gpu_prefix_length,gpu_experts,gpu_tokens,pim_tokens,gpu_memory_us,gpu_compute_us,gpu_path_us,pim_path_us,scheduler_us,objective_us,step,layer,selected
11,6;18;33;39;58;61;74;82;87;94;120,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,4,30,True
9,12;15;19;24;28;38;41;63;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,31,True
8,6;23;48;68;78;85;113;118,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,32,True
8,2;11;26;44;53;63;92;95,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,33,True
9,0;1;5;29;36;58;75;84;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,34,True
8,15;17;31;36;48;81;110;120,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,35,True
9,11;18;20;28;54;57;62;101;106,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,36,True
9,13;27;34;37;49;91;110;119;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,37,True
8,2;19;29;31;91;109;110;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,38,True
8,14;46;48;58;63;84;118;125,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,39,True
9,6;23;46;48;91;97;98;101;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,40,True
8,34;80;81;100;116;122;123;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,41,True
9,8;14;30;43;47;76;81;88;106,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,42,True
9,11;35;45;74;80;86;96;99;106,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,43,True
9,2;7;12;15;49;50;79;103;108,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,44,True
9,1;4;18;43;53;72;73;86;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,45,True
9,4;14;21;46;48;62;64;70;94,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,46,True
9,10;14;30;41;46;54;58;94;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,47,True
8,31;43;68;69;70;81;93;107,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,0,True
8,20;24;75;83;85;91;92;101,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,1,True
8,56;62;69;71;72;115;117;123,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,2,True
8,37;56;71;99;101;114;117;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,3,True
8,12;43;53;65;100;107;110;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,4,True
8,4;20;46;65;73;104;106;120,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,5,True
8,22;33;49;58;74;82;92;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,6,True
9,12;15;19;24;29;52;56;63;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,7,True
10,11;22;23;45;53;54;68;85;92;113,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,8,True
8,2;6;23;63;69;82;91;95,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,9,True
8,0;1;6;19;36;48;71;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,10,True
9,15;17;25;48;52;81;102;110;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,11,True
8,11;18;27;28;41;92;106;125,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,12,True
9,27;34;49;61;85;92;93;104;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,13,True
9,2;5;14;19;49;66;84;92;109,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,14,True
9,0;14;25;50;58;63;84;109;127,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,15,True
9,35;42;48;62;93;97;98;107;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,16,True
10,34;60;73;75;80;82;100;122;124;126,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,17,True
10,15;33;49;58;74;77;82;87;107;112,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,18,True
9,12;15;28;29;52;56;63;92;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,19,True
8,23;28;53;68;85;92;113;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,20,True
8,2;6;8;26;44;51;63;95,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,21,True
9,0;1;6;12;29;36;71;75;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,22,True
9,17;36;48;81;102;104;110;120;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,23,True
8,11;18;27;28;54;91;106;111,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,24,True
9,13;34;72;85;91;93;110;122;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,25,True
8,2;5;19;29;72;84;97;109,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,26,True
9,14;24;26;27;50;63;84;88;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,27,True
8,42;49;53;63;91;97;98;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,28,True
9,12;13;14;34;37;40;60;124;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,29,True
9,6;18;48;55;58;82;94;107;120,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,30,True
8,12;19;28;38;56;63;72;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,31,True
10,11;18;23;28;48;51;68;78;85;113,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,32,True
10,4;13;15;26;43;44;51;53;63;95,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,33,True
10,0;1;5;29;36;51;75;84;92;114,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,34,True
9,13;15;17;31;36;48;77;102;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,35,True
9,11;18;27;28;47;57;62;106;111,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,36,True
8,13;27;91;97;110;122;124;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,37,True
9,2;5;19;29;49;84;97;109;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,38,True
9,14;16;48;50;58;63;84;89;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,39,True
9,19;48;50;91;97;98;101;115;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,40,True
10,6;30;49;80;100;105;116;123;124;126,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,5,41,True
8,21;30;41;43;63;81;88;119,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,42,True
8,11;32;39;45;86;98;99;120,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,43,True
8,7;12;15;50;63;79;96;104,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,44,True
8,1;4;7;16;19;34;53;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,45,True
8,4;17;42;64;70;74;102;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,5,46,True
9,38;41;46;55;58;71;99;103;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,5,47,True
8,23;67;77;79;87;91;105;112,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,0,True
8,2;20;36;60;68;85;90;101,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,1,True
8,41;56;64;71;72;76;94;115,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,2,True
8,42;50;51;53;71;97;109;117,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,3,True
8,12;26;33;43;82;108;121;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,4,True
8,4;6;12;38;46;65;73;99,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,5,True
8,18;22;33;39;58;74;82;90,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,6,True
8,12;15;19;29;52;63;82;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,7,True
9,22;23;45;50;54;68;76;85;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,8,True
9,13;23;39;63;69;80;82;95;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,9,True
9,0;1;5;31;36;48;70;92;94,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,10,True
9,15;36;48;54;62;76;81;99;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,11,True
10,11;18;27;40;49;59;62;108;111;125,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,12,True
8,11;27;34;48;63;91;122;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,13,True
9,2;5;14;19;59;72;87;97;109,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,14,True
8,2;48;50;58;79;84;126;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,15,True
8,42;46;48;62;93;97;109;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,16,True
9,13;73;80;96;100;116;122;123;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,17,True
10,6;15;32;58;74;82;90;112;121;126,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,18,True
9,15;28;29;32;52;56;63;92;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,19,True
9,0;23;40;48;68;76;85;92;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,20,True
9,2;6;8;39;44;51;53;56;63,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,21,True
9,0;1;12;31;36;48;70;75;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,22,True
8,6;25;38;48;62;81;102;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,23,True
8,11;18;27;28;59;62;101;111,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,24,True
10,13;27;34;35;52;72;91;110;116;124,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,25,True
9,2;5;29;31;59;72;87;109;113,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,26,True
9,2;19;27;51;64;84;88;110;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,27,True
9,42;46;48;70;74;91;97;109;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,28,True
9,13;34;37;60;70;96;105;120;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,29,True
10,6;18;49;58;61;82;87;93;94;126,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,30,True
11,10;15;19;24;28;29;38;40;41;76;114,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,6,31,True
9,0;10;18;48;69;76;85;92;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,32,True
11,6;8;13;26;39;44;51;53;56;63;124,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,6,33,True
9,0;1;10;36;51;70;75;89;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,34,True
9,6;15;31;36;38;48;51;62;81,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,35,True
8,11;18;28;57;59;62;101;111,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,36,True
9,11;27;34;36;72;86;91;108;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,37,True
9,2;31;59;97;102;109;110;113;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,38,True
8,2;5;14;16;19;48;84;118,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,39,True
10,11;19;46;53;70;91;94;97;98;122,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,40,True
9,10;37;81;96;100;111;116;123;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,41,True
9,0;25;30;47;63;76;88;95;116,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,42,True
9,11;18;30;72;83;91;94;96;111,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,43,True
11,15;42;49;50;63;78;79;94;96;100;103,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,6,44,True
10,16;19;39;41;51;64;67;86;98;113,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,6,45,True
9,4;15;20;21;41;42;48;70;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,6,46,True
8,7;30;46;58;65;79;99;103,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,6,47,True
8,0;26;43;44;59;65;73;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,0,True
8,2;26;33;34;49;50;94;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,1,True
8,18;53;56;67;72;82;95;123,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,2,True
8,23;46;51;56;71;87;101;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,3,True
8,12;43;64;95;100;114;121;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,4,True
8,4;32;46;53;65;73;94;104,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,5,True
8,33;49;58;82;92;112;121;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,6,True
8,15;19;24;29;52;56;114;125,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,7,True
8,17;23;50;53;58;66;92;102,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,8,True
9,2;6;13;23;26;39;63;69;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,9,True
9,1;5;6;12;28;31;36;92;98,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,10,True
10,15;17;36;48;54;62;81;103;110;121,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,11,True
8,11;18;27;39;41;49;89;125,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,12,True
9,11;27;33;34;91;93;103;110;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,13,True
8,2;49;61;63;92;97;109;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,14,True
9,2;25;26;48;50;58;63;84;127,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,15,True
8,42;48;62;93;97;98;107;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,16,True
8,13;34;59;80;90;105;122;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,17,True
9,49;58;82;87;91;107;112;122;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,18,True
8,10;29;38;52;56;92;102;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,19,True
9,23;48;53;76;85;92;102;114;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,20,True
9,2;6;11;26;39;44;56;58;63,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,21,True
9,1;6;12;28;31;36;48;75;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,22,True
9,11;14;17;31;32;36;48;81;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,23,True
10,11;18;27;28;47;59;89;91;109;111,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,24,True
9,13;33;34;53;72;91;110;119;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,25,True
10,2;49;61;72;87;97;109;113;116;121,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,26,True
10,5;15;24;26;51;63;84;88;99;118,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,27,True
9,42;48;49;63;70;91;98;107;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,28,True
8,3;12;13;34;37;59;105;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,29,True
9,6;48;58;82;91;93;107;120;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,30,True
10,10;24;28;38;41;59;72;102;114;119,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,31,True
8,10;11;48;50;85;92;102;118,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,32,True
9,2;4;11;13;14;26;44;63;115,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,33,True
8,12;28;29;36;75;81;84;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,34,True
8,6;15;17;28;31;32;36;62,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,35,True
8,11;18;28;33;47;59;62;109,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,36,True
8,13;27;34;72;86;91;110;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,37,True
9,2;12;19;49;91;109;110;113;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,38,True
8,5;14;16;26;48;63;84;118,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,39,True
8,46;48;49;50;91;98;115;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,40,True
10,10;34;72;80;83;100;105;116;123;124,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,41,True
9,30;39;43;53;63;88;112;116;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,7,42,True
10,10;11;29;32;37;45;86;96;98;111,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,7,43,True
8,12;15;49;50;63;79;96;112,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,44,True
11,1;4;7;16;18;19;53;60;92;121;126,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,7,45,True
8,4;17;21;40;41;48;64;102,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,46,True
8,38;46;54;58;65;79;110;112,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,7,47,True
