step,layer,dual_row_buffer,gpu_isolated_us,gpu_contended_us,gpu_contention_delta_us,pim_isolated_us,pim_contended_us,pim_contention_delta_us,total_memory_phase_us,gpu_blocked_by_pim_cycles,pim_blocked_by_gpu_cycles,pim_queue_wait_cycles,gpu_column_issues,pim_column_issues,pim_row_activations,pim_row_conflicts
0,0,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,1,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,2,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,3,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,4,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,5,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,6,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,7,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,8,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,9,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,10,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,11,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,12,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,13,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,14,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,15,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,16,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,17,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,18,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,19,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,20,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,21,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,22,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,23,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,24,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,25,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,26,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,27,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,28,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,29,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,30,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,31,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,32,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,33,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,34,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,35,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,36,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,37,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,38,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
0,39,True,0.0,0.0,0.0,197.072304,197.072304,0.0,197.072304,0,0,17429959168,0,5783552,180736,180480
