step,layer,expert_id,token_count,target
2,9,13,8,gpu
2,9,23,8,gpu
2,9,38,8,gpu
2,9,44,8,gpu
2,9,67,8,gpu
2,9,69,8,gpu
2,9,92,8,gpu
2,10,0,8,gpu
2,10,1,8,gpu
2,10,5,8,gpu
2,10,19,8,gpu
2,10,36,8,gpu
2,10,42,8,gpu
2,10,48,8,gpu
2,10,92,8,gpu
2,11,14,8,gpu
2,11,15,8,gpu
2,11,17,8,gpu
2,11,52,8,gpu
2,11,62,8,gpu
2,11,81,8,gpu
2,11,110,8,gpu
2,11,121,8,gpu
2,12,11,8,gpu
2,12,18,8,gpu
2,12,27,6,gpu
2,12,37,8,gpu
2,12,41,8,gpu
2,12,57,8,gpu
2,12,85,2,gpu
2,12,106,8,gpu
2,12,125,8,gpu
2,13,20,8,gpu
2,13,33,8,gpu
2,13,37,8,gpu
2,13,52,8,gpu
2,13,92,8,gpu
2,13,93,8,gpu
2,13,104,8,gpu
2,13,110,8,gpu
2,14,2,8,gpu
2,14,5,8,gpu
2,14,9,8,gpu
2,14,24,8,gpu
2,14,29,8,gpu
2,14,61,8,gpu
2,14,92,8,gpu
2,14,109,8,gpu
2,15,0,8,gpu
2,15,2,8,gpu
2,15,51,8,gpu
2,15,58,8,gpu
2,15,79,8,gpu
2,15,84,8,gpu
2,15,122,8,gpu
2,15,127,8,gpu
2,16,23,8,gpu
2,16,42,8,gpu
2,16,48,8,gpu
2,16,91,8,gpu
2,16,93,8,gpu
2,16,97,8,gpu
2,16,98,8,gpu
2,16,122,8,gpu
2,17,70,8,gpu
2,17,73,8,gpu
2,17,80,8,gpu
2,17,90,8,gpu
2,17,116,8,gpu
2,17,122,8,gpu
2,17,123,8,gpu
2,17,124,8,gpu
2,18,25,8,gpu
2,18,58,8,gpu
2,18,74,8,gpu
2,18,82,8,gpu
2,18,91,8,gpu
2,18,107,8,gpu
2,18,112,8,gpu
2,18,126,8,gpu
2,19,15,8,gpu
2,19,28,8,gpu
2,19,29,8,gpu
2,19,52,8,gpu
2,19,56,8,gpu
2,19,92,8,gpu
2,19,102,8,gpu
2,19,114,8,gpu
2,20,45,8,gpu
2,20,68,8,gpu
2,20,72,8,gpu
2,20,76,8,gpu
2,20,85,8,gpu
2,20,92,8,gpu
2,20,114,8,gpu
2,20,123,8,gpu
2,21,2,8,gpu
2,21,32,8,gpu
2,21,38,8,gpu
2,21,44,8,gpu
2,21,51,8,gpu
2,21,56,8,gpu
2,21,63,8,gpu
2,21,67,8,gpu
2,22,0,8,gpu
2,22,1,8,gpu
2,22,36,8,gpu
2,22,42,8,gpu
2,22,48,8,gpu
2,22,71,8,gpu
2,22,75,8,gpu
2,22,77,8,gpu
2,23,6,8,gpu
2,23,14,8,gpu
2,23,15,8,gpu
2,23,17,8,gpu
2,23,31,8,gpu
2,23,36,8,gpu
2,23,110,8,gpu
2,23,121,8,gpu
2,24,11,8,gpu
2,24,18,8,gpu
2,24,28,8,gpu
2,24,37,8,gpu
2,24,62,8,gpu
2,24,101,8,gpu
2,24,106,8,gpu
2,24,125,8,gpu
2,25,37,8,gpu
2,25,52,6,gpu
2,25,53,8,gpu
2,25,72,8,gpu
2,25,84,8,gpu
2,25,91,8,gpu
2,25,110,8,gpu
2,25,122,8,gpu
2,25,126,2,gpu
2,26,5,8,gpu
2,26,9,8,gpu
2,26,24,8,gpu
2,26,29,8,gpu
2,26,72,8,gpu
2,26,87,8,gpu
2,26,97,8,gpu
2,26,109,8,gpu
2,27,2,8,gpu
2,27,14,6,gpu
2,27,24,8,gpu
2,27,33,2,gpu
2,27,51,8,gpu
2,27,84,8,gpu
2,27,99,8,gpu
2,27,102,8,gpu
2,27,118,8,gpu
2,28,23,8,gpu
2,28,42,8,gpu
2,28,48,1,gpu
2,28,63,8,gpu
2,28,70,8,gpu
2,28,91,8,gpu
2,28,97,7,gpu
2,28,107,8,gpu
2,28,122,8,gpu
2,29,13,8,gpu
2,29,14,8,gpu
2,29,34,8,gpu
2,29,37,8,gpu
2,29,51,8,gpu
2,29,70,8,gpu
2,29,120,8,gpu
2,29,124,8,gpu
2,30,6,8,gpu
2,30,25,8,gpu
2,30,33,2,gpu
2,30,39,3,gpu
2,30,48,8,gpu
2,30,58,8,gpu
2,30,79,8,gpu
2,30,82,8,gpu
2,30,94,5,gpu
2,30,107,6,gpu
2,31,24,8,gpu
2,31,28,8,gpu
2,31,29,8,gpu
2,31,38,3,gpu
2,31,39,8,gpu
2,31,59,8,gpu
2,31,63,5,gpu
2,31,87,8,gpu
2,31,115,8,gpu
2,32,5,8,gpu
2,32,6,5,gpu
2,32,18,8,gpu
2,32,24,8,gpu
2,32,48,7,gpu
2,32,51,8,gpu
2,32,72,4,gpu
2,32,85,8,gpu
2,32,124,8,gpu
2,33,6,4,gpu
2,33,13,8,gpu
2,33,38,4,gpu
2,33,44,8,gpu
2,33,53,8,gpu
2,33,56,8,gpu
2,33,63,8,gpu
2,33,67,8,gpu
2,33,115,8,gpu
2,34,1,8,gpu
2,34,5,6,gpu
2,34,35,2,gpu
2,34,36,8,gpu
2,34,42,8,gpu
