step,layer,expert,assignment_count,normalized_assignment_share,routing_weight_sum,hot_rank
0,24,91,8,0.125,0.888909683,6
0,24,125,8,0.125,0.931552902,7
0,24,108,4,0.0625,0.438701741,8
0,24,27,3,0.046875,0.32411173,0
0,24,41,1,0.015625,0.110508852,0
0,25,13,8,0.125,1.042383887,1
0,25,30,8,0.125,1.040301055,2
0,25,34,8,0.125,1.320273966,3
0,25,91,8,0.125,0.862481415,4
0,25,110,8,0.125,1.416324422,5
0,25,124,8,0.125,0.788411781,6
0,25,126,8,0.125,0.774570204,7
0,25,43,6,0.09375,0.565517962,8
0,25,74,2,0.03125,0.189735308,0
0,26,2,8,0.125,1.008288048,1
0,26,49,8,0.125,1.190309405,2
0,26,72,8,0.125,1.151469335,3
0,26,87,8,0.125,0.76109916,4
0,26,97,8,0.125,0.886362635,5
0,26,109,8,0.125,0.835853368,6
0,26,113,8,0.125,1.424648583,7
0,26,5,6,0.09375,0.555319473,8
0,26,78,2,0.03125,0.186649993,0
0,27,26,8,0.125,0.999969371,1
0,27,27,8,0.125,0.848738454,2
0,27,50,8,0.125,0.958015084,3
0,27,63,8,0.125,0.879057862,4
0,27,84,8,0.125,1.256692305,5
0,27,88,8,0.125,1.100587383,6
0,27,118,8,0.125,1.131105825,7
0,27,44,6,0.09375,0.615173213,8
0,27,106,2,0.03125,0.210660502,0
0,28,10,8,0.125,0.779597156,1
0,28,42,8,0.125,1.26269263,2
0,28,63,8,0.125,0.797914505,3
0,28,91,8,0.125,1.123187512,4
0,28,98,8,0.125,0.996872559,5
0,28,107,8,0.125,1.034702264,6
0,28,122,8,0.125,1.22388868,7
0,28,58,5,0.078125,0.49429296,8
0,28,49,3,0.046875,0.286851734,0
0,29,3,8,0.125,0.911884874,1
0,29,12,8,0.125,0.871519692,2
0,29,13,8,0.125,0.846404567,3
0,29,34,8,0.125,0.826731436,4
0,29,59,8,0.125,0.987480581,5
0,29,61,8,0.125,0.809121646,6
0,29,124,8,0.125,1.948622763,7
0,29,105,7,0.109375,0.701791443,8
0,29,37,1,0.015625,0.096442997,0
0,30,6,8,0.125,0.922830574,1
0,30,48,8,0.125,0.948430844,2
0,30,58,8,0.125,0.97467868,3
0,30,62,8,0.125,0.922834091,4
0,30,93,8,0.125,0.935639352,5
0,30,104,8,0.125,0.892631412,6
0,30,120,8,0.125,0.967450283,7
0,30,126,8,0.125,1.435504764,8
0,31,11,8,0.125,0.930695608,1
0,31,24,8,0.125,0.977423988,2
0,31,36,8,0.125,0.945416354,3
0,31,38,8,0.125,0.973484695,4
0,31,41,8,0.125,1.004370652,5
0,31,56,8,0.125,1.127628461,6
0,31,72,8,0.125,1.042506009,7
0,31,102,8,0.125,0.998474233,8
0,32,10,8,0.125,1.09408316,1
0,32,48,8,0.125,0.914113864,2
0,32,76,8,0.125,0.877404585,3
0,32,83,8,0.125,0.862091951,4
0,32,85,8,0.125,1.237472191,5
0,32,113,8,0.125,1.232942671,6
0,32,118,8,0.125,0.954391681,7
0,32,78,7,0.109375,0.725055881,8
0,32,74,1,0.015625,0.102444015,0
0,33,4,8,0.125,0.960709639,1
0,33,11,8,0.125,0.998863727,2
0,33,15,8,0.125,0.682432473,3
0,33,26,8,0.125,1.742752746,4
0,33,53,8,0.125,1.057008579,5
0,33,63,8,0.125,1.167654186,6
0,33,107,8,0.125,0.700038165,7
0,33,13,6,0.09375,0.518424332,8
0,33,34,2,0.03125,0.172116153,0
0,34,28,8,0.125,1.037382752,1
0,34,29,8,0.125,0.922740564,2
0,34,75,8,0.125,1.130700663,3
0,34,84,8,0.125,0.933608487,4
0,34,92,8,0.125,1.390332356,5
0,34,1,7,0.109375,0.75192824,6
0,34,22,7,0.109375,0.75365217,7
0,34,5,6,0.09375,0.656856142,8
0,34,42,3,0.046875,0.316339262,0
0,34,81,1,0.015625,0.106459364,0
0,35,28,8,0.125,1.094971284,1
0,35,31,8,0.125,1.561431333,2
0,35,77,8,0.125,0.874205388,3
0,35,81,8,0.125,0.937844835,4
0,35,104,8,0.125,0.909461439,5
0,35,110,8,0.125,0.832581073,6
0,35,120,8,0.125,0.988882631,7
0,35,15,4,0.0625,0.398850784,8
0,35,62,4,0.0625,0.401771232,0
0,36,11,8,0.125,1.804856449,1
0,36,18,8,0.125,1.26990962,2
0,36,28,8,0.125,1.3572153,3
0,36,57,8,0.125,0.631209373,4
0,36,62,8,0.125,0.927239411,5
0,36,109,8,0.125,0.65253938,6
0,36,125,8,0.125,0.730831593,7
0,36,106,6,0.09375,0.471828952,8
0,36,20,2,0.03125,0.15436992,0
0,37,27,8,0.125,1.227682859,1
0,37,30,8,0.125,0.959893309,2
0,37,34,8,0.125,0.961762503,3
0,37,80,8,0.125,0.779274203,4
0,37,86,8,0.125,0.946016006,5
0,37,91,8,0.125,1.36178948,6
0,37,110,8,0.125,0.923100948,7
0,37,124,8,0.125,0.840480693,8
0,38,2,8,0.125,1.529726267,1
0,38,19,8,0.125,0.843044229,2
0,38,91,8,0.125,0.772128299,3
0,38,97,8,0.125,0.773881711,4
0,38,109,8,0.125,0.828353815,5
0,38,110,8,0.125,0.976172127,6
0,38,113,8,0.125,1.505910382,7
0,38,121,8,0.125,0.770783171,8
0,39,14,8,0.125,0.915016681,1
0,39,16,8,0.125,0.970247984,2
0,39,48,8,0.125,1.177190393,3
0,39,50,8,0.125,1.110293984,4
0,39,84,8,0.125,1.288063943,5
0,39,99,8,0.125,0.813846588,6
0,39,118,8,0.125,0.974097967,7
0,39,88,6,0.09375,0.562312186,8
0,39,112,2,0.03125,0.188930273,0
0,40,4,8,0.125,0.873599403,1
0,40,19,8,0.125,1.093630373,2
0,40,34,8,0.125,1.093529597,3
0,40,50,8,0.125,0.937247798,4
0,40,53,8,0.125,0.940868199,5
0,40,91,8,0.125,0.867537774,6
0,40,98,8,0.125,1.374508917,7
0,40,46,5,0.078125,0.516350776,8
0,40,97,3,0.046875,0.302727163,0
0,41,80,8,0.125,0.992578588,1
0,41,83,8,0.125,0.810297333,2
0,41,100,8,0.125,1.185640156,3
0,41,116,8,0.125,1.103219092,4
0,41,123,8,0.125,0.797569193,5
0,41,124,8,0.125,1.633991882,6
0,41,30,6,0.09375,0.5531592,7
0,41,37,6,0.09375,0.555332221,8
0,41,51,2,0.03125,0.183031686,0
0,41,61,2,0.03125,0.185180649,0
0,42,21,8,0.125,1.742616266,1
0,42,30,8,0.125,1.154000461,2
0,42,43,8,0.125,1.040505752,3
0,42,63,8,0.125,0.791611932,4
0,42,66,8,0.125,0.729336999,5
0,42,76,8,0.125,0.73214671,6
0,42,88,8,0.125,0.826523542,7
0,42,119,8,0.125,0.983258337,8
0,43,11,8,0.125,1.903874859,1
0,43,29,8,0.125,0.782910399,2
0,43,32,8,0.125,0.792158857,3
0,43,45,8,0.125,1.001431741,4
0,43,91,8,0.125,1.150271326,5
0,43,94,8,0.125,0.796768121,6
0,43,98,8,0.125,0.826958321,7
0,43,10,3,0.046875,0.283220932,8
0,43,86,3,0.046875,0.278657198,0
0,43,37,2,0.03125,0.183748245,0
0,44,15,8,0.125,1.369740576,1
0,44,40,8,0.125,0.794256024,2
0,44,63,8,0.125,0.78198532,3
0,44,79,8,0.125,1.564218715,4
0,44,96,8,0.125,0.914268561,5
0,44,104,8,0.125,0.857102305,6
0,44,108,8,0.125,0.905268498,7
0,44,112,8,0.125,0.813160002,8
0,45,1,8,0.125,1.033766463,1
0,45,4,8,0.125,1.196739465,2
0,45,7,8,0.125,1.007805236,3
0,45,18,8,0.125,0.892827854,4
0,45,53,8,0.125,0.908669934,5
0,45,54,8,0.125,0.914012484,6
0,45,73,8,0.125,0.969206929,7
0,45,89,8,0.125,1.076971635,8
0,46,4,8,0.125,1.13615258,1
0,46,20,8,0.125,0.890089631,2
0,46,40,8,0.125,0.930987783,3
0,46,48,8,0.125,0.968102999,4
0,46,102,8,0.125,1.145182475,5
0,46,110,8,0.125,0.929192945,6
0,46,119,8,0.125,1.160915077,7
0,46,21,5,0.078125,0.525958508,8
0,46,76,2,0.03125,0.208429083,0
0,46,64,1,0.015625,0.104988918,0
0,47,7,8,0.125,0.759541087,1
0,47,38,8,0.125,1.04432188,2
0,47,46,8,0.125,1.22563003,3
0,47,54,8,0.125,0.956374049,4
0,47,58,8,0.125,1.012162462,5
0,47,76,8,0.125,0.768530123,6
0,47,110,8,0.125,1.495847493,7
0,47,71,4,0.0625,0.366549052,8
0,47,79,4,0.0625,0.371043824,0
1,0,64,8,0.125,1.000771791,1
1,0,67,8,0.125,0.923766077,2
1,0,77,8,0.125,0.503220081,3
1,0,79,8,0.125,0.687819757,4
1,0,86,8,0.125,1.367892921,5
1,0,91,8,0.125,0.925562568,6
1,0,105,8,0.125,1.016531706,7
1,0,112,8,0.125,1.5744351,8
1,1,8,8,0.125,2.191213608,1
1,1,25,8,0.125,0.550799221,2
1,1,68,8,0.125,1.24851577,3
1,1,88,8,0.125,0.520458691,4
1,1,90,8,0.125,1.456816524,5
1,1,98,8,0.125,0.528702997,6
1,1,101,8,0.125,0.822009549,7
1,1,114,8,0.125,0.681483641,8
1,2,6,8,0.125,0.681486212,1
1,2,23,8,0.125,0.901052356,2
1,2,44,8,0.125,1.005196616,3
1,2,46,8,0.125,0.569408648,4
1,2,56,8,0.125,1.250987425,5
1,2,71,8,0.125,1.035087422,6
1,2,72,8,0.125,1.877954364,7
1,2,94,8,0.125,0.678826958,8
1,3,3,8,0.125,0.896857589,1
1,3,23,8,0.125,1.109639645,2
1,3,29,8,0.125,0.92171827,3
1,3,37,8,0.125,0.998562641,4
1,3,42,8,0.125,0.92171827,5
1,3,71,8,0.125,0.835969344,6
1,3,99,8,0.125,1.52560623,7
1,3,56,6,0.09375,0.59153989,8
1,3,114,2,0.03125,0.198388122,0
1,4,12,8,0.125,1.459519371,1
1,4,14,8,0.125,0.959035687,2
1,4,19,8,0.125,0.885238215,3
1,4,33,8,0.125,0.920548908,4
1,4,108,8,0.125,0.925924368,5
1,4,110,8,0.125,1.005085967,6
1,4,121,8,0.125,0.929529227,7
1,4,127,8,0.125,0.915118255,8
1,5,4,8,0.125,2.095811516,1
1,5,6,8,0.125,0.683071777,2
1,5,12,8,0.125,0.789281525,3
1,5,24,8,0.125,0.827159896,4
1,5,63,8,0.125,0.710292637,5
1,5,65,8,0.125,1.296236113,6
1,5,73,8,0.125,0.896134712,7
1,5,104,8,0.125,0.702011824,8
1,6,33,8,0.125,1.278406337,1
1,6,49,8,0.125,0.97636129,2
1,6,58,8,0.125,0.865004107,3
1,6,74,8,0.125,1.270926416,4
1,6,82,8,0.125,1.00343132,5
1,6,92,8,0.125,0.806270838,6
1,6,112,8,0.125,0.87520498,7
1,6,121,8,0.125,0.924394712,8
1,7,15,8,0.125,1.074072748,1
1,7,17,8,0.125,0.902699202,2
1,7,19,8,0.125,1.159088716,3
1,7,24,8,0.125,0.911557212,4
1,7,36,8,0.125,0.86981453,5
1,7,44,8,0.125,1.016916007,6
1,7,63,8,0.125,1.034940034,7
1,7,114,8,0.125,1.03091155,8
1,8,23,8,0.125,1.306089714,1
1,8,50,8,0.125,1.027204379,2
1,8,54,8,0.125,0.868350558,3
1,8,68,8,0.125,1.0494726,4
1,8,76,8,0.125,0.851586275,5
1,8,78,8,0.125,0.894174233,6
1,8,100,8,0.125,0.848243907,7
1,8,124,8,0.125,1.154878333,8
1,9,0,8,0.125,0.976111032,1
1,9,8,8,0.125,1.268146023,2
1,9,13,8,0.125,0.858059667,3
1,9,23,8,0.125,0.953505881,4
1,9,82,8,0.125,0.849717312,5
1,9,92,8,0.125,0.87327902,6
1,9,95,8,0.125,1.130106792,7
1,9,107,8,0.125,1.091074273,8
1,10,1,8,0.125,1.238599822,1
1,10,5,8,0.125,1.022806764,2
1,10,6,8,0.125,0.940432258,3
1,10,19,8,0.125,0.856263228,4
1,10,48,8,0.125,1.103754014,5
1,10,66,8,0.125,0.897354983,6
1,10,92,8,0.125,1.032854691,7
1,10,98,8,0.125,0.907934241,8
1,11,14,8,0.125,0.645215817,1
1,11,17,8,0.125,0.775239863,2
1,11,48,8,0.125,1.136849791,3
1,11,62,8,0.125,1.686679378,4
1,11,81,8,0.125,1.352644354,5
1,11,120,8,0.125,0.738354743,6
1,11,121,8,0.125,1.031042933,7
1,11,22,4,0.0625,0.315768801,8
1,11,54,4,0.0625,0.318204321,0
1,12,11,8,0.125,1.428884178,1
1,12,18,8,0.125,1.387591541,2
1,12,19,8,0.125,0.792157449,3
1,12,40,8,0.125,0.764806427,4
1,12,41,8,0.125,1.234136879,5
1,12,57,8,0.125,0.871730246,6
1,12,49,7,0.109375,0.668760829,7
1,12,28,6,0.09375,0.568993419,8
1,12,27,3,0.046875,0.282939032,0
1,13,1,8,0.125,1.141095102,1
1,13,27,8,0.125,0.960882694,2
1,13,34,8,0.125,0.918696992,3
1,13,63,8,0.125,1.136605799,4
1,13,91,8,0.125,0.99331852,5
1,13,92,8,0.125,0.925887339,6
1,13,104,8,0.125,1.020834997,7
1,13,117,8,0.125,0.902678557,8
1,14,2,8,0.125,1.282072172,1
1,14,5,8,0.125,1.094376817,2
1,14,14,8,0.125,0.941600151,3
1,14,81,8,0.125,0.975327872,4
1,14,102,8,0.125,0.786732413,5
1,14,108,8,0.125,0.810107745,6
1,14,109,8,0.125,1.081643268,7
1,14,113,8,0.125,1.028139561,8
1,15,2,8,0.125,1.207532242,1
1,15,50,8,0.125,0.916866019,2
1,15,51,8,0.125,1.01289767,3
1,15,58,8,0.125,1.112433568,4
1,15,64,8,0.125,0.798165403,5
1,15,84,8,0.125,0.975992851,6
1,15,125,8,0.125,1.020875573,7
1,15,127,8,0.125,0.955236673,8
1,16,42,8,0.125,1.113685772,1
1,16,48,8,0.125,1.294435918,2
1,16,62,8,0.125,0.872446224,3
1,16,94,8,0.125,0.802148052,4
1,16,97,8,0.125,1.319950029,5
1,16,98,8,0.125,0.884462848,6
1,16,107,8,0.125,0.932353131,7
1,16,122,8,0.125,0.780518025,8
1,17,73,8,0.125,0.901047811,1
1,17,80,8,0.125,0.946149588,2
1,17,82,8,0.125,0.767695129,3
1,17,94,8,0.125,0.716974035,4
1,17,116,8,0.125,1.027005821,5
1,17,122,8,0.125,1.584494442,6
1,17,123,8,0.125,0.798277721,7
1,17,124,8,0.125,1.258355454,8
1,18,20,8,0.125,0.805898868,1
1,18,32,8,0.125,0.879882269,2
1,18,58,8,0.125,1.120999992,3
1,18,74,8,0.125,1.134229213,4
1,18,82,8,0.125,1.024723202,5
1,18,87,8,0.125,0.796461888,6
1,18,91,8,0.125,0.801206984,7
1,18,112,8,0.125,1.436597586,8
1,19,24,8,0.125,1.082139611,1
1,19,29,8,0.125,0.993025161,2
1,19,44,8,0.125,0.932843648,3
1,19,52,8,0.125,1.207185984,4
1,19,56,8,0.125,0.934660278,5
1,19,63,8,0.125,0.979522586,6
1,19,92,8,0.125,0.989144802,7
1,19,119,8,0.125,0.88147793,8
1,20,0,8,0.125,0.846730001,1
1,20,69,8,0.125,0.972673133,2
1,20,76,8,0.125,0.919093616,3
1,20,85,8,0.125,1.23196362,4
1,20,92,8,0.125,0.98605103,5
1,20,114,8,0.125,1.196516946,6
1,20,124,8,0.125,1.029491231,7
1,20,68,5,0.078125,0.513577819,8
1,20,45,3,0.046875,0.303902604,0
1,21,0,8,0.125,0.912520759,1
1,21,2,8,0.125,1.120220438,2
1,21,6,8,0.125,0.797480047,3
1,21,8,8,0.125,1.391419679,4
1,21,13,8,0.125,0.827651426,5
1,21,63,8,0.125,0.990504213,6
1,21,92,8,0.125,0.765417784,7
1,21,107,8,0.125,1.194785655,8
1,22,1,8,0.125,0.944686189,1
1,22,6,8,0.125,0.80492945,2
1,22,12,8,0.125,1.215363726,3
1,22,31,8,0.125,0.860345282,4
1,22,36,8,0.125,1.377201781,5
1,22,48,8,0.125,1.070518166,6
1,22,71,8,0.125,0.917361014,7
1,22,92,8,0.125,0.809594393,8
1,23,4,8,0.125,0.995463185,1
1,23,31,8,0.125,0.99783437,2
1,23,48,8,0.125,1.072318897,3
1,23,62,8,0.125,1.219636276,4
1,23,65,8,0.125,0.849797629,5
1,23,81,8,0.125,1.177571446,6
1,23,120,8,0.125,0.87173897,7
1,23,121,8,0.125,0.815639228,8
1,24,11,8,0.125,1.23182638,1
1,24,18,8,0.125,1.208025202,2
1,24,19,8,0.125,1.017233178,3
1,24,20,8,0.125,0.978252113,4
1,24,28,8,0.125,0.929792695,5
1,24,57,8,0.125,0.871764615,6
1,24,59,8,0.125,0.908227205,7
1,24,108,8,0.125,0.854878612,8
1,25,1,8,0.125,1.00554651,1
1,25,13,8,0.125,0.681745127,2
1,25,34,8,0.125,1.033421591,3
1,25,74,8,0.125,1.093653098,4
1,25,91,8,0.125,0.890853353,5
1,25,110,8,0.125,1.334733307,6
1,25,119,8,0.125,1.253906608,7
1,25,124,8,0.125,0.706140406,8
1,26,2,8,0.125,1.211802199,1
1,26,31,8,0.125,0.914683133,2
1,26,72,8,0.125,0.891764231,3
1,26,81,8,0.125,1.065193906,4
1,26,83,8,0.125,0.793206729,5
1,26,91,8,0.125,0.813552976,6
1,26,109,8,0.125,0.827977419,7
1,26,113,8,0.125,1.481819406,8
1,27,21,8,0.125,0.883746572,1
1,27,26,8,0.125,1.163972095,2
1,27,27,8,0.125,0.920773007,3
1,27,51,8,0.125,1.203184605,4
1,27,64,8,0.125,0.836711556,5
1,27,84,8,0.125,1.21506004,6
1,27,118,8,0.125,1.013240904,7
1,27,15,6,0.09375,0.572984166,8
1,27,63,2,0.03125,0.190327056,0
1,28,27,8,0.125,0.816038273,1
1,28,42,8,0.125,1.155300781,2
1,28,70,8,0.125,0.828975938,3
1,28,91,8,0.125,1.124221861,4
1,28,98,8,0.125,1.001831323,5
1,28,107,8,0.125,1.041717708,6
1,28,122,8,0.125,1.234647632,7
1,28,34,4,0.0625,0.39424704,8
1,28,53,4,0.0625,0.403019443,0
1,29,13,8,0.125,0.953144722,1
1,29,37,8,0.125,0.938167654,2
1,29,94,8,0.125,0.849197842,3
1,29,95,8,0.125,0.767241627,4
1,29,120,8,0.125,1.000683717,5
1,29,124,8,0.125,2.045388475,6
1,29,60,6,0.09375,0.554852769,7
1,29,40,4,0.0625,0.353142776,8
1,29,70,4,0.0625,0.357826784,0
1,29,51,2,0.03125,0.180353634,0
1,30,0,8,0.125,0.955326766,1
1,30,6,8,0.125,1.145564735,2
1,30,58,8,0.125,1.06162712,3
1,30,82,8,0.125,0.966514349,4
1,30,98,8,0.125,0.972282164,5
1,30,104,8,0.125,0.980025269,6
1,30,91,5,0.078125,0.62079712,7
1,30,39,4,0.0625,0.477327108,8
1,30,55,4,0.0625,0.470680676,0
1,30,94,3,0.046875,0.349854693,0
1,31,17,8,0.125,0.923134193,1
1,31,28,8,0.125,0.940259717,2
1,31,36,8,0.125,0.973188832,3
1,31,44,8,0.125,0.959883258,4
1,31,63,8,0.125,1.41588898,5
