step,layer,expert,assignment_count,normalized_assignment_share,routing_weight_sum,hot_rank
0,12,49,14,0.109375,1.496702209,7
0,12,108,14,0.109375,1.502052449,8
0,12,27,4,0.03125,0.422156535,0
0,13,13,16,0.125,1.792346902,1
0,13,27,16,0.125,1.876466677,2
0,13,33,16,0.125,2.166122571,3
0,13,34,16,0.125,3.319279149,4
0,13,63,16,0.125,1.695212841,5
0,13,91,16,0.125,1.788685724,6
0,13,97,16,0.125,1.710440211,7
0,13,85,15,0.1171875,1.549609512,8
0,13,93,1,0.0078125,0.101836413,0
0,14,2,16,0.125,2.835254952,1
0,14,5,16,0.125,1.697909363,2
0,14,49,16,0.125,2.369201869,3
0,14,61,16,0.125,2.036144018,4
0,14,63,16,0.125,1.899943158,5
0,14,92,16,0.125,1.661791749,6
0,14,109,16,0.125,1.855680756,7
0,14,113,16,0.125,1.644074135,8
0,15,2,16,0.125,1.836582132,1
0,15,26,16,0.125,1.795370877,2
0,15,50,16,0.125,2.020655669,3
0,15,58,16,0.125,2.076486185,4
0,15,63,16,0.125,1.987418957,5
0,15,84,16,0.125,2.759035647,6
0,15,88,16,0.125,1.653973237,7
0,15,127,16,0.125,1.870477296,8
0,16,42,16,0.125,1.987021193,1
0,16,48,16,0.125,2.908271655,2
0,16,54,16,0.125,1.526545845,3
0,16,62,16,0.125,1.510171913,4
0,16,97,16,0.125,2.193007022,5
0,16,98,16,0.125,1.694864854,6
0,16,107,16,0.125,2.650488928,7
0,16,122,14,0.109375,1.342736818,8
0,16,46,2,0.015625,0.186891772,0
0,17,34,16,0.125,2.303147733,1
0,17,39,16,0.125,1.546277203,2
0,17,59,16,0.125,1.806009755,3
0,17,80,16,0.125,2.41587165,4
0,17,122,16,0.125,2.671620861,5
0,17,124,16,0.125,2.230341926,6
0,17,13,13,0.1015625,1.221479967,7
0,17,123,13,0.1015625,1.239519365,8
0,17,61,4,0.03125,0.379204445,0
0,17,60,2,0.015625,0.186527096,0
0,18,49,16,0.125,1.503445566,1
0,18,58,16,0.125,2.14519304,2
0,18,82,16,0.125,1.613038003,3
0,18,87,16,0.125,1.504972205,4
0,18,91,16,0.125,1.598957531,5
0,18,104,16,0.125,1.505049102,6
0,18,112,16,0.125,2.411894277,7
0,18,126,16,0.125,3.717450276,8
0,19,10,16,0.125,1.860891551,1
0,19,15,16,0.125,1.828438573,2
0,19,29,16,0.125,2.037873596,3
0,19,52,16,0.125,2.565919101,4
0,19,56,16,0.125,2.025952034,5
0,19,76,16,0.125,1.839152761,6
0,19,102,16,0.125,1.933073588,7
0,19,114,16,0.125,1.908698797,8
0,20,23,16,0.125,1.60441348,1
0,20,48,16,0.125,2.014376409,2
0,20,53,16,0.125,1.774334863,3
0,20,76,16,0.125,1.818092905,4
0,20,85,16,0.125,2.65307495,5
0,20,92,16,0.125,2.210054383,6
0,20,114,16,0.125,2.300507709,7
0,20,102,13,0.1015625,1.310787156,8
0,20,113,3,0.0234375,0.314358145,0
0,21,2,16,0.125,2.110592917,1
0,21,6,16,0.125,1.766614437,2
0,21,11,16,0.125,1.975780614,3
0,21,26,16,0.125,3.208516777,4
0,21,38,16,0.125,1.77019427,5
0,21,63,16,0.125,2.331601053,6
0,21,13,15,0.1171875,1.315458193,7
0,21,56,15,0.1171875,1.350848153,8
0,21,15,2,0.015625,0.170393586,0
0,22,1,16,0.125,1.996215068,1
0,22,12,16,0.125,2.031415716,2
0,22,36,16,0.125,2.220482409,3
0,22,75,16,0.125,2.199239358,4
0,22,92,16,0.125,2.133122295,5
0,22,7,15,0.1171875,1.691226199,6
0,22,48,11,0.0859375,1.236479573,7
0,22,6,9,0.0703125,1.040389523,8
0,22,28,7,0.0546875,0.78827171,0
0,22,8,4,0.03125,0.442473374,0
0,22,0,1,0.0078125,0.110328846,0
0,22,114,1,0.0078125,0.110355929,0
0,23,14,16,0.125,2.228534997,1
0,23,31,16,0.125,2.419389009,2
0,23,36,16,0.125,1.983928196,3
0,23,48,16,0.125,1.860899501,4
0,23,65,16,0.125,2.137392059,5
0,23,81,16,0.125,1.810020708,6
0,23,104,16,0.125,1.874678202,7
0,23,121,11,0.0859375,1.160944968,8
0,23,52,3,0.0234375,0.313374825,0
0,23,32,2,0.015625,0.210837536,0
0,24,11,16,0.125,2.258981466,1
0,24,18,16,0.125,2.481880665,2
0,24,20,16,0.125,1.771463342,3
0,24,28,16,0.125,1.793946415,4
0,24,47,16,0.125,2.116030633,5
0,24,57,16,0.125,1.928390898,6
0,24,91,16,0.125,1.958957478,7
0,24,108,15,0.1171875,1.584871881,8
0,24,59,1,0.0078125,0.105477221,0
0,25,13,16,0.125,2.50686112,1
0,25,34,16,0.125,3.024682432,2
0,25,72,16,0.125,1.748234436,3
0,25,74,16,0.125,1.612187795,4
0,25,108,16,0.125,1.731081858,5
0,25,110,16,0.125,2.279404134,6
0,25,119,15,0.1171875,1.45798628,7
0,25,43,9,0.0703125,0.859116159,8
0,25,97,7,0.0546875,0.682379708,0
0,25,126,1,0.0078125,0.098066077,0
0,26,2,16,0.125,2.159856126,1
0,26,29,16,0.125,1.8206129,2
0,26,49,16,0.125,2.338033363,3
0,26,61,16,0.125,1.87100371,4
0,26,72,16,0.125,2.049053647,5
0,26,116,16,0.125,2.031996511,6
0,26,121,16,0.125,2.065211482,7
0,26,97,10,0.078125,1.046993703,8
0,26,89,4,0.03125,0.412008516,0
0,26,19,2,0.015625,0.205230042,0
0,27,26,16,0.125,2.139751285,1
0,27,27,16,0.125,1.724279158,2
0,27,50,16,0.125,1.957676947,3
0,27,63,16,0.125,2.128400832,4
0,27,84,16,0.125,2.447573304,5
0,27,88,16,0.125,2.15153572,6
0,27,118,16,0.125,1.794472322,7
0,27,79,11,0.0859375,1.152003132,8
0,27,11,5,0.0390625,0.5043073,0
0,28,10,16,0.125,1.69239483,1
0,28,42,16,0.125,2.098259106,2
0,28,53,16,0.125,1.634420715,3
0,28,70,16,0.125,2.166695893,4
0,28,91,16,0.125,1.747252867,5
0,28,98,16,0.125,1.91049777,6
0,28,107,16,0.125,1.951926574,7
0,28,122,16,0.125,2.798552245,8
0,29,3,16,0.125,1.560463347,1
0,29,13,16,0.125,2.294763774,2
0,29,34,16,0.125,2.372322962,3
0,29,37,16,0.125,1.627017237,4
0,29,61,16,0.125,1.845650896,5
0,29,105,16,0.125,1.845496573,6
0,29,124,16,0.125,2.937694669,7
0,29,51,12,0.09375,1.135171846,8
0,29,59,3,0.0234375,0.284706354,0
0,29,95,1,0.0078125,0.096712343,0
0,30,6,16,0.125,1.860489927,1
0,30,48,16,0.125,1.858767316,2
0,30,58,16,0.125,1.921509758,3
0,30,91,16,0.125,2.067494512,4
0,30,93,16,0.125,1.978613429,5
0,30,120,16,0.125,2.180403963,6
0,30,126,16,0.125,2.304638028,7
0,30,65,6,0.046875,0.684851088,8
0,30,62,4,0.03125,0.454349026,0
0,30,84,4,0.03125,0.460653462,0
0,30,104,2,0.015625,0.228229493,0
0,31,24,16,0.125,1.814267851,1
0,31,41,16,0.125,2.031010337,2
0,31,56,16,0.125,2.788738593,3
0,31,72,16,0.125,1.947556935,4
0,31,102,16,0.125,2.134840772,5
0,31,38,15,0.1171875,1.679770865,6
0,31,114,11,0.0859375,1.204053253,7
0,31,11,9,0.0703125,0.981977679,8
0,31,10,6,0.046875,0.654055312,0
0,31,36,3,0.0234375,0.323100343,0
0,31,84,3,0.0234375,0.332744636,0
0,31,87,1,0.0078125,0.107883424,0
0,32,10,16,0.125,1.920082614,1
0,32,50,16,0.125,2.157090336,2
0,32,76,16,0.125,1.794780143,3
0,32,83,16,0.125,2.127825335,4
0,32,85,16,0.125,2.370706126,5
0,32,90,16,0.125,1.626227796,6
0,32,118,16,0.125,2.387116775,7
0,32,48,13,0.1015625,1.322492436,8
0,32,11,1,0.0078125,0.096930154,0
0,32,75,1,0.0078125,0.101445489,0
0,32,102,1,0.0078125,0.095302798,0
0,33,4,16,0.125,1.68025656,1
0,33,11,16,0.125,1.544707581,2
0,33,15,16,0.125,1.498473674,3
0,33,26,16,0.125,4.600711495,4
0,33,38,16,0.125,2.098796278,5
0,33,53,16,0.125,1.48803322,6
0,33,63,16,0.125,1.783165693,7
0,33,44,15,0.1171875,1.226444252,8
0,33,13,1,0.0078125,0.079411246,0
0,34,1,16,0.125,1.570134565,1
0,34,28,16,0.125,2.169279128,2
0,34,42,16,0.125,1.901359499,3
0,34,75,16,0.125,1.722868398,4
0,34,81,16,0.125,1.816130415,5
0,34,84,16,0.125,2.916712567,6
0,34,92,16,0.125,2.451582387,7
0,34,114,7,0.0546875,0.635778084,8
0,34,5,6,0.046875,0.543707751,0
0,34,0,3,0.0234375,0.272447206,0
0,35,17,16,0.125,1.971872136,1
0,35,28,16,0.125,1.876644805,2
0,35,31,16,0.125,2.160752147,3
0,35,32,16,0.125,1.94390142,4
0,35,104,16,0.125,2.423400596,5
0,35,110,16,0.125,1.924950644,6
0,35,120,13,0.1015625,1.494811848,7
0,35,15,11,0.0859375,1.275410309,8
0,35,65,6,0.046875,0.698116086,0
0,35,62,2,0.015625,0.230140008,0
0,36,11,16,0.125,2.351420313,1
0,36,18,16,0.125,2.613824874,2
0,36,28,16,0.125,2.021314852,3
0,36,33,16,0.125,1.581611149,4
0,36,47,16,0.125,2.915434003,5
0,36,57,16,0.125,1.474797644,6
0,36,62,16,0.125,1.546789482,7
0,36,109,16,0.125,1.494807683,8
0,37,27,16,0.125,2.10024263,1
0,37,34,16,0.125,3.291344732,2
0,37,72,16,0.125,1.727763109,3
0,37,91,16,0.125,1.94475875,4
0,37,110,16,0.125,1.79706151,5
0,37,122,16,0.125,1.712476298,6
0,37,85,15,0.1171875,1.615210935,7
0,37,86,15,0.1171875,1.602597244,8
0,37,97,2,0.015625,0.208544791,0
0,38,2,16,0.125,3.180244535,1
0,38,19,16,0.125,1.565709069,2
0,38,49,16,0.125,1.584004685,3
0,38,91,16,0.125,2.481734455,4
0,38,116,16,0.125,1.681013994,5
0,38,121,16,0.125,2.496811122,6
0,38,113,13,0.1015625,1.229929641,7
0,38,29,11,0.0859375,1.037117682,8
0,38,110,7,0.0546875,0.651648171,0
0,38,109,1,0.0078125,0.091786645,0
0,39,14,16,0.125,1.998987988,1
0,39,48,16,0.125,2.099055395,2
0,39,63,16,0.125,2.101474442,3
0,39,84,16,0.125,2.478169724,4
0,39,118,15,0.1171875,1.739167288,5
0,39,16,13,0.1015625,1.471148238,6
0,39,50,13,0.1015625,1.489627577,7
0,39,79,13,0.1015625,1.499531195,8
0,39,33,10,0.078125,1.122838154,0
0,40,10,16,0.125,1.692748375,1
0,40,19,16,0.125,1.752929337,2
0,40,46,16,0.125,2.208415762,3
0,40,53,16,0.125,2.24686411,4
0,40,97,16,0.125,1.936701722,5
0,40,98,16,0.125,1.944349125,6
0,40,122,16,0.125,2.57913892,7
0,40,34,8,0.0625,0.824321017,8
0,40,33,4,0.03125,0.401743494,0
0,40,50,3,0.0234375,0.308703162,0
0,40,48,1,0.0078125,0.104084976,0
0,41,34,16,0.125,2.760456026,1
0,41,72,16,0.125,1.994374715,2
0,41,80,16,0.125,1.945822537,3
0,41,100,16,0.125,2.16466479,4
0,41,105,16,0.125,1.729186445,5
0,41,124,16,0.125,2.074541524,6
0,41,10,13,0.1015625,1.34312617,7
0,41,61,12,0.09375,1.260842428,8
0,41,123,4,0.03125,0.41524142,0
0,41,116,3,0.0234375,0.311743945,0
0,42,30,16,0.125,2.158720732,1
0,42,39,16,0.125,3.363424137,2
0,42,43,16,0.125,2.289007902,3
0,42,50,16,0.125,1.63140896,4
0,42,66,16,0.125,1.687987529,5
0,42,76,16,0.125,1.663496815,6
0,42,88,16,0.125,1.729448855,7
0,42,58,10,0.078125,0.923721381,8
0,42,14,3,0.0234375,0.278331637,0
0,42,112,3,0.0234375,0.274452053,0
0,43,10,16,0.125,1.864422567,1
0,43,11,16,0.125,2.758597732,2
0,43,92,16,0.125,1.467797197,3
0,43,94,16,0.125,1.990545072,4
0,43,96,16,0.125,2.851680249,5
0,43,98,16,0.125,2.082040921,6
0,43,99,16,0.125,1.563830368,7
0,43,123,9,0.0703125,0.799939178,8
0,43,69,7,0.0546875,0.621146716,0
0,44,15,16,0.125,1.996020563,1
0,44,50,16,0.125,2.30901368,2
0,44,79,16,0.125,2.790279791,3
0,44,113,16,0.125,1.768562235,4
0,44,127,16,0.125,2.327120617,5
0,44,19,15,0.1171875,1.522859417,6
0,44,40,15,0.1171875,1.494434781,7
0,44,63,12,0.09375,1.203941032,8
0,44,49,3,0.0234375,0.291904606,0
0,44,107,3,0.0234375,0.295863278,0
0,45,4,16,0.125,1.813666329,1
0,45,18,16,0.125,2.433394819,2
0,45,53,16,0.125,1.717203982,3
0,45,65,16,0.125,2.181354672,4
0,45,86,16,0.125,2.158252001,5
0,45,98,16,0.125,1.934610702,6
0,45,121,16,0.125,2.049436785,7
0,45,113,14,0.109375,1.498281986,8
0,45,39,1,0.0078125,0.106159188,0
0,45,127,1,0.0078125,0.107639536,0
0,46,4,16,0.125,2.022083521,1
0,46,48,16,0.125,2.349985987,2
0,46,76,16,0.125,2.270900205,3
0,46,90,16,0.125,1.980702937,4
0,46,18,15,0.1171875,1.735933818,5
0,46,41,15,0.1171875,1.724357769,6
0,46,43,14,0.109375,1.61283543,7
0,46,46,10,0.078125,1.138835363,8
0,46,74,10,0.078125,1.164364971,0
0,47,14,16,0.125,1.732717983,1
0,47,46,16,0.125,2.588377386,2
0,47,54,16,0.125,1.893459447,3
0,47,58,16,0.125,2.071409553,4
0,47,65,16,0.125,2.027701646,5
0,47,79,16,0.125,2.173212081,6
0,47,110,16,0.125,2.06381166,7
0,47,41,9,0.0703125,0.816775754,8
0,47,55,6,0.046875,0.534859687,0
0,47,109,1,0.0078125,0.097674802,0
1,0,14,16,0.125,1.008082733,1
1,0,31,16,0.125,1.714806631,2
1,0,43,16,0.125,1.073098511,3
1,0,63,16,0.125,2.101025015,4
1,0,83,16,0.125,4.885029286,5
1,0,93,16,0.125,1.797102034,6
1,0,97,16,0.125,1.040082693,7
1,0,120,16,0.125,2.380773097,8
1,1,8,16,0.125,3.951565474,1
1,1,26,16,0.125,1.170357786,2
1,1,33,16,0.125,1.134349704,3
1,1,34,16,0.125,1.729676738,4
1,1,41,16,0.125,3.959269434,5
1,1,42,16,0.125,1.414495081,6
1,1,124,16,0.125,1.206333414,7
1,1,126,16,0.125,1.433952369,8
1,2,10,16,0.125,1.047316611,1
1,2,53,16,0.125,2.303209126,2
1,2,56,16,0.125,1.297055773,3
1,2,62,16,0.125,1.251006313,4
1,2,67,16,0.125,2.02466245,5
1,2,72,16,0.125,5.53049174,6
1,2,92,16,0.125,0.964837767,7
1,2,123,16,0.125,1.58142022,8
1,3,46,16,0.125,1.677006438,1
1,3,56,16,0.125,1.738706291,2
1,3,99,16,0.125,2.628029734,3
1,3,101,16,0.125,2.819435,4
1,3,108,16,0.125,1.534401014,5
1,3,114,16,0.125,2.679853007,6
1,3,23,11,0.0859375,1.001073562,7
1,3,80,9,0.0703125,0.825372458,8
1,3,69,5,0.0390625,0.457128763,0
1,3,67,3,0.0234375,0.273854122,0
1,3,51,2,0.015625,0.182258025,0
1,3,87,2,0.015625,0.182881586,0
1,4,12,16,0.125,2.609956264,1
1,4,43,16,0.125,1.879945308,2
1,4,65,16,0.125,2.418650091,3
1,4,100,16,0.125,1.933898635,4
1,4,108,16,0.125,1.804334253,5
1,4,110,16,0.125,1.841885932,6
1,4,107,14,0.109375,1.535755157,7
1,4,127,11,0.0859375,1.212251797,8
1,4,95,7,0.0546875,0.763322562,0
1,5,4,16,0.125,2.048995078,1
1,5,19,16,0.125,1.735356711,2
1,5,20,16,0.125,1.829323262,3
1,5,46,16,0.125,2.234948859,4
1,5,53,16,0.125,1.774851754,5
1,5,65,16,0.125,2.444997355,6
1,5,104,16,0.125,2.213057905,7
1,5,94,11,0.0859375,1.183803581,8
1,5,32,5,0.0390625,0.534665495,0
1,6,22,16,0.125,1.518027216,1
1,6,33,16,0.125,1.750706032,2
1,6,49,16,0.125,1.783330172,3
1,6,58,16,0.125,2.130322754,4
1,6,82,16,0.125,1.561898708,5
1,6,121,16,0.125,1.788550347,6
1,6,126,16,0.125,4.000191003,7
1,6,92,12,0.09375,1.102750935,8
1,6,74,3,0.0234375,0.273865715,0
1,6,62,1,0.0078125,0.090357117,0
1,7,15,16,0.125,2.427890316,1
1,7,19,16,0.125,1.755616277,2
1,7,24,16,0.125,1.920863569,3
1,7,29,16,0.125,1.774904549,4
1,7,36,16,0.125,1.845290475,5
1,7,52,16,0.125,1.848858543,6
1,7,56,16,0.125,2.341791019,7
1,7,114,16,0.125,2.084785253,8
1,8,22,16,0.125,1.860054918,1
1,8,23,16,0.125,1.808141768,2
1,8,50,16,0.125,1.816968873,3
1,8,66,16,0.125,2.91495043,4
1,8,83,16,0.125,1.85654451,5
1,8,85,16,0.125,1.818711169,6
1,8,102,16,0.125,2.187444165,7
1,8,58,15,0.1171875,1.630519055,8
1,8,53,1,0.0078125,0.106665112,0
1,9,2,16,0.125,1.89093408,1
1,9,16,16,0.125,1.764229402,2
1,9,23,16,0.125,2.040553108,3
1,9,26,16,0.125,3.057404101,4
1,9,63,16,0.125,1.79725191,5
1,9,98,16,0.125,1.970379718,6
1,9,13,14,0.109375,1.544610977,7
1,9,95,11,0.0859375,1.18990612,8
1,9,11,7,0.0546875,0.744730584,0
1,10,1,16,0.125,2.434852049,1
1,10,5,16,0.125,1.935670167,2
1,10,28,16,0.125,1.859729141,3
1,10,90,16,0.125,2.437267408,4
1,10,92,16,0.125,2.197734684,5
1,10,12,15,0.1171875,1.60246674,6
1,10,36,15,0.1171875,1.617900796,7
1,10,31,14,0.109375,1.494067967,8
1,10,6,4,0.03125,0.420311049,0
1,11,54,16,0.125,2.037010476,1
1,11,81,16,0.125,3.109229818,2
1,11,103,16,0.125,1.716956243,3
1,11,120,16,0.125,2.178977251,4
1,11,121,16,0.125,1.90978767,5
1,11,72,14,0.109375,1.472643226,6
1,11,110,13,0.1015625,1.381374165,7
1,11,48,11,0.0859375,1.141559541,8
1,11,52,9,0.0703125,0.946451984,0
1,11,109,1,0.0078125,0.106009625,0
1,12,11,16,0.125,2.037124291,1
1,12,18,16,0.125,2.608182043,2
1,12,27,16,0.125,2.183248609,3
1,12,41,16,0.125,1.945760787,4
1,12,62,16,0.125,1.688569203,5
1,12,71,16,0.125,1.730786532,6
1,12,92,16,0.125,1.803005204,7
1,12,125,16,0.125,2.003323331,8
1,13,27,16,0.125,1.934053257,1
1,13,33,16,0.125,1.949231438,2
1,13,34,16,0.125,2.193506256,3
1,13,61,16,0.125,1.911458343,4
1,13,63,16,0.125,2.18522428,5
1,13,80,16,0.125,1.874403819,6
1,13,117,16,0.125,2.115824506,7
1,13,30,15,0.1171875,1.722623043,8
1,13,93,1,0.0078125,0.113675058,0
1,14,2,16,0.125,3.01042594,1
1,14,5,16,0.125,1.870831512,2
1,14,49,16,0.125,1.647880696,3
1,14,63,16,0.125,1.904414669,4
1,14,92,16,0.125,1.815088578,5
1,14,109,16,0.125,1.576892011,6
1,14,113,16,0.125,2.620518953,7
1,14,78,11,0.0859375,1.068870746,8
1,14,97,5,0.0390625,0.485076897,0
1,15,2,16,0.125,1.83892709,1
1,15,26,16,0.125,1.661370277,2
1,15,50,16,0.125,2.491467103,3
1,15,58,16,0.125,2.253016964,4
1,15,63,16,0.125,1.577569187,5
1,15,84,16,0.125,2.831534669,6
1,15,88,16,0.125,1.70727922,7
1,15,127,16,0.125,1.63883549,8
1,16,10,16,0.125,1.379835367,1
1,16,42,16,0.125,2.139096484,2
1,16,48,16,0.125,2.71468921,3
1,16,97,16,0.125,1.982195891,4
1,16,98,16,0.125,2.447891966,5
1,16,107,16,0.125,2.137016878,6
1,16,122,16,0.125,2.00400316,7
1,16,35,13,0.1015625,0.968483746,8
1,16,82,3,0.0234375,0.226787299,0
1,17,3,16,0.125,1.611581162,1
1,17,34,16,0.125,1.727011986,2
1,17,59,16,0.125,1.96274814,3
1,17,80,16,0.125,2.537318587,4
1,17,122,16,0.125,2.572532073,5
1,17,124,16,0.125,2.648689389,6
1,17,100,14,0.109375,1.285194427,7
1,17,40,9,0.0703125,0.832290299,8
1,17,123,7,0.0546875,0.642040424,0
1,17,12,2,0.015625,0.180593513,0
1,18,33,16,0.125,1.432233244,1
1,18,49,16,0.125,1.446439788,2
1,18,58,16,0.125,2.250998706,3
1,18,82,16,0.125,1.55169443,4
1,18,91,16,0.125,1.439275488,5
1,18,107,16,0.125,1.796692573,6
1,18,112,16,0.125,2.158706412,7
1,18,126,16,0.125,3.92395936,8
1,19,28,16,0.125,1.753371835,1
1,19,29,16,0.125,1.969425954,2
1,19,52,16,0.125,2.293619558,3
1,19,56,16,0.125,2.840647504,4
1,19,92,16,0.125,1.842899568,5
1,19,102,16,0.125,1.897746883,6
1,19,114,16,0.125,1.719409145,7
1,19,15,12,0.09375,1.258705318,8
1,19,88,4,0.03125,0.424174234,0
1,20,48,16,0.125,1.732585475,1
1,20,53,16,0.125,1.821123414,2
1,20,68,16,0.125,1.677649841,3
1,20,76,16,0.125,1.689042516,4
1,20,85,16,0.125,2.513659,5
1,20,92,16,0.125,2.351880774,6
1,20,113,16,0.125,2.000091448,7
1,20,114,16,0.125,2.213967532,8
1,21,2,16,0.125,2.106923267,1
1,21,8,16,0.125,1.61564602,2
1,21,11,16,0.125,2.415863961,3
1,21,26,16,0.125,2.860253841,4
1,21,56,16,0.125,1.706208862,5
1,21,63,16,0.125,2.152730018,6
1,21,13,15,0.1171875,1.488675579,7
1,21,53,14,0.109375,1.366785154,8
1,21,0,1,0.0078125,0.095903791,0
1,21,4,1,0.0078125,0.093925841,0
1,21,6,1,0.0078125,0.097083665,0
1,22,1,16,0.125,2.104603246,1
1,22,6,16,0.125,2.060533024,2
1,22,12,16,0.125,2.026089758,3
1,22,36,16,0.125,2.178355336,4
1,22,75,16,0.125,2.499344885,5
1,22,28,15,0.1171875,1.589163132,6
1,22,118,15,0.1171875,1.647707984,7
1,22,48,12,0.09375,1.264867045,8
1,22,92,6,0.046875,0.62933559,0
1,23,14,16,0.125,2.12114121,1
1,23,31,16,0.125,2.103061169,2
1,23,36,16,0.125,1.835827731,3
1,23,48,16,0.125,2.144478336,4
1,23,52,16,0.125,1.750280209,5
1,23,81,16,0.125,2.742390394,6
1,23,120,16,0.125,1.67161838,7
1,23,65,14,0.109375,1.430645838,8
1,23,4,1,0.0078125,0.098642886,0
1,23,121,1,0.0078125,0.101913847,0
1,24,11,16,0.125,2.148806721,1
1,24,18,16,0.125,2.719034165,2
1,24,20,16,0.125,1.829169825,3
1,24,28,16,0.125,2.076631933,4
1,24,37,16,0.125,1.829014227,5
1,24,91,16,0.125,1.798800603,6
1,24,125,16,0.125,1.865259722,7
1,24,108,10,0.078125,1.082627736,8
1,24,27,6,0.046875,0.650655068,0
1,25,13,16,0.125,2.091533557,1
1,25,30,16,0.125,2.075076848,2
1,25,34,16,0.125,2.636001632,3
1,25,91,16,0.125,1.720395982,4
1,25,110,16,0.125,2.839290187,5
1,25,124,16,0.125,1.572549105,6
1,25,126,16,0.125,1.549827971,7
1,25,43,9,0.0703125,0.849899575,8
1,25,74,7,0.0546875,0.665425144,0
