step,layer,expert_id,token_count,target
1,15,64,16,gpu
1,15,84,16,gpu
1,15,122,16,gpu
1,15,127,16,gpu
1,16,12,16,gpu
1,16,42,16,gpu
1,16,48,16,gpu
1,16,53,9,gpu
1,16,91,2,pim
1,16,97,16,gpu
1,16,98,16,gpu
1,16,107,16,gpu
1,16,119,16,gpu
1,16,122,5,gpu
1,17,73,3,pim
1,17,75,16,gpu
1,17,80,16,gpu
1,17,90,16,gpu
1,17,94,16,gpu
1,17,105,16,gpu
1,17,122,16,gpu
1,17,123,13,gpu
1,17,124,16,gpu
1,18,12,14,gpu
1,18,58,16,gpu
1,18,74,2,pim
1,18,82,16,gpu
1,18,87,16,gpu
1,18,91,16,gpu
1,18,104,16,gpu
1,18,112,16,gpu
1,18,126,16,gpu
1,19,10,16,gpu
1,19,28,12,gpu
1,19,29,16,gpu
1,19,52,16,gpu
1,19,56,16,gpu
1,19,75,16,gpu
1,19,92,5,gpu
1,19,114,15,gpu
1,19,119,16,gpu
1,20,9,16,gpu
1,20,10,16,gpu
1,20,48,16,gpu
1,20,76,16,gpu
1,20,85,16,gpu
1,20,92,16,gpu
1,20,114,16,gpu
1,20,123,16,gpu
1,21,2,13,gpu
1,21,11,16,gpu
1,21,13,16,gpu
1,21,32,16,gpu
1,21,38,16,gpu
1,21,44,16,gpu
1,21,53,15,gpu
1,21,63,16,gpu
1,21,124,4,gpu
1,22,1,16,gpu
1,22,12,13,gpu
1,22,29,16,gpu
1,22,42,16,gpu
1,22,48,16,gpu
1,22,54,16,gpu
1,22,71,3,pim
1,22,75,16,gpu
1,22,84,16,gpu
1,23,4,15,gpu
1,23,14,16,gpu
1,23,17,1,pim
1,23,31,15,gpu
1,23,32,16,gpu
1,23,36,16,gpu
1,23,62,16,gpu
1,23,76,16,gpu
1,23,108,1,pim
1,23,109,16,gpu
1,24,11,16,gpu
1,24,18,16,gpu
1,24,20,16,gpu
1,24,24,16,gpu
1,24,54,16,gpu
1,24,57,16,gpu
1,24,111,16,gpu
1,24,125,16,gpu
1,25,13,16,gpu
1,25,31,16,gpu
1,25,34,16,gpu
1,25,72,16,gpu
1,25,74,16,gpu
1,25,110,16,gpu
1,25,119,16,gpu
1,25,126,16,gpu
1,26,61,16,gpu
1,26,72,16,gpu
1,26,81,16,gpu
1,26,87,15,gpu
1,26,91,16,gpu
1,26,97,16,gpu
1,26,105,16,gpu
1,26,113,1,pim
1,26,121,16,gpu
1,27,15,9,gpu
1,27,24,1,pim
1,27,26,16,gpu
1,27,33,16,gpu
1,27,63,16,gpu
1,27,64,7,gpu
1,27,79,16,gpu
1,27,84,16,gpu
1,27,118,15,gpu
1,27,122,16,gpu
1,28,12,16,gpu
1,28,34,1,pim
1,28,42,16,gpu
1,28,53,16,gpu
1,28,58,2,pim
1,28,91,16,gpu
1,28,98,16,gpu
1,28,107,13,gpu
1,28,119,16,gpu
1,28,122,16,gpu
1,29,3,16,gpu
1,29,13,16,gpu
1,29,34,16,gpu
1,29,78,16,gpu
1,29,94,16,gpu
1,29,105,16,gpu
1,29,120,16,gpu
1,29,124,16,gpu
1,30,6,16,gpu
1,30,58,16,gpu
1,30,82,16,gpu
1,30,91,16,gpu
1,30,107,16,gpu
1,30,120,16,gpu
1,30,125,16,gpu
1,30,126,16,gpu
1,31,24,16,gpu
1,31,28,11,gpu
1,31,29,10,gpu
1,31,36,16,gpu
1,31,38,3,pim
1,31,41,16,gpu
1,31,56,16,gpu
1,31,59,16,gpu
1,31,79,16,gpu
1,31,88,7,gpu
1,31,114,1,pim
1,32,5,16,gpu
1,32,10,16,gpu
1,32,11,16,gpu
1,32,48,11,gpu
1,32,72,16,gpu
1,32,78,16,gpu
1,32,85,16,gpu
1,32,90,3,pim
1,32,92,16,gpu
1,32,118,2,pim
1,33,2,11,gpu
1,33,11,16,gpu
1,33,13,16,gpu
1,33,14,9,gpu
1,33,32,16,gpu
1,33,44,16,gpu
1,33,51,1,pim
1,33,53,16,gpu
1,33,63,16,gpu
1,33,115,11,gpu
1,34,1,16,gpu
1,34,22,16,gpu
