gpu_prefix_length,gpu_experts,gpu_tokens,pim_tokens,gpu_memory_us,gpu_compute_us,gpu_path_us,pim_path_us,scheduler_us,objective_us,step,layer,selected
8,1;5;6;19;48;66;92;98,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,10,True
9,14;17;22;48;54;62;81;120;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,11,True
9,11;18;19;27;28;40;41;49;57,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,12,True
8,1;27;34;63;91;92;104;117,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,13,True
8,2;5;14;81;102;108;109;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,14,True
8,2;50;51;58;64;84;125;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,15,True
8,42;48;62;94;97;98;107;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,16,True
8,73;80;82;94;116;122;123;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,17,True
8,20;32;58;74;82;87;91;112,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,18,True
8,24;29;44;52;56;63;92;119,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,19,True
9,0;45;68;69;76;85;92;114;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,20,True
8,0;2;6;8;13;63;92;107,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,21,True
8,1;6;12;31;36;48;71;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,22,True
8,4;31;48;62;65;81;120;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,23,True
8,11;18;19;20;28;57;59;108,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,24,True
8,1;13;34;74;91;110;119;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,25,True
8,2;31;72;81;83;91;109;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,26,True
9,15;21;26;27;51;63;64;84;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,27,True
9,27;34;42;53;70;91;98;107;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,28,True
10,13;37;40;51;60;70;94;95;120;124,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,1,29,True
10,0;6;39;55;58;82;91;94;98;104,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,1,30,True
9,11;17;24;28;36;44;63;102;115,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,31,True
9,0;4;10;48;69;72;85;90;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,32,True
10,2;8;13;15;26;38;56;63;107;124,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,1,33,True
10,1;5;8;10;22;29;42;75;89;92,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,1,34,True
9,17;28;48;51;62;65;81;110;120,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,35,True
8,11;18;19;20;28;57;59;62,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,36,True
8,1;27;34;86;91;110;119;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,37,True
8,2;31;81;91;102;108;110;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,38,True
10,5;14;16;26;33;48;51;63;84;125,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,1,39,True
9,19;27;33;48;53;91;94;98;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,40,True
8,37;80;81;94;100;116;122;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,41,True
10,0;14;30;43;47;66;76;88;106;112,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,1,42,True
9,11;18;20;37;45;80;86;98;111,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,43,True
8,2;12;15;34;76;79;96;112,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,44,True
8,1;4;7;19;26;53;73;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,45,True
9,4;13;14;18;20;48;102;110;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,1,46,True
8,7;30;38;41;46;58;108;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,1,47,True
8,3;12;64;67;77;79;112;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,0,True
8,13;14;36;46;92;97;101;109,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,1,True
8,0;49;50;56;71;72;76;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,2,True
9,3;12;23;42;46;95;99;119;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,3,True
9,12;14;19;26;43;60;108;110;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,4,True
8,4;38;43;46;53;65;72;73,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,5,True
8,33;49;74;82;88;92;112;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,6,True
8,11;12;15;19;29;44;63;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,7,True
9,23;32;45;50;54;68;76;85;117,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,8,True
8,13;16;21;23;63;67;80;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,9,True
9,1;5;19;31;36;42;48;68;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,10,True
9,3;15;22;25;52;54;76;81;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,11,True
8,1;11;18;27;49;57;77;78,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,12,True
9,20;27;34;37;63;91;104;110;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,13,True
8,2;5;14;61;81;83;97;109,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,14,True
8,2;21;50;58;64;84;122;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,15,True
8,23;42;48;54;62;97;107;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,16,True
8,13;73;80;96;108;116;122;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,17,True
8,32;58;82;88;91;107;112;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,18,True
9,10;15;28;29;52;56;92;114;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,19,True
9,6;45;53;69;72;76;85;92;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,20,True
9,0;2;11;13;38;51;56;63;67,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,21,True
8,1;12;31;36;48;71;75;92,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,22,True
8,4;15;25;48;54;76;81;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,23,True
9,1;11;18;20;28;37;77;89;108,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,24,True
11,1;34;37;50;52;72;91;110;116;122;124,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,2,25,True
8,2;9;31;61;72;81;109;113,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,26,True
9,2;11;15;21;24;26;84;118;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,27,True
9,23;42;48;54;74;91;97;107;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,28,True
8,13;34;37;50;51;96;108;120,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,29,True
9,6;55;88;91;104;107;108;120;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,30,True
9,11;15;24;28;36;41;59;63;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,31,True
10,6;10;18;24;48;51;85;90;113;124,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,2,32,True
10,0;2;11;13;38;51;56;63;67;92,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,2,33,True
12,1;10;22;29;36;42;51;68;75;77;84;92,64,0,35.209512,3.268435456,38.477947456,0.0,20.0,58.477947456,2,34,True
11,11;14;15;31;48;53;62;76;77;81;84,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,2,35,True
9,11;18;20;28;37;57;62;77;101,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,36,True
9,1;27;34;37;50;91;110;122;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,37,True
9,2;12;31;61;81;83;97;109;110,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,38,True
9,2;5;16;19;21;48;49;84;118,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,39,True
9,23;34;54;70;89;91;94;97;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,40,True
8,10;37;81;96;100;111;120;123,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,41,True
8,30;33;43;52;69;76;81;88,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,42,True
10,11;18;35;69;74;83;94;96;98;108,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,2,43,True
9,7;12;15;49;50;79;94;102;104,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,44,True
9,2;4;18;54;64;65;67;77;90,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,45,True
9,1;4;15;20;43;48;76;90;97,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,2,46,True
8,0;7;14;44;46;58;61;65,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,2,47,True
8,43;45;65;73;85;98;100;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,0,True
8,18;26;38;42;43;44;49;94,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,1,True
8,38;40;57;82;88;95;113;123,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,2,True
8,51;56;67;71;80;87;101;117,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,3,True
8,12;61;64;65;95;108;110;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,4,True
10,9;17;38;45;46;64;73;84;94;104,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,3,5,True
10,12;24;35;41;58;62;107;112;116;126,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,3,6,True
9,10;15;19;24;29;52;75;114;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,7,True
9,9;17;45;50;58;77;85;92;102,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,8,True
10,2;11;13;16;23;58;63;69;124;125,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,3,9,True
8,1;5;12;36;68;78;92;98,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,10,True
10,3;15;32;52;54;62;76;81;121;125,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,3,11,True
8,11;18;23;39;49;57;65;78,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,12,True
9,11;33;34;58;63;103;104;110;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,13,True
8,2;5;61;63;67;81;104;109,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,14,True
8,2;33;49;58;84;106;122;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,15,True
8,42;46;48;54;97;98;107;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,16,True
8,21;59;80;88;105;122;123;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,17,True
11,12;24;25;58;63;82;104;107;112;122;126,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,3,18,True
9,24;29;52;56;59;75;79;112;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,19,True
9,9;16;45;48;53;65;85;92;114,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,20,True
9,0;2;11;13;50;56;58;63;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,21,True
8,6;12;31;36;68;75;78;90,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,22,True
8,3;4;14;32;48;54;56;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,23,True
10,11;21;23;28;35;57;62;89;108;111,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,3,24,True
9,1;33;34;52;87;91;99;110;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,25,True
9,4;14;61;67;81;94;104;109;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,26,True
8,2;11;33;49;51;106;122;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,27,True
8,42;48;58;91;97;98;109;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,28,True
9,33;34;50;59;73;75;80;105;120,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,29,True
10,24;58;63;71;84;87;93;107;122;126,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,3,30,True
11,10;24;32;38;47;52;59;79;82;112;114,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,3,31,True
8,5;16;30;48;57;83;92;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,32,True
8,0;2;13;14;34;50;51;63,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,33,True
9,12;22;29;31;58;67;68;75;84,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,34,True
10,3;14;15;17;31;32;54;56;62;76,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,3,35,True
10,11;20;21;62;78;85;89;91;111;122,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,3,36,True
8,0;25;26;71;73;91;110;122,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,37,True
10,4;12;76;81;91;100;104;109;110;121,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,3,38,True
9,2;8;16;49;59;70;106;118;127,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,39,True
9,34;48;58;65;87;89;91;98;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,40,True
9,1;10;21;33;37;80;105;120;123,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,41,True
9,30;35;39;43;76;81;88;114;115,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,42,True
9,10;11;37;45;83;92;94;96;98,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,3,43,True
10,7;12;15;50;65;79;90;102;104;107,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,3,44,True
8,1;2;4;18;53;64;92;107,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,45,True
8,21;34;35;38;76;97;102;103,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,46,True
8,20;46;57;58;73;105;109;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,3,47,True
8,14;21;50;51;57;103;106;110,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,0,True
8,3;6;9;33;42;49;51;95,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,1,True
8,56;72;82;90;92;95;122;123,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,2,True
8,30;39;56;71;87;108;114;117,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,3,True
8,12;19;64;100;108;110;114;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,4,True
8,4;38;46;53;65;73;84;104,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,5,True
8,33;43;49;58;82;112;116;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,6,True
8,15;19;29;44;52;56;75;114,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,7,True
11,11;22;50;53;68;76;83;85;92;102;123,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,4,8,True
9,2;6;11;13;16;38;92;124;125,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,9,True
10,1;6;9;19;29;42;48;68;84;98,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,4,10,True
8,3;17;62;76;81;108;109;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,11,True
8,11;24;41;57;65;78;111;125,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,12,True
8,11;33;34;93;104;110;117;119,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,13,True
9,2;5;14;61;97;105;109;113;121,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,14,True
8,15;21;58;63;64;84;122;127,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,15,True
9,12;42;48;53;91;97;98;107;119,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,16,True
8,73;75;80;90;94;105;122;124,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,17,True
8,12;58;82;87;91;104;112;126,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,18,True
11,10;24;28;29;32;52;56;75;92;114;119,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,4,19,True
8,9;10;48;76;85;92;114;123,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,20,True
9,2;11;13;32;38;44;53;63;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,21,True
10,1;12;29;42;48;54;59;71;75;84,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,4,22,True
9,4;14;17;31;32;36;62;76;109,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,23,True
10,11;18;20;24;28;54;57;108;111;125,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,4,24,True
9,13;31;34;72;74;87;110;119;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,25,True
8,61;72;81;87;91;97;105;121,64,0,23.288616,3.268435456,26.557051456,0.0,20.0,46.557051456,4,26,True
11,2;15;24;26;33;63;72;79;84;118;122,64,0,32.264232,3.268435456,35.532667456,0.0,20.0,55.532667456,4,27,True
9,12;34;42;48;53;91;98;119;122,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,28,True
9,3;13;34;78;94;99;105;120;124,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,29,True
9,6;58;82;84;91;107;120;125;126,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,30,True
10,10;24;29;36;38;41;56;59;79;114,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,4,31,True
9,5;10;11;48;72;74;78;85;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,32,True
10,2;11;13;14;32;44;53;63;115;124,64,0,29.249064,3.268435456,32.517499456,0.0,20.0,52.517499456,4,33,True
9,1;22;29;42;54;75;81;84;92,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,34,True
9,5;28;31;32;62;76;109;117;120,64,0,26.303784,3.268435456,29.572219456,0.0,20.0,49.572219456,4,35,True
