step,start_us,end_us,latency_us
0,0.0,8414.112768,8414.112768
1,8414.112768,16829.310336,8415.197568
2,16829.310336,25244.4096,8415.099264
3,25244.4096,33660.593664001,8416.184064
4,33660.593664001,42077.862528,8417.268864
5,42077.862528,50495.033088,8417.17056
6,50495.033088,58913.288448,8418.25536
7,58913.288448,67332.613632,8419.325184
