step,layer,expert,assignment_count,normalized_assignment_share,routing_weight_sum,hot_rank
0,17,123,1,0.015625,0.09713731,0
0,18,8,8,0.125,1.432601854,1
0,18,71,7,0.109375,1.059031978,2
0,18,25,5,0.078125,0.651134111,3
0,18,44,4,0.0625,0.394305535,4
0,18,56,4,0.0625,0.346519202,5
0,18,105,4,0.0625,0.558523141,6
0,18,32,3,0.046875,0.284532018,7
0,18,53,3,0.046875,0.299125098,8
0,18,12,2,0.03125,0.197798058,0
0,18,30,2,0.03125,0.188434593,0
0,18,34,2,0.03125,0.188430674,0
0,18,63,2,0.03125,0.277967833,0
0,18,80,2,0.03125,0.213648245,0
0,18,13,1,0.015625,0.066656284,0
0,18,22,1,0.015625,0.065760963,0
0,18,26,1,0.015625,0.092920892,0
0,18,27,1,0.015625,0.12824291,0
0,18,40,1,0.015625,0.189530715,0
0,18,51,1,0.015625,0.128753677,0
0,18,58,1,0.015625,0.084605403,0
0,18,59,1,0.015625,0.132733658,0
0,18,64,1,0.015625,0.276863903,0
0,18,68,1,0.015625,0.108421452,0
0,18,74,1,0.015625,0.120855384,0
0,18,76,1,0.015625,0.082049504,0
0,18,88,1,0.015625,0.077652805,0
0,18,100,1,0.015625,0.212278917,0
0,18,106,1,0.015625,0.06390021,0
0,18,122,1,0.015625,0.076720983,0
0,19,18,7,0.109375,0.896242149,1
0,19,59,7,0.109375,1.35420265,2
0,19,109,6,0.09375,0.733006343,3
0,19,79,5,0.078125,0.402960204,4
0,19,9,4,0.0625,0.701878965,5
0,19,112,4,0.0625,0.298349902,6
0,19,3,3,0.046875,0.303586975,7
0,19,31,3,0.046875,0.249659315,8
0,19,49,3,0.046875,0.382646807,0
0,19,24,2,0.03125,0.186694093,0
0,19,28,2,0.03125,0.532643035,0
0,19,34,2,0.03125,0.334769756,0
0,19,75,2,0.03125,0.27344384,0
0,19,101,2,0.03125,0.152347803,0
0,19,21,1,0.015625,0.076683775,0
0,19,25,1,0.015625,0.18395479,0
0,19,39,1,0.015625,0.09153422,0
0,19,51,1,0.015625,0.062821902,0
0,19,62,1,0.015625,0.152549997,0
0,19,71,1,0.015625,0.121786579,0
0,19,78,1,0.015625,0.084220648,0
0,19,97,1,0.015625,0.062202424,0
0,19,98,1,0.015625,0.095434487,0
0,19,106,1,0.015625,0.131579474,0
0,19,110,1,0.015625,0.07856968,0
0,19,119,1,0.015625,0.056230187,0
0,20,116,8,0.125,1.377774701,1
0,20,38,7,0.109375,1.252969116,2
0,20,46,6,0.09375,0.836451061,3
0,20,3,5,0.078125,0.50237143,4
0,20,57,5,0.078125,0.435432941,5
0,20,65,4,0.0625,0.52377709,6
0,20,84,4,0.0625,0.498673476,7
0,20,101,3,0.046875,0.284499042,8
0,20,109,3,0.046875,0.298951715,0
0,20,121,3,0.046875,0.297028773,0
0,20,36,2,0.03125,0.157268427,0
0,20,66,2,0.03125,0.151225932,0
0,20,72,2,0.03125,0.226306431,0
0,20,9,1,0.015625,0.061295949,0
0,20,22,1,0.015625,0.071348317,0
0,20,26,1,0.015625,0.191778034,0
0,20,43,1,0.015625,0.101788498,0
0,20,80,1,0.015625,0.095621444,0
0,20,82,1,0.015625,0.218879655,0
0,20,103,1,0.015625,0.07572557,0
0,20,106,1,0.015625,0.081789322,0
0,20,111,1,0.015625,0.08316832,0
0,20,122,1,0.015625,0.175874755,0
0,21,10,8,0.125,1.785124019,1
0,21,122,7,0.109375,0.716109112,2
0,21,9,5,0.078125,0.51249475,3
0,21,49,5,0.078125,0.728640996,4
0,21,125,5,0.078125,0.429178629,5
0,21,110,4,0.0625,0.480015174,6
0,21,114,4,0.0625,0.30393089,7
0,21,87,3,0.046875,0.313014694,8
0,21,96,3,0.046875,0.374115095,0
0,21,19,2,0.03125,0.4246554,0
0,21,98,2,0.03125,0.211929232,0
0,21,111,2,0.03125,0.143207982,0
0,21,117,2,0.03125,0.148205101,0
0,21,0,1,0.015625,0.081859022,0
0,21,2,1,0.015625,0.036848262,0
0,21,52,1,0.015625,0.112447739,0
0,21,62,1,0.015625,0.110704392,0
0,21,64,1,0.015625,0.208759233,0
0,21,66,1,0.015625,0.096181676,0
0,21,77,1,0.015625,0.144385755,0
0,21,80,1,0.015625,0.086445317,0
