step,layer,batch_size,context_min,context_max,total_assignments,active_experts,inactive_experts,max_expert_load,mean_active_expert_load,cv_all_experts,cv_active_experts,gini_all_experts,hot_expert_count,hot_experts,hot_assignment_share,load_signature
1,15,8,15,26,64,38,90,5,1.684210526,1.870828693,0.579601156,0.785888672,8,"59,10,16,18,31,56,72,20",0.40625,"5,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,16,8,15,26,64,41,87,5,1.56097561,1.802775638,0.601105752,0.765869141,8,"50,84,18,73,103,115,6,7",0.390625,"5,4,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,17,8,15,26,64,39,89,4,1.641025641,1.75,0.487640204,0.770263672,8,"120,0,14,18,83,116,16,20",0.359375,"4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,18,8,15,26,64,40,88,5,1.6,1.767766953,0.537645329,0.766113281,8,"8,25,30,34,71,12,21,32",0.359375,"5,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,19,8,15,26,64,39,89,5,1.641025641,1.887458609,0.624609253,0.783203125,8,"109,9,18,3,31,59,87,16",0.421875,"5,4,4,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,20,8,15,26,64,41,87,6,1.56097561,1.936491673,0.722138751,0.772460938,8,"38,116,46,3,43,32,36,72",0.421875,"6,5,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,21,8,15,26,64,40,88,6,1.6,1.920286437,0.681794507,0.776611328,8,"10,114,49,59,96,25,35,40",0.40625,"6,5,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,22,8,15,26,64,39,89,6,1.641025641,1.984313483,0.710207386,0.787597656,8,"98,69,23,30,43,74,5,32",0.4375,"6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,23,8,15,26,64,38,90,7,1.684210526,2.031009601,0.722138751,0.793945312,8,"21,82,96,22,42,87,7,8",0.4375,"7,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,24,8,15,26,64,37,91,4,1.72972973,1.920286437,0.595802374,0.795654297,8,"14,52,56,65,0,17,26,116",0.4375,"4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,25,8,15,26,64,36,92,8,1.777777778,2.263846285,0.850091907,0.817138672,8,"104,82,42,77,91,57,98,18",0.515625,"8,5,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,26,8,15,26,64,41,87,3,1.56097561,1.677050983,0.470309904,0.755126953,8,"8,55,60,75,80,88,7,16",0.34375,"3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,27,8,15,26,64,39,89,4,1.641025641,1.837117307,0.577068291,0.779785156,8,"59,76,120,18,56,61,72,3",0.40625,"4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,28,8,15,26,64,38,90,6,1.684210526,1.936491673,0.640434423,0.789550781,8,"50,84,18,19,60,73,114,6",0.421875,"6,4,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,29,8,15,26,64,39,89,4,1.641025641,1.75,0.487640204,0.770263672,8,"116,14,18,46,83,103,20,36",0.359375,"4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,30,8,15,26,64,42,86,4,1.523809524,1.695582496,0.521041625,0.752685547,8,"8,30,34,56,64,118,14,32",0.359375,"4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,31,8,15,26,64,41,87,4,1.56097561,1.695582496,0.491132301,0.756347656,8,"51,3,87,91,109,9,28,34",0.34375,"4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,32,8,15,26,64,38,90,5,1.684210526,1.968501969,0.668779205,0.793701172,8,"38,116,127,20,36,43,46,106",0.453125,"5,5,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,33,8,15,26,64,43,85,5,1.488372093,1.75,0.603942128,0.75,8,"10,117,35,102,114,32,65,94",0.375,"5,4,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,34,8,15,26,64,36,92,6,1.777777778,2.046338193,0.677483856,0.806640625,8,"98,86,69,30,74,103,113,23",0.453125,"6,5,4,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,35,8,15,26,64,33,95,7,1.939393939,2.150581317,0.670965955,0.823486328,8,"21,8,82,89,0,37,87,4",0.46875,"7,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,36,8,15,26,64,37,91,6,1.72972973,1.968501969,0.639671547,0.795898438,8,"73,52,116,9,24,56,0,26",0.421875,"6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,37,8,15,26,64,34,94,8,1.882352941,2.207940217,0.748696784,0.820800781,8,"104,42,77,82,16,91,18,20",0.46875,"8,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,38,8,15,26,64,38,90,6,1.684210526,1.887458609,0.595392465,0.783691406,8,"55,0,8,28,60,75,11,17",0.390625,"6,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,39,8,15,26,64,39,89,5,1.641025641,1.837117307,0.577068291,0.778076172,8,"59,56,61,69,72,76,10,18",0.390625,"5,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,40,8,15,26,64,39,89,6,1.641025641,1.854049622,0.593338673,0.772949219,8,"115,73,20,6,7,8,15,17",0.359375,"6,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,41,8,15,26,64,41,87,4,1.56097561,1.677050983,0.470309904,0.753173828,8,"83,14,97,103,1,15,19,21",0.328125,"4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,42,8,15,26,64,35,93,5,1.828571429,1.920286437,0.530790242,0.799804688,8,"32,76,5,7,36,59,101,24",0.40625,"5,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,43,8,15,26,64,35,93,5,1.828571429,1.870828693,0.480071609,0.791992188,8,"78,4,6,19,45,127,2,12",0.375,"5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,44,8,15,26,64,35,93,4,1.828571429,1.887458609,0.497552604,0.796142578,8,"45,68,121,20,71,92,0,3",0.390625,"4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,45,8,15,26,64,33,95,4,1.939393939,1.968501969,0.506789836,0.812011719,8,"46,84,112,7,17,26,63,94",0.421875,"4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1,46,8,15,26,64,31,97,5,2.064516129,2.061552813,0.521041625,0.823974609,8,"75,29,39,105,8,30,67,84",0.453125,"5,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1"
1,47,8,15,26,64,30,98,5,2.133333333,2.150581317,0.56423344,0.836914062,8,"32,35,95,111,117,9,15,34",0.46875,"5,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1"
2,0,8,16,27,64,35,93,4,1.828571429,1.903943276,0.514439926,0.800292969,8,"120,3,57,66,71,106,110,114",0.390625,"4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2,1,8,16,27,64,35,93,5,1.828571429,1.952562419,0.562065805,0.803710938,8,"88,3,76,9,48,91,95,6",0.421875,"5,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2,2,8,16,27,64,31,97,7,2.064516129,2.41091269,0.806165209,0.845458984,8,"15,47,14,7,72,90,122,24",0.53125,"7,7,6,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2,3,8,16,27,64,32,96,7,2,2.25,0.718070331,0.8359375,8,"16,84,39,90,112,7,76,120",0.515625,"7,5,4,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2,4,8,16,27,64,36,92,6,1.777777778,2.031009601,0.664384113,0.804443359,8,"104,23,52,56,63,81,0,25",0.4375,"6,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2,5,8,16,27,64,33,95,6,1.939393939,2.165063509,0.682867918,0.828369141,8,"13,17,47,70,82,51,68,80",0.484375,"6,4,4,4,4,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2,6,8,16,27,64,38,90,4,1.684210526,1.802775638,0.511584548,0.779296875,8,"8,71,13,30,32,53,16,25",0.375,"4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2,7,8,16,27,64,36,92,5,1.777777778,2.076655966,0.702951367,0.809326172,8,"3,18,109,50,87,103,9,28",0.46875,"5,5,5,4,4,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
