step,layer,batch_size,context_min,context_max,total_assignments,active_experts,inactive_experts,max_expert_load,mean_active_expert_load,cv_all_experts,cv_active_experts,gini_all_experts,hot_expert_count,hot_experts,hot_assignment_share,load_signature
0,15,8,16384,16384,64,10,118,8,6.4,3.733296131,0.408646776,0.936523438,8,"26,50,58,63,79,84,127,24",0.953125,"8,8,8,8,8,8,8,5,2,1"
0,16,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"23,42,48,70,91,97,107,122",1.0,"8,8,8,8,8,8,8,8"
0,17,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"30,34,59,80,90,105,122,124",1.0,"8,8,8,8,8,8,8,8"
0,18,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"58,82,87,91,104,107,112,126",1.0,"8,8,8,8,8,8,8,8"
0,19,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"10,29,52,56,76,92,102,114",1.0,"8,8,8,8,8,8,8,8"
0,20,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"11,48,53,76,85,92,102,114",1.0,"8,8,8,8,8,8,8,8"
0,21,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"2,14,26,39,44,56,63,67",1.0,"8,8,8,8,8,8,8,8"
0,22,8,16384,16384,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"1,8,36,48,59,75,84,81",0.984375,"8,8,8,8,8,8,8,7,1"
0,23,8,16384,16384,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"14,17,31,32,36,65,104,121",0.984375,"8,8,8,8,8,8,8,7,1"
0,24,8,16384,16384,64,10,118,8,6.4,3.758324095,0.426193178,0.936523438,8,"11,18,57,91,111,125,28,77",0.96875,"8,8,8,8,8,8,7,7,1,1"
0,25,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"13,31,34,43,53,72,84,110",1.0,"8,8,8,8,8,8,8,8"
0,26,8,16384,16384,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"2,61,72,87,97,109,121,5",0.96875,"8,8,8,8,8,8,8,6,2"
0,27,8,16384,16384,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"24,26,63,84,106,111,118,27",0.96875,"8,8,8,8,8,8,8,6,2"
0,28,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"10,42,53,70,91,98,107,122",1.0,"8,8,8,8,8,8,8,8"
0,29,8,16384,16384,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"13,34,50,51,59,105,124,12",0.984375,"8,8,8,8,8,8,8,7,1"
0,30,8,16384,16384,64,10,118,8,6.4,3.733296131,0.408646776,0.936523438,8,"6,18,58,91,93,94,120,62",0.953125,"8,8,8,8,8,8,8,5,2,1"
0,31,8,16384,16384,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"24,28,29,38,41,59,72,87",0.984375,"8,8,8,8,8,8,8,7,1"
0,32,8,16384,16384,64,11,117,8,5.818181818,3.579455266,0.432448516,0.933349609,8,"11,83,85,99,102,118,6,10",0.875,"8,8,8,8,8,8,4,4,4,3,1"
0,33,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"13,14,26,39,44,63,67,124",1.0,"8,8,8,8,8,8,8,8"
0,34,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"1,29,42,59,75,81,84,92",1.0,"8,8,8,8,8,8,8,8"
0,35,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"6,17,28,31,32,36,70,104",1.0,"8,8,8,8,8,8,8,8"
0,36,8,16384,16384,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"11,18,33,47,62,77,109,49",0.96875,"8,8,8,8,8,8,8,6,2"
0,37,8,16384,16384,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"13,27,31,34,72,91,110,97",0.984375,"8,8,8,8,8,8,8,7,1"
0,38,8,16384,16384,64,10,118,8,6.4,3.716517187,0.396518048,0.936279297,8,"2,19,29,91,109,110,113,121",0.9375,"8,8,8,8,8,8,8,4,3,1"
0,39,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"14,16,26,48,63,79,84,118",1.0,"8,8,8,8,8,8,8,8"
0,40,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"4,10,19,48,53,91,98,122",1.0,"8,8,8,8,8,8,8,8"
0,41,8,16384,16384,64,10,118,8,6.4,3.708099244,0.390312375,0.936035156,8,"37,72,80,100,105,116,124,34",0.9375,"8,8,8,8,8,8,8,4,2,2"
0,42,8,16384,16384,64,10,118,8,6.4,3.716517187,0.396518048,0.936279297,8,"30,33,39,43,63,88,119,15",0.9375,"8,8,8,8,8,8,8,4,3,1"
0,43,8,16384,16384,64,11,117,8,5.818181818,3.561951712,0.419844651,0.933349609,8,"10,11,32,98,99,45,30,86",0.890625,"8,8,8,8,8,7,5,5,3,3,1"
0,44,8,16384,16384,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"12,15,49,50,63,79,112,40",0.984375,"8,8,8,8,8,8,8,7,1"
0,45,8,16384,16384,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"1,4,18,53,65,72,121,2",0.984375,"8,8,8,8,8,8,8,7,1"
0,46,8,16384,16384,64,8,120,8,8,3.872983346,0.0,0.9375,8,"4,13,17,21,48,64,102,110",1.0,"8,8,8,8,8,8,8,8"
0,47,8,16384,16384,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"38,46,58,65,72,79,110,54",0.984375,"8,8,8,8,8,8,8,7,1"
1,0,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"17,29,54,62,79,86,105,112",1.0,"8,8,8,8,8,8,8,8"
1,1,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"6,8,28,68,90,101,104,105",1.0,"8,8,8,8,8,8,8,8"
1,2,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"44,46,56,71,72,76,94,115",1.0,"8,8,8,8,8,8,8,8"
1,3,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"29,37,56,71,95,114,117,118",1.0,"8,8,8,8,8,8,8,8"
1,4,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"6,12,14,43,82,107,108,127",1.0,"8,8,8,8,8,8,8,8"
1,5,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"4,6,46,53,63,65,73,85",1.0,"8,8,8,8,8,8,8,8"
1,6,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"22,32,33,39,49,74,82,101",1.0,"8,8,8,8,8,8,8,8"
1,7,8,16385,16385,64,9,119,8,7.111111111,3.741657387,0.233853587,0.936523438,8,"15,19,24,29,44,63,114,56",0.9375,"8,8,8,8,8,8,8,4,4"
1,8,8,16385,16385,64,9,119,8,7.111111111,3.724916106,0.214239206,0.936035156,8,"22,23,54,68,85,45,78,117",0.953125,"8,8,8,8,8,7,7,7,3"
1,9,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"0,2,23,26,39,63,82,95",1.0,"8,8,8,8,8,8,8,8"
1,10,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"1,6,19,36,43,48,84,92",1.0,"8,8,8,8,8,8,8,8"
1,11,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"14,15,17,48,62,81,120,121",1.0,"8,8,8,8,8,8,8,8"
1,12,8,16385,16385,64,9,119,8,7.111111111,3.716517187,0.203725075,0.936279297,8,"11,18,39,41,92,106,19,111",0.9375,"8,8,8,8,8,8,7,5,4"
1,13,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"1,13,27,34,91,92,104,117",1.0,"8,8,8,8,8,8,8,8"
1,14,8,16385,16385,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"2,5,30,61,97,109,113,19",0.953125,"8,8,8,8,8,8,8,5,3"
1,15,8,16385,16385,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"14,50,58,63,84,125,127,75",0.953125,"8,8,8,8,8,8,8,5,3"
1,16,8,16385,16385,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"42,48,91,97,107,116,122,93",0.96875,"8,8,8,8,8,8,8,6,2"
1,17,8,16385,16385,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"3,30,73,80,94,122,124,123",0.984375,"8,8,8,8,8,8,8,7,1"
1,18,8,16385,16385,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"20,32,33,58,74,82,112,101",0.984375,"8,8,8,8,8,8,8,7,1"
1,19,8,16385,16385,64,10,118,8,6.4,3.708099244,0.390312375,0.936035156,8,"15,28,29,52,56,63,114,92",0.9375,"8,8,8,8,8,8,8,4,2,2"
1,20,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"0,23,48,54,68,78,85,114",1.0,"8,8,8,8,8,8,8,8"
1,21,8,16385,16385,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"2,6,26,39,63,67,115,92",0.984375,"8,8,8,8,8,8,8,7,1"
1,22,8,16385,16385,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"0,36,48,75,81,84,92,6",0.953125,"8,8,8,8,8,8,8,5,3"
1,23,8,16385,16385,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"17,31,36,48,62,81,120,121",0.984375,"8,8,8,8,8,8,8,7,1"
1,24,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"11,18,19,28,45,54,57,106",1.0,"8,8,8,8,8,8,8,8"
1,25,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"1,13,34,43,50,72,91,110",1.0,"8,8,8,8,8,8,8,8"
1,26,8,16385,16385,64,9,119,8,7.111111111,3.741657387,0.233853587,0.936523438,8,"2,5,27,31,72,91,97,29",0.9375,"8,8,8,8,8,8,8,4,4"
1,27,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"14,15,26,44,63,79,84,118",1.0,"8,8,8,8,8,8,8,8"
1,28,8,16385,16385,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"10,42,46,70,91,98,122,107",0.953125,"8,8,8,8,8,8,8,5,3"
1,29,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"3,30,37,51,70,94,120,124",1.0,"8,8,8,8,8,8,8,8"
1,30,8,16385,16385,64,10,118,8,6.4,3.699662147,0.384006429,0.935791016,8,"6,18,58,82,93,94,124,61",0.921875,"8,8,8,8,8,8,8,3,3,2"
1,31,8,16385,16385,64,11,117,8,5.818181818,3.682729966,0.501462704,0.935302734,8,"24,28,40,63,76,102,114,38",0.921875,"8,8,8,8,8,8,8,3,2,2,1"
1,32,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"0,6,48,54,68,72,78,85",1.0,"8,8,8,8,8,8,8,8"
1,33,8,16385,16385,64,9,119,8,7.111111111,3.716517187,0.203725075,0.936279297,8,"2,26,63,67,115,124,39,15",0.9375,"8,8,8,8,8,8,7,5,4"
1,34,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"0,1,5,10,75,81,84,92",1.0,"8,8,8,8,8,8,8,8"
1,35,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"15,17,31,36,48,51,62,120",1.0,"8,8,8,8,8,8,8,8"
1,36,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"11,18,19,28,54,62,101,106",1.0,"8,8,8,8,8,8,8,8"
1,37,8,16385,16385,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"1,13,27,43,50,91,110,34",0.96875,"8,8,8,8,8,8,8,6,2"
1,38,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"2,27,31,91,108,109,110,113",1.0,"8,8,8,8,8,8,8,8"
1,39,8,16385,16385,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"14,26,48,58,63,84,118,99",0.984375,"8,8,8,8,8,8,8,7,1"
1,40,8,16385,16385,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"19,48,91,94,98,115,122,46",0.984375,"8,8,8,8,8,8,8,7,1"
1,41,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"30,80,81,94,100,116,122,124",1.0,"8,8,8,8,8,8,8,8"
1,42,8,16385,16385,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"0,30,47,66,76,88,106,109",0.96875,"8,8,8,8,8,8,8,6,2"
1,43,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"11,32,45,74,80,86,99,106",1.0,"8,8,8,8,8,8,8,8"
1,44,8,16385,16385,64,10,118,8,6.4,3.766629793,0.431883593,0.936767578,8,"12,15,34,50,79,112,119,49",0.96875,"8,8,8,8,8,8,8,6,1,1"
1,45,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"1,4,7,18,26,73,109,110",1.0,"8,8,8,8,8,8,8,8"
1,46,8,16385,16385,64,9,119,8,7.111111111,3.716517187,0.203725075,0.936279297,8,"4,46,48,64,102,110,112,62",0.9375,"8,8,8,8,8,8,7,5,4"
1,47,8,16385,16385,64,8,120,8,8,3.872983346,0.0,0.9375,8,"22,30,38,41,46,54,58,110",1.0,"8,8,8,8,8,8,8,8"
2,0,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"36,70,79,86,105,112,122,124",1.0,"8,8,8,8,8,8,8,8"
2,1,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"13,29,30,40,67,68,101,104",1.0,"8,8,8,8,8,8,8,8"
2,2,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"6,44,49,56,71,72,76,126",1.0,"8,8,8,8,8,8,8,8"
2,3,8,16386,16386,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"12,42,46,71,95,97,99,56",0.953125,"8,8,8,8,8,8,8,5,3"
2,4,8,16386,16386,64,10,118,8,6.4,3.64862988,0.34375,0.935302734,8,"1,6,12,64,108,114,26,33",0.921875,"8,8,8,8,8,8,6,5,3,2"
2,5,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"4,6,38,65,73,79,85,94",1.0,"8,8,8,8,8,8,8,8"
2,6,8,16386,16386,64,10,118,8,6.4,3.674234614,0.364434493,0.935546875,8,"20,32,33,74,82,92,49,121",0.9375,"8,8,8,8,8,8,6,6,2,2"
2,7,8,16386,16386,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"15,29,44,52,56,63,114,24",0.984375,"8,8,8,8,8,8,8,7,1"
2,8,8,16386,16386,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"11,22,23,54,68,78,85,45",0.984375,"8,8,8,8,8,8,8,7,1"
2,9,8,16386,16386,64,11,117,8,5.818181818,3.674234614,0.496078371,0.935546875,8,"23,38,63,82,106,115,0,46",0.9375,"8,8,8,8,8,8,7,5,2,1,1"
2,10,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"1,5,19,31,36,71,84,92",1.0,"8,8,8,8,8,8,8,8"
2,11,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"15,25,48,62,81,104,117,121",1.0,"8,8,8,8,8,8,8,8"
2,12,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"11,18,19,27,40,41,57,62",1.0,"8,8,8,8,8,8,8,8"
2,13,8,16386,16386,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"1,27,34,48,63,104,122,91",0.984375,"8,8,8,8,8,8,8,7,1"
2,14,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"2,5,29,61,87,97,109,113",1.0,"8,8,8,8,8,8,8,8"
2,15,8,16386,16386,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"2,15,50,51,58,63,84,127",0.984375,"8,8,8,8,8,8,8,7,1"
2,16,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"42,46,48,70,97,107,116,122",1.0,"8,8,8,8,8,8,8,8"
2,17,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"13,34,54,80,96,118,122,123",1.0,"8,8,8,8,8,8,8,8"
2,18,8,16386,16386,64,10,118,8,6.4,3.733296131,0.408646776,0.936523438,8,"18,26,32,33,58,82,112,87",0.953125,"8,8,8,8,8,8,8,5,2,1"
2,19,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"11,28,29,52,56,63,92,114",1.0,"8,8,8,8,8,8,8,8"
2,20,8,16386,16386,64,9,119,8,7.111111111,3.733296131,0.224260939,0.936523438,8,"0,6,45,68,85,114,69,78",0.953125,"8,8,8,8,8,8,7,6,3"
2,21,8,16386,16386,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"2,6,38,56,63,67,115,26",0.96875,"8,8,8,8,8,8,8,6,2"
2,22,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"0,1,12,36,71,75,84,92",1.0,"8,8,8,8,8,8,8,8"
2,23,8,16386,16386,64,10,118,8,6.4,3.766629793,0.431883593,0.936767578,8,"25,31,38,48,62,81,121,15",0.96875,"8,8,8,8,8,8,8,6,1,1"
2,24,8,16386,16386,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"11,18,19,28,45,106,122,62",0.953125,"8,8,8,8,8,8,8,5,3"
2,25,8,16386,16386,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"1,13,43,72,91,110,124,122",0.953125,"8,8,8,8,8,8,8,5,3"
2,26,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"2,5,29,31,72,97,109,113",1.0,"8,8,8,8,8,8,8,8"
2,27,8,16386,16386,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"14,26,44,63,79,84,118,110",0.984375,"8,8,8,8,8,8,8,7,1"
2,28,8,16386,16386,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"42,46,70,91,107,109,122,116",0.96875,"8,8,8,8,8,8,8,6,2"
2,29,8,16386,16386,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"13,34,37,51,96,120,124,70",0.96875,"8,8,8,8,8,8,8,6,2"
2,30,8,16386,16386,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"6,58,82,87,93,94,107,98",0.96875,"8,8,8,8,8,8,8,6,2"
2,31,8,16386,16386,64,11,117,8,5.818181818,3.699662147,0.51206155,0.935791016,8,"24,28,29,36,63,76,114,38",0.9375,"8,8,8,8,8,8,8,4,2,1,1"
2,32,8,16386,16386,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"0,6,48,54,68,74,85,90",0.953125,"8,8,8,8,8,8,8,5,3"
2,33,8,16386,16386,64,10,118,8,6.4,3.766629793,0.431883593,0.936767578,8,"26,38,56,63,67,77,115,13",0.96875,"8,8,8,8,8,8,8,6,1,1"
2,34,8,16386,16386,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"0,10,36,75,84,89,92,1",0.953125,"8,8,8,8,8,8,8,5,3"
2,35,8,16386,16386,64,10,118,8,6.4,3.640054945,0.3365728,0.935058594,8,"15,31,36,48,81,120,28,62",0.90625,"8,8,8,8,8,8,6,4,4,2"
2,36,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"11,18,19,49,57,62,101,106",1.0,"8,8,8,8,8,8,8,8"
2,37,8,16386,16386,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"1,13,27,43,71,91,110,124",0.96875,"8,8,8,8,8,8,8,6,2"
2,38,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"2,29,31,97,108,109,110,113",1.0,"8,8,8,8,8,8,8,8"
2,39,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"14,16,48,51,63,84,99,118",1.0,"8,8,8,8,8,8,8,8"
2,40,8,16386,16386,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"19,46,70,91,94,97,122,98",0.984375,"8,8,8,8,8,8,8,7,1"
2,41,8,16386,16386,64,11,117,8,5.818181818,3.682729966,0.501462704,0.935302734,8,"81,96,100,116,118,122,124,37",0.921875,"8,8,8,8,8,8,8,3,2,2,1"
2,42,8,16386,16386,64,11,117,8,5.818181818,3.699662147,0.51206155,0.935791016,8,"0,14,30,33,53,76,88,50",0.9375,"8,8,8,8,8,8,8,4,2,1,1"
2,43,8,16386,16386,64,9,119,8,7.111111111,3.741657387,0.233853587,0.936523438,8,"11,69,74,80,94,96,111,30",0.9375,"8,8,8,8,8,8,8,4,4"
2,44,8,16386,16386,64,9,119,8,7.111111111,3.716517187,0.203725075,0.936279297,8,"12,15,49,50,79,104,94,63",0.9375,"8,8,8,8,8,8,7,5,4"
2,45,8,16386,16386,64,9,119,8,7.111111111,3.733296131,0.224260939,0.936523438,8,"4,19,41,86,113,126,54,109",0.953125,"8,8,8,8,8,8,7,6,3"
2,46,8,16386,16386,64,8,120,8,8,3.872983346,0.0,0.9375,8,"4,15,18,20,48,70,92,122",1.0,"8,8,8,8,8,8,8,8"
2,47,8,16386,16386,64,10,118,8,6.4,3.758324095,0.426193178,0.936523438,8,"7,10,30,46,58,79,72,103",0.96875,"8,8,8,8,8,8,7,7,1,1"
3,0,8,16387,16387,64,8,120,8,8,3.872983346,0.0,0.9375,8,"6,26,38,43,44,59,65,73",1.0,"8,8,8,8,8,8,8,8"
3,1,8,16387,16387,64,8,120,8,8,3.872983346,0.0,0.9375,8,"2,14,26,34,49,50,94,124",1.0,"8,8,8,8,8,8,8,8"
3,2,8,16387,16387,64,8,120,8,8,3.872983346,0.0,0.9375,8,"18,53,62,67,72,74,82,123",1.0,"8,8,8,8,8,8,8,8"
3,3,8,16387,16387,64,9,119,8,7.111111111,3.774917218,0.268822665,0.937011719,8,"46,56,67,71,87,101,114,51",0.96875,"8,8,8,8,8,8,8,6,2"
3,4,8,16387,16387,64,9,119,8,7.111111111,3.733296131,0.224260939,0.936523438,8,"12,43,65,95,107,108,114,121",0.953125,"8,8,8,8,8,8,7,6,3"
3,5,8,16387,16387,64,10,118,8,6.4,3.733296131,0.408646776,0.936523438,8,"32,46,53,65,73,94,104,4",0.953125,"8,8,8,8,8,8,8,5,2,1"
3,6,8,16387,16387,64,9,119,8,7.111111111,3.733296131,0.224260939,0.936523438,8,"33,49,58,82,92,126,22,121",0.953125,"8,8,8,8,8,8,7,6,3"
3,7,8,16387,16387,64,8,120,8,8,3.872983346,0.0,0.9375,8,"15,19,24,29,52,56,114,125",1.0,"8,8,8,8,8,8,8,8"
3,8,8,16387,16387,64,10,118,8,6.4,3.766629793,0.431883593,0.936767578,8,"23,50,53,58,66,92,102,68",0.96875,"8,8,8,8,8,8,8,6,1,1"
3,9,8,16387,16387,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"2,11,23,26,63,67,95,38",0.953125,"8,8,8,8,8,8,8,5,3"
3,10,8,16387,16387,64,10,118,8,6.4,3.758324095,0.426193178,0.936523438,8,"0,5,28,36,84,92,1,98",0.96875,"8,8,8,8,8,8,7,7,1,1"
3,11,8,16387,16387,64,10,118,8,6.4,3.716517187,0.396518048,0.936279297,8,"14,15,17,62,81,104,121,110",0.9375,"8,8,8,8,8,8,8,4,3,1"
3,12,8,16387,16387,64,9,119,8,7.111111111,3.75,0.243067956,0.936767578,8,"11,18,27,39,41,47,111,89",0.953125,"8,8,8,8,8,8,8,5,3"
3,13,8,16387,16387,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"27,33,34,63,91,93,124,13",0.984375,"8,8,8,8,8,8,8,7,1"
3,14,8,16387,16387,64,8,120,8,8,3.872983346,0.0,0.9375,8,"2,49,61,63,72,97,109,113",1.0,"8,8,8,8,8,8,8,8"
3,15,8,16387,16387,64,8,120,8,8,3.872983346,0.0,0.9375,8,"26,50,58,63,73,79,84,127",1.0,"8,8,8,8,8,8,8,8"
3,16,8,16387,16387,64,8,120,8,8,3.872983346,0.0,0.9375,8,"42,48,82,91,97,98,107,122",1.0,"8,8,8,8,8,8,8,8"
3,17,8,16387,16387,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"34,59,80,90,105,122,124,30",0.984375,"8,8,8,8,8,8,8,7,1"
3,18,8,16387,16387,64,9,119,8,7.111111111,3.816084381,0.306982542,0.937255859,8,"49,58,82,91,107,112,126,87",0.984375,"8,8,8,8,8,8,8,7,1"
3,19,8,16387,16387,64,10,118,8,6.4,3.733296131,0.408646776,0.936523438,8,"29,52,56,76,92,102,114,10",0.953125,"8,8,8,8,8,8,8,5,2,1"
