step,layer,expert,assignment_count,normalized_assignment_share,routing_weight_sum,hot_rank
1,30,124,8,0.125,0.913747467,7
1,30,61,3,0.046875,0.334658697,8
1,30,104,3,0.046875,0.338470802,0
1,30,25,2,0.03125,0.221239097,0
1,31,24,8,0.125,1.04696627,1
1,31,28,8,0.125,0.957053922,2
1,31,40,8,0.125,0.947602578,3
1,31,63,8,0.125,1.140873387,4
1,31,76,8,0.125,1.02663739,5
1,31,102,8,0.125,0.964422368,6
1,31,114,8,0.125,0.983462028,7
1,31,38,3,0.046875,0.350162178,8
1,31,113,2,0.03125,0.231140234,0
1,31,115,2,0.03125,0.236989744,0
1,31,41,1,0.015625,0.114689901,0
1,32,0,8,0.125,1.011736169,1
1,32,6,8,0.125,0.852002092,2
1,32,48,8,0.125,0.877376266,3
1,32,54,8,0.125,0.908839673,4
1,32,68,8,0.125,1.092084691,5
1,32,72,8,0.125,0.874204837,6
1,32,78,8,0.125,0.923031308,7
1,32,85,8,0.125,1.460724965,8
1,33,2,8,0.125,0.71496848,1
1,33,26,8,0.125,1.861114219,2
1,33,63,8,0.125,1.480896249,3
1,33,67,8,0.125,0.760870993,4
1,33,115,8,0.125,0.982666574,5
1,33,124,8,0.125,0.77419965,6
1,33,39,7,0.109375,0.630467944,7
1,33,15,5,0.078125,0.442493886,8
1,33,13,4,0.0625,0.352322005,0
1,34,0,8,0.125,0.780441433,1
1,34,1,8,0.125,0.746009246,2
1,34,5,8,0.125,0.817652635,3
1,34,10,8,0.125,0.959771596,4
1,34,75,8,0.125,1.113298401,5
1,34,81,8,0.125,1.01384294,6
1,34,84,8,0.125,1.18057327,7
1,34,92,8,0.125,1.388410479,8
1,35,15,8,0.125,0.77431789,1
1,35,17,8,0.125,1.073754773,2
1,35,31,8,0.125,0.835612491,3
1,35,36,8,0.125,1.144296214,4
1,35,48,8,0.125,0.898296505,5
1,35,51,8,0.125,1.039872915,6
1,35,62,8,0.125,1.066615313,7
1,35,120,8,0.125,1.167233899,8
1,36,11,8,0.125,1.382377967,1
1,36,18,8,0.125,1.372112975,2
1,36,19,8,0.125,0.902950525,3
1,36,28,8,0.125,0.783201881,4
1,36,54,8,0.125,0.760634035,5
1,36,62,8,0.125,0.944590591,6
1,36,101,8,0.125,0.890954807,7
1,36,106,8,0.125,0.963177219,8
1,37,1,8,0.125,2.047585726,1
1,37,13,8,0.125,1.033785269,2
1,37,27,8,0.125,1.031664431,3
1,37,43,8,0.125,0.651906863,4
1,37,50,8,0.125,0.611235447,5
1,37,91,8,0.125,1.232320949,6
1,37,110,8,0.125,0.837094061,7
1,37,34,6,0.09375,0.414240576,8
1,37,108,2,0.03125,0.140166678,0
1,38,2,8,0.125,1.212162569,1
1,38,27,8,0.125,0.89238783,2
1,38,31,8,0.125,1.202570125,3
1,38,91,8,0.125,1.012838662,4
1,38,108,8,0.125,0.920249693,5
1,38,109,8,0.125,0.836267143,6
1,38,110,8,0.125,0.809068516,7
1,38,113,8,0.125,1.114455462,8
1,39,14,8,0.125,1.241014585,1
1,39,26,8,0.125,0.979799502,2
1,39,48,8,0.125,1.024900407,3
1,39,58,8,0.125,0.752738729,4
1,39,63,8,0.125,1.143445164,5
1,39,84,8,0.125,1.313329995,6
1,39,118,8,0.125,0.795021012,7
1,39,99,7,0.109375,0.655948274,8
1,39,125,1,0.015625,0.093802333,0
1,40,19,8,0.125,0.785372823,1
1,40,48,8,0.125,0.921814829,2
1,40,91,8,0.125,0.837772034,3
1,40,94,8,0.125,1.394660592,4
1,40,98,8,0.125,0.860942855,5
1,40,115,8,0.125,0.81045638,6
1,40,122,8,0.125,1.627449542,7
1,40,46,7,0.109375,0.67176453,8
1,40,13,1,0.015625,0.089766413,0
1,41,30,8,0.125,0.756929576,1
1,41,80,8,0.125,0.829835869,2
1,41,81,8,0.125,1.084147677,3
1,41,94,8,0.125,0.781179771,4
1,41,100,8,0.125,0.821600728,5
1,41,116,8,0.125,0.883324444,6
1,41,122,8,0.125,1.389462084,7
1,41,124,8,0.125,1.453519851,8
1,42,0,8,0.125,0.96399416,1
1,42,30,8,0.125,1.435823217,2
1,42,47,8,0.125,0.895039849,3
1,42,66,8,0.125,0.981001325,4
1,42,76,8,0.125,0.84893503,5
1,42,88,8,0.125,0.996532179,6
1,42,106,8,0.125,1.060662374,7
1,42,109,6,0.09375,0.614174515,8
1,42,43,2,0.03125,0.20383735,0
1,43,11,8,0.125,0.891369209,1
1,43,32,8,0.125,0.817965336,2
1,43,45,8,0.125,0.711905636,3
1,43,74,8,0.125,0.952444822,4
1,43,80,8,0.125,1.139817834,5
1,43,86,8,0.125,0.863948144,6
1,43,99,8,0.125,1.935131535,7
1,43,106,8,0.125,0.687417485,8
1,44,12,8,0.125,0.924050689,1
1,44,15,8,0.125,1.134353876,2
1,44,34,8,0.125,0.953379132,3
1,44,50,8,0.125,1.1102961,4
1,44,79,8,0.125,1.055294901,5
1,44,112,8,0.125,0.950031251,6
1,44,119,8,0.125,1.069793597,7
1,44,49,6,0.09375,0.602482311,8
1,44,40,1,0.015625,0.099424914,0
1,44,76,1,0.015625,0.100893229,0
1,45,1,8,0.125,0.87283618,1
1,45,4,8,0.125,0.990849443,2
1,45,7,8,0.125,0.990907952,3
1,45,18,8,0.125,0.93084649,4
1,45,26,8,0.125,1.014380515,5
1,45,73,8,0.125,0.985133462,6
1,45,109,8,0.125,1.061023459,7
1,45,110,8,0.125,1.1540225,8
1,46,4,8,0.125,1.567852929,1
1,46,46,8,0.125,0.945339292,2
1,46,48,8,0.125,0.994647168,3
1,46,64,8,0.125,0.867492519,4
1,46,102,8,0.125,1.048470497,5
1,46,110,8,0.125,0.881166518,6
1,46,112,7,0.109375,0.751943387,7
1,46,62,5,0.078125,0.525251456,8
1,46,42,4,0.0625,0.417836234,0
1,47,22,8,0.125,0.781470105,1
1,47,30,8,0.125,1.029218063,2
1,47,38,8,0.125,1.013244703,3
1,47,41,8,0.125,0.83023496,4
1,47,46,8,0.125,0.850019284,5
1,47,54,8,0.125,0.758892469,6
1,47,58,8,0.125,1.200962797,7
1,47,110,8,0.125,1.53595762,8
2,0,36,8,0.125,0.476598263,1
2,0,70,8,0.125,0.515325904,2
2,0,79,8,0.125,0.962755561,3
2,0,86,8,0.125,1.217037082,4
2,0,105,8,0.125,1.125575304,5
2,0,112,8,0.125,2.273724556,6
2,0,122,8,0.125,0.565974832,7
2,0,124,8,0.125,0.863008499,8
2,1,13,8,0.125,0.82826823,1
2,1,29,8,0.125,0.868017621,2
2,1,30,8,0.125,0.778085932,3
2,1,40,8,0.125,0.534770161,4
2,1,67,8,0.125,1.1167465,5
2,1,68,8,0.125,0.551745549,6
2,1,101,8,0.125,0.730944104,7
2,1,104,8,0.125,2.591421902,8
2,2,6,8,0.125,0.742274374,1
2,2,44,8,0.125,0.662771344,2
2,2,49,8,0.125,0.812044568,3
2,2,56,8,0.125,2.122819513,4
2,2,71,8,0.125,0.762845315,5
2,2,72,8,0.125,1.403087258,6
2,2,76,8,0.125,0.837821618,7
2,2,126,8,0.125,0.65633601,8
2,3,12,8,0.125,1.269311979,1
2,3,42,8,0.125,0.894818485,2
2,3,46,8,0.125,1.144500628,3
2,3,71,8,0.125,0.978940368,4
2,3,95,8,0.125,0.946969829,5
2,3,97,8,0.125,0.93411915,6
2,3,99,8,0.125,1.002149478,7
2,3,56,5,0.078125,0.517181188,8
2,3,122,3,0.046875,0.312008895,0
2,4,1,8,0.125,0.784125648,1
2,4,6,8,0.125,0.784085602,2
2,4,12,8,0.125,1.223983496,3
2,4,64,8,0.125,1.035410024,4
2,4,108,8,0.125,1.497024432,5
2,4,114,8,0.125,1.088584155,6
2,4,26,6,0.09375,0.592439868,7
2,4,33,5,0.078125,0.503149696,8
2,4,95,3,0.046875,0.297975324,0
2,4,14,2,0.03125,0.193221755,0
2,5,4,8,0.125,1.480314285,1
2,5,6,8,0.125,0.732916504,2
2,5,38,8,0.125,0.926346295,3
2,5,65,8,0.125,1.42634429,4
2,5,73,8,0.125,1.03555046,5
2,5,79,8,0.125,0.805301122,6
2,5,85,8,0.125,0.857283898,7
2,5,94,8,0.125,0.735943146,8
2,6,20,8,0.125,0.995353945,1
2,6,32,8,0.125,1.045335919,2
2,6,33,8,0.125,0.999361522,3
2,6,74,8,0.125,0.98742716,4
2,6,82,8,0.125,1.099422753,5
2,6,92,8,0.125,1.028747991,6
2,6,49,6,0.09375,0.694571622,7
2,6,121,6,0.09375,0.690943211,8
2,6,58,2,0.03125,0.229417957,0
2,6,112,2,0.03125,0.22941792,0
2,7,15,8,0.125,1.249622181,1
2,7,29,8,0.125,0.905339405,2
2,7,44,8,0.125,0.930702925,3
2,7,52,8,0.125,0.898282737,4
2,7,56,8,0.125,1.051338077,5
2,7,63,8,0.125,0.971332356,6
2,7,114,8,0.125,1.137878224,7
2,7,24,7,0.109375,0.747278623,8
2,7,19,1,0.015625,0.108225472,0
2,8,11,8,0.125,0.989386313,1
2,8,22,8,0.125,0.936376162,2
2,8,23,8,0.125,0.941960923,3
2,8,54,8,0.125,1.000707701,4
2,8,68,8,0.125,1.282465398,5
2,8,78,8,0.125,0.876237832,6
2,8,85,8,0.125,1.125215366,7
2,8,45,7,0.109375,0.738439314,8
2,8,50,1,0.015625,0.10921099,0
2,9,23,8,0.125,0.950051762,1
2,9,38,8,0.125,0.912003554,2
2,9,63,8,0.125,0.99954351,3
2,9,82,8,0.125,0.870172724,4
2,9,106,8,0.125,1.0352882,5
2,9,115,8,0.125,1.680517912,6
2,9,0,7,0.109375,0.684510097,7
2,9,46,5,0.078125,0.48639676,8
2,9,13,2,0.03125,0.192050636,0
2,9,67,1,0.015625,0.093992352,0
2,9,69,1,0.015625,0.095472492,0
2,10,1,8,0.125,1.392349675,1
2,10,5,8,0.125,0.834290847,2
2,10,19,8,0.125,0.891403832,3
2,10,31,8,0.125,0.932447359,4
2,10,36,8,0.125,0.855639003,5
2,10,71,8,0.125,0.818043113,6
2,10,84,8,0.125,1.126701072,7
2,10,92,8,0.125,1.149125099,8
2,11,15,8,0.125,1.077919662,1
2,11,25,8,0.125,0.83482077,2
2,11,48,8,0.125,1.059250072,3
2,11,62,8,0.125,1.044881597,4
2,11,81,8,0.125,1.149651065,5
2,11,104,8,0.125,0.820015758,6
2,11,117,8,0.125,1.123343378,7
2,11,121,8,0.125,0.890117697,8
2,12,11,8,0.125,1.534692466,1
2,12,18,8,0.125,1.277709231,2
2,12,19,8,0.125,0.966130026,3
2,12,27,8,0.125,0.86779651,4
2,12,40,8,0.125,0.793113343,5
2,12,41,8,0.125,0.938151099,6
2,12,57,8,0.125,0.807257771,7
2,12,62,8,0.125,0.815149553,8
2,13,1,8,0.125,2.101240218,1
2,13,27,8,0.125,1.002420276,2
2,13,34,8,0.125,0.857503377,3
2,13,48,8,0.125,0.816588163,4
2,13,63,8,0.125,0.947159916,5
2,13,104,8,0.125,0.786769547,6
2,13,122,8,0.125,0.744880147,7
2,13,91,7,0.109375,0.64806135,8
2,13,85,1,0.015625,0.095377006,0
2,14,2,8,0.125,1.498460174,1
2,14,5,8,0.125,1.155697569,2
2,14,29,8,0.125,0.765321933,3
2,14,61,8,0.125,0.818466894,4
2,14,87,8,0.125,0.766902119,5
2,14,97,8,0.125,1.023846626,6
2,14,109,8,0.125,1.107059121,7
2,14,113,8,0.125,0.864245564,8
2,15,2,8,0.125,0.841921113,1
2,15,15,8,0.125,0.789145492,2
2,15,50,8,0.125,0.970541745,3
2,15,51,8,0.125,0.831832021,4
2,15,58,8,0.125,1.229209483,5
2,15,63,8,0.125,0.997420065,6
2,15,84,8,0.125,1.55706495,7
2,15,127,7,0.109375,0.686319351,8
2,15,79,1,0.015625,0.096545778,0
2,16,42,8,0.125,0.957410023,1
2,16,46,8,0.125,0.787504949,2
2,16,48,8,0.125,1.471160427,3
2,16,70,8,0.125,0.94612769,4
2,16,97,8,0.125,0.888819642,5
2,16,107,8,0.125,0.97230348,6
2,16,116,8,0.125,0.783008002,7
2,16,122,8,0.125,1.193665788,8
2,17,13,8,0.125,0.757913947,1
2,17,34,8,0.125,0.870698623,2
2,17,54,8,0.125,0.84727215,3
2,17,80,8,0.125,0.83247491,4
2,17,96,8,0.125,0.747618243,5
2,17,118,8,0.125,1.173928857,6
2,17,122,8,0.125,1.887160599,7
2,17,123,8,0.125,0.88293267,8
2,18,18,8,0.125,0.875525981,1
2,18,26,8,0.125,0.889252201,2
2,18,32,8,0.125,1.074767336,3
2,18,33,8,0.125,0.980483882,4
2,18,58,8,0.125,1.076867312,5
2,18,82,8,0.125,1.007660896,6
2,18,112,8,0.125,1.225079358,7
2,18,87,5,0.078125,0.541858874,8
2,18,93,2,0.03125,0.219008788,0
2,18,104,1,0.015625,0.109495372,0
2,19,11,8,0.125,0.869361684,1
2,19,28,8,0.125,1.067343399,2
2,19,29,8,0.125,0.95102296,3
2,19,52,8,0.125,1.190524593,4
2,19,56,8,0.125,0.983161487,5
2,19,63,8,0.125,0.905731358,6
2,19,92,8,0.125,1.024334952,7
2,19,114,8,0.125,1.008519568,8
2,20,0,8,0.125,1.247161567,1
2,20,6,8,0.125,0.863879174,2
2,20,45,8,0.125,0.880994312,3
2,20,68,8,0.125,1.025954239,4
2,20,85,8,0.125,1.481057405,5
2,20,114,8,0.125,0.848967679,6
2,20,69,7,0.109375,0.727018483,7
2,20,78,6,0.09375,0.617253676,8
2,20,23,3,0.046875,0.307713464,0
2,21,2,8,0.125,0.954999402,1
2,21,6,8,0.125,0.969986282,2
2,21,38,8,0.125,0.962454632,3
2,21,56,8,0.125,0.839478552,4
2,21,63,8,0.125,1.502368823,5
2,21,67,8,0.125,0.72805889,6
2,21,115,8,0.125,1.357395858,7
2,21,26,6,0.09375,0.517600104,8
2,21,70,2,0.03125,0.167657457,0
2,22,0,8,0.125,0.813184299,1
2,22,1,8,0.125,1.146782041,2
2,22,12,8,0.125,0.723270543,3
2,22,36,8,0.125,1.190015107,4
2,22,71,8,0.125,0.853834242,5
2,22,75,8,0.125,1.015938818,6
2,22,84,8,0.125,1.235086113,7
2,22,92,8,0.125,1.021888837,8
2,23,25,8,0.125,0.864854157,1
2,23,31,8,0.125,0.94625403,2
2,23,38,8,0.125,0.864802271,3
2,23,48,8,0.125,1.339474961,4
2,23,62,8,0.125,0.83815784,5
2,23,81,8,0.125,1.414683267,6
2,23,121,8,0.125,0.953460701,7
2,23,15,6,0.09375,0.581823818,8
2,23,36,1,0.015625,0.096891955,0
2,23,108,1,0.015625,0.099597,0
2,24,11,8,0.125,0.984702468,1
2,24,18,8,0.125,1.582919523,2
2,24,19,8,0.125,1.062738881,3
2,24,28,8,0.125,0.963806607,4
2,24,45,8,0.125,0.85401082,5
2,24,106,8,0.125,0.860537529,6
2,24,122,8,0.125,0.884472929,7
2,24,62,5,0.078125,0.503869556,8
2,24,93,3,0.046875,0.302941687,0
2,25,1,8,0.125,1.998398408,1
2,25,13,8,0.125,0.76897908,2
2,25,43,8,0.125,1.012766711,3
2,25,72,8,0.125,0.71405752,4
2,25,91,8,0.125,0.951558039,5
2,25,110,8,0.125,1.107940614,6
2,25,124,8,0.125,0.768970929,7
2,25,122,5,0.078125,0.424640693,8
2,25,34,3,0.046875,0.252688006,0
2,26,2,8,0.125,1.20609653,1
2,26,5,8,0.125,1.062223896,2
2,26,29,8,0.125,1.091656134,3
2,26,31,8,0.125,0.885804281,4
2,26,72,8,0.125,1.185021341,5
2,26,97,8,0.125,0.863597333,6
2,26,109,8,0.125,0.866952665,7
2,26,113,8,0.125,0.83864782,8
2,27,14,8,0.125,0.986128405,1
2,27,26,8,0.125,0.999754742,2
2,27,44,8,0.125,0.882377915,3
2,27,63,8,0.125,1.10446389,4
2,27,79,8,0.125,0.875415489,5
2,27,84,8,0.125,1.298807532,6
2,27,118,8,0.125,0.968985334,7
2,27,110,7,0.109375,0.772054136,8
2,27,15,1,0.015625,0.112012558,0
2,28,42,8,0.125,1.184349418,1
2,28,46,8,0.125,0.80457744,2
2,28,70,8,0.125,0.995379589,3
2,28,91,8,0.125,1.265693054,4
2,28,107,8,0.125,0.802933089,5
2,28,109,8,0.125,0.714166805,6
2,28,122,8,0.125,1.581343651,7
2,28,116,6,0.09375,0.488821015,8
2,28,98,2,0.03125,0.162735939,0
2,29,13,8,0.125,0.957301989,1
2,29,34,8,0.125,1.108203009,2
2,29,37,8,0.125,0.89928782,3
2,29,51,8,0.125,1.041144013,4
2,29,96,8,0.125,0.866434976,5
2,29,120,8,0.125,1.035001814,6
2,29,124,8,0.125,1.241213679,7
2,29,70,6,0.09375,0.642153442,8
2,29,60,2,0.03125,0.209259257,0
2,30,6,8,0.125,1.045026377,1
2,30,58,8,0.125,1.067634091,2
2,30,82,8,0.125,1.04086943,3
2,30,87,8,0.125,0.949595213,4
2,30,93,8,0.125,0.983925961,5
2,30,94,8,0.125,0.972203523,6
2,30,107,8,0.125,0.974182472,7
2,30,98,6,0.09375,0.729655094,8
2,30,63,2,0.03125,0.23690784,0
2,31,24,8,0.125,1.07179907,1
2,31,28,8,0.125,0.970017545,2
2,31,29,8,0.125,0.962418064,3
2,31,36,8,0.125,0.968161434,4
2,31,63,8,0.125,1.088559404,5
2,31,76,8,0.125,1.024773732,6
2,31,114,8,0.125,0.981410056,7
2,31,38,4,0.0625,0.468445361,8
2,31,11,2,0.03125,0.232431509,0
2,31,15,1,0.015625,0.114566416,0
2,31,113,1,0.015625,0.11741741,0
2,32,0,8,0.125,1.120887458,1
2,32,6,8,0.125,0.985170491,2
2,32,48,8,0.125,0.923723795,3
2,32,54,8,0.125,0.892035328,4
2,32,68,8,0.125,1.05274567,5
2,32,74,8,0.125,0.898611404,6
2,32,85,8,0.125,1.243049577,7
2,32,90,5,0.078125,0.541063078,8
2,32,72,3,0.046875,0.3427132,0
2,33,26,8,0.125,1.027532965,1
2,33,38,8,0.125,1.053847253,2
2,33,56,8,0.125,0.873613492,3
2,33,63,8,0.125,1.448477909,4
2,33,67,8,0.125,0.782789715,5
2,33,77,8,0.125,0.755825229,6
2,33,115,8,0.125,1.390405625,7
2,33,13,6,0.09375,0.504153609,8
2,33,2,1,0.015625,0.081846513,0
2,33,53,1,0.015625,0.08150769,0
2,34,0,8,0.125,0.711977556,1
2,34,10,8,0.125,0.781848051,2
2,34,36,8,0.125,0.795341752,3
2,34,75,8,0.125,1.274225399,4
2,34,84,8,0.125,1.779375225,5
2,34,89,8,0.125,0.850406326,6
2,34,92,8,0.125,1.07941927,7
2,34,1,5,0.078125,0.45722539,8
2,34,42,3,0.046875,0.27018103,0
2,35,15,8,0.125,1.205394074,1
2,35,31,8,0.125,1.348036513,2
2,35,36,8,0.125,0.946664132,3
2,35,48,8,0.125,0.997397855,4
2,35,81,8,0.125,0.931751281,5
2,35,120,8,0.125,0.913495839,6
2,35,28,6,0.09375,0.636600234,7
2,35,62,4,0.0625,0.4109402,8
2,35,104,4,0.0625,0.407621011,0
2,35,17,2,0.03125,0.202098861,0
2,36,11,8,0.125,1.533874765,1
2,36,18,8,0.125,1.539981902,2
2,36,19,8,0.125,0.912414029,3
2,36,49,8,0.125,0.680623181,4
2,36,57,8,0.125,0.718863592,5
2,36,62,8,0.125,1.091928497,6
2,36,101,8,0.125,0.746211641,7
2,36,106,8,0.125,0.776102394,8
2,37,1,8,0.125,2.043388933,1
2,37,13,8,0.125,0.685775675,2
2,37,27,8,0.125,0.969026096,3
2,37,43,8,0.125,0.64673993,4
2,37,71,8,0.125,0.597132906,5
2,37,91,8,0.125,1.377152756,6
2,37,110,8,0.125,1.104444996,7
2,37,124,6,0.09375,0.43308267,8
2,37,34,2,0.03125,0.143256038,0
2,38,2,8,0.125,1.073519498,1
2,38,29,8,0.125,1.267327294,2
2,38,31,8,0.125,1.111827806,3
2,38,97,8,0.125,0.702632643,4
2,38,108,8,0.125,0.819830574,5
2,38,109,8,0.125,0.852532186,6
2,38,110,8,0.125,1.018322252,7
2,38,113,8,0.125,1.154007748,8
2,39,14,8,0.125,1.296563089,1
2,39,16,8,0.125,0.86704278,2
2,39,48,8,0.125,1.119888693,3
2,39,51,8,0.125,0.87055406,4
2,39,63,8,0.125,0.926639788,5
2,39,84,8,0.125,1.171454489,6
2,39,99,8,0.125,0.872228503,7
2,39,118,8,0.125,0.875628598,8
2,40,19,8,0.125,0.897696771,1
2,40,46,8,0.125,1.398883015,2
2,40,70,8,0.125,0.972503498,3
2,40,91,8,0.125,1.039352447,4
2,40,94,8,0.125,0.868358172,5
2,40,97,8,0.125,0.790612288,6
2,40,122,8,0.125,1.288392305,7
2,40,98,7,0.109375,0.653231032,8
2,40,62,1,0.015625,0.090970472,0
2,41,81,8,0.125,1.013722457,1
2,41,96,8,0.125,0.717470281,2
2,41,100,8,0.125,1.021740124,3
2,41,116,8,0.125,0.724518582,4
2,41,118,8,0.125,1.796658605,5
2,41,122,8,0.125,1.10685575,6
2,41,124,8,0.125,0.935748622,7
2,41,37,3,0.046875,0.254736587,8
2,41,80,2,0.03125,0.171158366,0
2,41,123,2,0.03125,0.171595506,0
2,41,34,1,0.015625,0.085795119,0
2,42,0,8,0.125,0.955536142,1
2,42,14,8,0.125,0.889023982,2
2,42,30,8,0.125,1.300921455,3
2,42,33,8,0.125,1.019335337,4
2,42,53,8,0.125,0.823810495,5
2,42,76,8,0.125,1.029186055,6
2,42,88,8,0.125,1.186916232,7
2,42,50,4,0.0625,0.399361603,8
2,42,83,2,0.03125,0.197435863,0
2,42,43,1,0.015625,0.100815773,0
2,42,47,1,0.015625,0.097657062,0
2,43,11,8,0.125,1.361597627,1
2,43,69,8,0.125,0.961700708,2
2,43,74,8,0.125,1.031976454,3
2,43,80,8,0.125,0.855421491,4
2,43,94,8,0.125,0.829135321,5
2,43,96,8,0.125,1.281867951,6
2,43,111,8,0.125,0.880838752,7
2,43,30,4,0.0625,0.40266367,8
2,43,99,4,0.0625,0.394798025,0
2,44,12,8,0.125,0.96873951,1
2,44,15,8,0.125,1.005285122,2
2,44,49,8,0.125,0.966812052,3
2,44,50,8,0.125,1.001357667,4
2,44,79,8,0.125,1.366131261,5
2,44,104,8,0.125,0.917118549,6
2,44,94,7,0.109375,0.779896885,7
2,44,63,5,0.078125,0.554261044,8
2,44,113,4,0.0625,0.440397911,0
2,45,4,8,0.125,0.981263928,1
2,45,19,8,0.125,1.153795183,2
2,45,41,8,0.125,0.903932475,3
2,45,86,8,0.125,1.120499626,4
2,45,113,8,0.125,0.956540525,5
2,45,126,8,0.125,1.090262696,6
2,45,54,7,0.109375,0.785513625,7
2,45,109,6,0.09375,0.673979573,8
2,45,65,3,0.046875,0.33421237,0
2,46,4,8,0.125,1.005348936,1
2,46,15,8,0.125,0.66320239,2
2,46,18,8,0.125,0.759009756,3
2,46,20,8,0.125,0.726794079,4
2,46,48,8,0.125,0.735374957,5
2,46,70,8,0.125,0.885705352,6
2,46,92,8,0.125,0.647764988,7
2,46,122,8,0.125,2.576799542,8
2,47,7,8,0.125,0.876712106,1
2,47,10,8,0.125,0.915313162,2
2,47,30,8,0.125,1.35040614,3
2,47,46,8,0.125,0.947949663,4
2,47,58,8,0.125,1.009357005,5
2,47,79,8,0.125,1.324041113,6
2,47,72,7,0.109375,0.666291073,7
2,47,103,7,0.109375,0.719277844,8
2,47,41,1,0.015625,0.094060391,0
2,47,84,1,0.015625,0.096591502,0
3,0,6,8,0.125,0.521616578,1
3,0,26,8,0.125,1.968559504,2
3,0,38,8,0.125,0.546649218,3
3,0,43,8,0.125,0.591068685,4
3,0,44,8,0.125,1.710314274,5
3,0,59,8,0.125,0.820617676,6
3,0,65,8,0.125,1.311343431,7
3,0,73,8,0.125,0.529830635,8
3,1,2,8,0.125,0.727425359,1
3,1,14,8,0.125,0.744657077,2
3,1,26,8,0.125,0.72174634,3
3,1,34,8,0.125,1.117862672,4
3,1,49,8,0.125,0.792683333,5
3,1,50,8,0.125,1.901548564,6
3,1,94,8,0.125,0.956158653,7
3,1,124,8,0.125,1.037918001,8
3,2,18,8,0.125,0.736738995,1
3,2,53,8,0.125,1.411831185,2
3,2,62,8,0.125,0.703001246,3
3,2,67,8,0.125,0.796604827,4
3,2,72,8,0.125,2.269315869,5
3,2,74,8,0.125,0.591986194,6
3,2,82,8,0.125,0.681372143,7
3,2,123,8,0.125,0.809149541,8
3,3,46,8,0.125,0.839597262,1
3,3,56,8,0.125,1.088624924,2
3,3,67,8,0.125,1.006813437,3
3,3,71,8,0.125,0.966370046,4
3,3,87,8,0.125,0.859497145,5
3,3,101,8,0.125,1.073854625,6
3,3,114,8,0.125,1.333811089,7
3,3,51,6,0.09375,0.624379776,8
3,3,23,2,0.03125,0.207051694,0
3,4,12,8,0.125,1.296199352,1
3,4,43,8,0.125,1.108662054,2
3,4,65,8,0.125,0.993818022,3
3,4,95,8,0.125,0.9803617,4
3,4,107,8,0.125,0.871928439,5
3,4,108,8,0.125,1.015386671,6
3,4,114,7,0.109375,0.754727595,7
3,4,121,6,0.09375,0.652875379,8
3,4,64,3,0.046875,0.326040789,0
3,5,32,8,0.125,0.978115395,1
3,5,46,8,0.125,1.091129497,2
3,5,53,8,0.125,0.861498363,3
3,5,65,8,0.125,1.273320079,4
3,5,73,8,0.125,0.935149103,5
3,5,94,8,0.125,0.964916721,6
3,5,104,8,0.125,1.057591185,7
3,5,4,5,0.078125,0.525081292,8
3,5,120,2,0.03125,0.208140254,0
3,5,20,1,0.015625,0.105058111,0
3,6,33,8,0.125,1.018477783,1
3,6,49,8,0.125,1.012740664,2
3,6,58,8,0.125,0.994779393,3
3,6,82,8,0.125,0.934705839,4
3,6,92,8,0.125,0.857607067,5
3,6,126,8,0.125,1.442453846,6
3,6,22,7,0.109375,0.752979003,7
3,6,121,6,0.09375,0.644856445,8
3,6,112,3,0.046875,0.34139996,0
3,7,15,8,0.125,1.149521843,1
3,7,19,8,0.125,0.902399898,2
3,7,24,8,0.125,0.998845227,3
3,7,29,8,0.125,0.992882639,4
3,7,52,8,0.125,0.949277394,5
3,7,56,8,0.125,1.061923712,6
3,7,114,8,0.125,1.084076926,7
3,7,125,8,0.125,0.861072361,8
3,8,23,8,0.125,0.897258952,1
3,8,50,8,0.125,0.94865004,2
3,8,53,8,0.125,0.904300869,3
3,8,58,8,0.125,0.961037792,4
3,8,66,8,0.125,1.12981011,5
3,8,92,8,0.125,1.02675046,6
3,8,102,8,0.125,1.238446891,7
3,8,68,6,0.09375,0.670803919,8
3,8,22,1,0.015625,0.111662351,0
3,8,83,1,0.015625,0.111278616,0
3,9,2,8,0.125,0.898680642,1
3,9,11,8,0.125,0.866277345,2
3,9,23,8,0.125,0.845878802,3
3,9,26,8,0.125,1.921215788,4
3,9,63,8,0.125,0.793076262,5
3,9,67,8,0.125,0.988931067,6
3,9,95,8,0.125,0.911231264,7
3,9,38,5,0.078125,0.48758284,8
3,9,69,3,0.046875,0.28712599,0
3,10,0,8,0.125,0.934747368,1
3,10,5,8,0.125,0.93279855,2
3,10,28,8,0.125,0.831248671,3
3,10,36,8,0.125,0.874606058,4
3,10,84,8,0.125,1.41418463,5
3,10,92,8,0.125,1.349527344,6
3,10,1,7,0.109375,0.715497777,7
3,10,98,7,0.109375,0.743162431,8
3,10,31,1,0.015625,0.102842323,0
3,10,58,1,0.015625,0.101384848,0
3,11,14,8,0.125,0.976261102,1
3,11,15,8,0.125,0.980256416,2
3,11,17,8,0.125,1.074865378,3
3,11,62,8,0.125,0.991608389,4
3,11,81,8,0.125,1.512022525,5
3,11,104,8,0.125,0.801540121,6
3,11,121,8,0.125,0.866512224,7
3,11,110,4,0.0625,0.403109543,8
3,11,48,3,0.046875,0.296291158,0
3,11,36,1,0.015625,0.097533144,0
3,12,11,8,0.125,1.474569917,1
3,12,18,8,0.125,1.052209958,2
