gpu_prefix_length,gpu_experts,gpu_tokens,pim_tokens,gpu_memory_us,gpu_compute_us,gpu_path_us,pim_path_us,scheduler_us,objective_us,step,layer,selected
8,48;53;68;76;85;92;113;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,20,True
11,0;2;4;6;8;11;13;26;53;56;63,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,1,21,True
9,1;6;12;28;36;48;75;92;118,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,22,True
10,4;14;31;36;48;52;65;81;120;121,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,23,True
9,11;18;20;27;28;37;91;108;125,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,24,True
9,13;30;34;43;74;91;110;124;126,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,25,True
11,2;5;29;49;72;78;87;97;109;113;121,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,1,26,True
9,26;27;44;50;63;84;88;106;118,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,27,True
10,10;42;49;58;63;70;91;98;107;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,28,True
8,3;12;13;34;59;61;105;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,29,True
9,6;48;58;62;93;94;104;120;126,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,30,True
9,11;24;36;38;41;56;63;72;102,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,31,True
10,10;48;74;76;78;83;85;90;113;118,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,32,True
11,4;11;13;15;26;34;44;53;63;107;115,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,1,33,True
10,1;5;22;28;29;42;75;81;84;92,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,34,True
9,15;28;31;62;77;81;104;110;120,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,35,True
11,11;18;20;28;57;62;77;106;109;111;125,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,1,36,True
8,27;30;34;80;86;91;110;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,37,True
8,2;19;91;97;109;110;113;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,38,True
9,14;16;48;50;84;88;99;112;118,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,39,True
9,4;19;34;46;50;53;91;97;98,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,40,True
10,30;37;51;61;80;83;100;116;123;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,41,True
9,21;30;43;58;63;66;76;88;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,42,True
9,10;11;29;32;45;86;91;94;98,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,43,True
9,15;40;63;79;96;103;104;108;112,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,44,True
8,1;4;7;18;53;54;73;89,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,45,True
10,4;20;21;40;48;64;76;102;110;119,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,46,True
10,7;38;41;46;54;58;71;76;79;110,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,47,True
8,64;67;77;79;86;91;105;112,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,0,True
8,8;25;68;88;90;98;101;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,1,True
8,6;23;44;46;56;71;72;94,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,2,True
9,3;23;29;37;42;56;71;99;114,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,3,True
8,12;14;19;33;108;110;121;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,4,True
8,4;6;12;24;63;65;73;104,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,5,True
8,33;49;58;74;82;92;112;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,6,True
8,15;17;19;24;36;44;63;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,7,True
8,23;50;54;68;76;78;100;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,8,True
8,0;8;13;23;82;92;95;107,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,9,True
8,1;5;6;19;48;66;92;98,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,10,True
9,14;17;22;48;54;62;81;120;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,11,True
9,11;18;19;27;28;40;41;49;57,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,12,True
8,1;27;34;63;91;92;104;117,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,13,True
8,2;5;14;81;102;108;109;113,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,14,True
8,2;50;51;58;64;84;125;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,15,True
8,42;48;62;94;97;98;107;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,16,True
8,73;80;82;94;116;122;123;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,17,True
8,20;32;58;74;82;87;91;112,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,18,True
8,24;29;44;52;56;63;92;119,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,19,True
9,0;45;68;69;76;85;92;114;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,20,True
8,0;2;6;8;13;63;92;107,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,21,True
9,1;6;12;31;36;42;48;71;92,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,22,True
8,4;31;48;62;65;81;120;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,23,True
8,11;18;19;20;28;57;59;108,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,24,True
8,1;13;34;74;91;110;119;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,25,True
9,2;31;72;81;83;91;97;109;113,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,26,True
8,15;21;26;27;51;64;84;118,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,27,True
10,10;27;34;42;53;70;91;98;107;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,28,True
10,13;37;40;60;70;94;95;96;120;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,29,True
11,0;6;18;39;55;58;82;91;94;98;104,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,2,30,True
10,11;17;24;28;29;36;44;63;102;115,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,31,True
9,0;4;10;48;69;72;85;90;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,32,True
12,2;8;11;13;15;26;38;56;63;95;107;124,128,0,35.209512,3.536870912,38.746382912,0.0,20.0,58.746382912,2,33,True
11,0;1;5;8;10;22;29;42;75;89;92,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,2,34,True
9,17;28;48;51;62;65;81;110;120,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,35,True
8,11;18;19;20;28;57;59;62,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,36,True
8,1;27;34;86;91;110;119;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,37,True
8,2;31;81;91;102;108;110;113,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,38,True
11,5;14;16;26;33;48;51;63;84;118;125,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,2,39,True
10,11;19;27;33;48;53;91;94;98;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,40,True
8,37;80;81;94;100;116;122;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,41,True
10,0;14;30;43;47;66;76;88;106;112,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,42,True
9,11;18;20;37;45;80;86;98;111,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,43,True
11,2;12;15;34;50;70;76;79;96;112;119,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,2,44,True
8,1;4;7;19;26;53;73;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,45,True
11,4;13;14;18;20;42;48;64;102;110;119,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,2,46,True
8,7;30;38;41;46;58;108;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,47,True
8,3;12;64;67;77;79;112;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,0,True
8,13;14;36;46;92;97;101;109,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,1,True
8,0;49;50;56;71;72;76;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,2,True
8,3;12;23;42;46;95;99;119,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,3,True
9,12;14;19;26;43;60;108;110;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,4,True
9,4;12;38;43;46;53;65;72;73,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,5,True
8,33;49;74;82;88;92;112;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,6,True
8,11;12;15;19;29;44;63;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,7,True
9,23;32;45;50;54;68;76;85;117,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,8,True
9,13;16;21;23;63;67;70;80;92,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,9,True
9,1;5;19;31;36;42;48;68;92,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,10,True
9,3;15;22;25;52;54;76;81;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,11,True
9,1;11;18;27;49;57;62;77;78,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,12,True
9,20;27;34;37;63;91;104;110;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,13,True
8,2;5;14;61;81;83;97;109,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,14,True
8,2;21;50;58;64;84;122;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,15,True
8,23;42;48;54;62;97;107;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,16,True
9,13;73;80;96;108;116;122;123;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,17,True
8,32;58;82;88;91;107;112;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,18,True
9,15;24;28;29;52;56;92;114;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,19,True
10,6;45;53;54;69;72;76;85;92;114,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,3,20,True
10,0;2;11;13;38;51;56;63;67;92,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,3,21,True
8,1;12;31;36;48;71;75;92,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,22,True
8,4;15;25;48;54;76;81;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,23,True
10,1;11;18;20;28;37;49;77;89;108,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,3,24,True
11,1;34;37;50;52;72;91;110;116;122;124,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,3,25,True
9,2;9;31;61;72;81;87;109;113,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,26,True
9,2;11;15;21;24;26;84;118;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,27,True
9,23;42;48;54;74;91;97;107;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,28,True
8,13;34;37;50;51;96;108;120,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,29,True
10,6;55;87;88;91;104;107;108;120;126,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,3,30,True
11,11;15;24;28;36;41;59;63;108;114;119,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,3,31,True
11,6;10;18;24;48;51;85;90;92;113;124,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,3,32,True
10,0;2;11;13;38;51;56;63;67;92,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,3,33,True
12,1;10;22;29;36;42;51;68;75;77;84;92,128,0,35.209512,3.536870912,38.746382912,0.0,20.0,58.746382912,3,34,True
13,6;11;14;15;31;48;53;62;76;77;81;84;110,128,0,38.22468,3.536870912,41.761550912,0.0,20.0,61.761550912,3,35,True
9,11;18;20;28;37;57;62;77;101,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,36,True
8,1;34;37;50;91;110;122;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,37,True
10,2;12;31;61;81;83;91;97;109;110,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,3,38,True
9,2;5;16;19;21;48;49;84;118,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,39,True
11,19;23;34;46;54;70;89;91;94;97;122,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,3,40,True
8,10;37;81;96;100;111;120;123,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,41,True
8,30;33;43;52;69;76;81;88,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,42,True
11,11;18;35;69;74;83;92;94;96;98;108,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,3,43,True
9,7;12;15;49;50;79;94;102;104,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,44,True
10,2;4;18;53;54;64;65;67;77;90,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,3,45,True
9,1;4;15;20;43;48;76;90;97,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,46,True
8,0;7;14;44;46;58;61;65,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,47,True
8,43;45;65;73;85;98;100;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,0,True
8,18;26;38;42;43;44;49;94,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,1,True
8,38;40;57;82;88;95;113;123,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,2,True
8,51;56;67;71;80;87;101;117,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,3,True
8,12;61;64;65;95;108;110;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,4,True
11,9;17;32;38;45;46;64;73;84;94;104,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,4,5,True
10,12;24;35;41;58;62;107;112;116;126,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,6,True
9,10;15;19;24;29;52;75;114;125,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,7,True
10,9;17;23;45;50;58;77;85;92;102,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,8,True
9,2;11;13;16;23;58;69;124;125,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,9,True
8,1;5;12;36;68;78;92;98,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,10,True
10,3;15;32;52;54;62;76;81;121;125,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,11,True
9,11;18;23;39;49;57;65;78;108,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,12,True
9,11;33;34;58;63;103;104;110;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,13,True
8,2;5;61;63;67;81;104;109,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,14,True
8,2;33;49;58;84;106;122;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,15,True
8,42;46;48;54;97;98;107;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,16,True
8,21;59;80;88;105;122;123;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,17,True
11,12;24;25;58;63;82;104;107;112;122;126,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,4,18,True
9,24;29;52;56;59;75;79;112;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,19,True
10,9;16;45;48;53;65;72;85;92;114,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,20,True
10,0;2;11;13;16;50;56;58;63;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,21,True
9,6;12;31;36;51;68;75;78;90,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,22,True
9,3;4;14;15;32;48;54;56;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,23,True
12,8;11;20;21;23;35;57;62;78;89;108;111,128,0,35.209512,3.536870912,38.746382912,0.0,20.0,58.746382912,4,24,True
9,1;33;34;52;87;91;99;110;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,25,True
9,4;14;61;67;81;94;104;109;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,26,True
8,2;11;33;49;51;106;122;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,27,True
8,42;48;58;91;97;98;109;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,28,True
10,3;33;34;50;59;73;75;80;105;120,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,29,True
9,24;58;63;71;84;93;107;122;126,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,30,True
11,10;24;32;38;45;47;52;59;79;82;114,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,4,31,True
8,5;16;30;48;57;83;92;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,32,True
8,0;2;13;14;34;50;51;63,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,33,True
