case,batch_size,context_length,mode,profile,classification,capacity_domain,capacity_state,spill_bytes,kv_cache_bytes,cache_key,gpu_read_transactions,local_kv_read_transactions,cxl_kv_read_transactions,pim_gwrite_waves,pim_mac_waves,pim_read_waves,tick_ps,local_channels,cxl_channels,gpu_injected_requests,gpu_completed_requests,local_kv_injected_requests,local_kv_completed_requests,cxl_kv_injected_requests,cxl_kv_completed_requests,pim_injected_requests,pim_completed_requests,gpu_completion_cycles,local_kv_completion_cycles,cxl_kv_completion_cycles,pim_completion_cycles,total_completion_cycles,local_read_latency_cycles,cxl_read_latency_cycles,cxl_queue_wait_cycles,cxl_max_queue_wait_cycles,cxl_request_residence_cycles,cxl_max_request_residence_cycles,cxl_link_busy_cycles,cxl_controller_completion_cycles,gpu_injection_rejected_attempts,local_kv_injection_rejected_attempts,cxl_kv_injection_rejected_attempts,total_completion_us,cxl_queue_wait_us,cxl_read_latency_us,cxl_link_busy_ratio,cxl_bandwidth_gb_s,cxl_latency_us
b32_c16k,32,16384,cxl-kv-only,nominal-assumption,Ramulator request-level memory-only CXL sensitivity; no A800 timing,a800-80gb,spill,32606711808,51539607552,92c546395597ed61d0518907b6b220b92a81758940de0b66ae3af60735f30b59,0,0,21228328,0,0,0,312,128,4,0,0,0,0,21228328,21228328,0,0,0,0,37150370,0,37150370,0,55065292544,38040173488,1792,55065292544,2594,148598296,37150370,0,0,201658604,11590.91544,11868534.128256,17180371.273728,0.9999785735646778,64.0,0.25
