gpu_prefix_length,gpu_experts,gpu_tokens,pim_tokens,gpu_memory_us,gpu_compute_us,gpu_path_us,pim_path_us,scheduler_us,objective_us,isolation_available,step,layer,selected
1,9,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,5,False
2,9;38,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,5,False
3,9;38;45,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,5,False
4,9;38;45;64,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,5,False
5,9;38;45;64;73,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,5,False
6,9;38;45;64;73;84,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,5,False
7,9;38;45;64;73;84;104,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,5,True
8,9;38;45;64;73;84;94;104,127,1,23.276448,3.532676608,26.809124608,1.591512,20.0,46.809124608,True,0,5,False
9,9;38;45;46;64;73;84;94;104,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,True,0,5,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,6,False
1,12,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,6,False
2,12;41,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,6,False
3,12;41;58,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,6,False
4,12;41;58;62,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,6,False
5,12;41;58;62;107,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,6,False
6,12;41;58;62;107;112,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,6,False
7,12;41;58;62;107;112;116,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,6,True
8,12;41;58;62;107;112;116;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,6,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,7,False
1,10,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,7,False
2,10;15,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,7,False
3,10;15;19,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,7,False
4,10;15;19;24,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,7,False
5,10;15;19;24;52,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,7,False
6,10;15;19;24;52;75,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,7,False
7,10;15;19;24;52;75;114,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,7,True
8,10;15;19;24;29;52;75;114,120,8,23.225904,3.50331648,26.72922048,12.347712,20.0,46.72922048,True,0,7,False
9,10;15;19;24;29;52;75;82;114,127,1,26.291616,3.532676608,29.824292608,1.591512,20.0,49.824292608,True,0,7,False
10,10;15;19;24;29;52;75;82;114;125,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,True,0,7,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,8,False
1,9,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,8,False
2,9;17,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,8,False
3,9;17;45,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,8,False
4,9;17;45;58,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,8,False
5,9;17;45;58;77,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,8,False
6,9;17;45;58;77;92,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,8,False
7,9;17;45;58;77;92;102,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,8,True
8,9;17;45;58;77;85;92;102,121,7,23.186592,3.507510784,26.694102784,10.827336,20.0,46.694102784,True,0,8,False
9,9;17;45;50;58;77;85;92;102,126,2,26.263848,3.528482304,29.792330304,3.112512,20.0,49.792330304,True,0,8,False
10,9;17;23;45;50;58;77;85;92;102,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,True,0,8,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,9,False
1,2,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,9,False
2,2;11,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,9,False
3,2;11;13,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,9,False
4,2;11;13;16,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,9,False
5,2;11;13;16;23,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,9,False
6,2;11;13;16;23;58,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,9,False
7,2;11;13;16;23;58;69,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,9,True
8,2;11;13;16;23;58;69;125,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,9,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,10,False
1,1,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,10,False
2,1;5,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,10,False
3,1;5;12,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,10,False
4,1;5;12;36,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,10,False
5,1;5;12;36;68,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,10,False
6,1;5;12;36;68;78,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,10,False
7,1;5;12;36;68;78;92,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,10,True
8,1;5;12;36;68;78;92;98,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,10,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,11,False
1,3,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,11,False
2,3;15,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,11,False
3,3;15;32,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,11,False
4,3;15;32;54,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,11,False
5,3;15;32;54;76,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,11,False
6,3;15;32;54;76;125,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,11,False
7,3;15;32;54;62;76;125,109,19,20.378592,3.457179136,23.835771136,29.296488,20.0,49.296488,True,0,11,False
8,3;15;32;54;62;76;121;125,119,9,23.25336,3.499122176,26.752482176,13.904904,20.0,46.752482176,True,0,11,True
9,3;15;32;54;62;76;81;121;125,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,True,0,11,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,12,False
1,11,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,12,False
2,11;18,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,12,False
3,11;18;23,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,12,False
4,11;18;23;39,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,12,False
5,11;18;23;39;49,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,12,False
6,11;18;23;39;49;57,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,12,False
7,11;18;23;39;49;57;65,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,12,True
8,11;18;23;39;49;57;65;78,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,12,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,13,False
1,33,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,13,False
2,33;34,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,13,False
3,33;34;58,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,13,False
4,33;34;58;63,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,13,False
5,33;34;58;63;110,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,13,False
6,33;34;58;63;110;122,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,13,False
7,33;34;58;63;103;110;122,110,18,20.296224,3.46137344,23.75759744,27.738672,20.0,47.738672,True,0,13,False
8,33;34;58;63;103;104;110;122,124,4,23.221536,3.520093696,26.741629696,6.190392,20.0,46.741629696,True,0,13,True
9,33;34;58;63;91;103;104;110;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,True,0,13,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,14,False
1,2,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,14,False
2,2;5,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,14,False
3,2;5;61,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,14,False
4,2;5;61;63,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,14,False
5,2;5;61;63;67,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,14,False
6,2;5;61;63;67;81,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,14,False
7,2;5;61;63;67;81;104,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,14,True
8,2;5;61;63;67;81;104;109,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,14,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,15,False
1,2,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,15,False
2,2;33,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,15,False
3,2;33;49,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,15,False
4,2;33;49;58,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,15,False
5,2;33;49;58;84,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,15,False
6,2;33;49;58;84;106,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,15,False
7,2;33;49;58;84;106;122,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,15,True
8,2;33;49;58;84;106;122;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,15,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,16,False
1,42,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,16,False
2,42;46,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,16,False
3,42;46;48,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,16,False
4,42;46;48;54,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,16,False
5,42;46;48;54;97,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,16,False
6,42;46;48;54;97;98,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,16,False
7,42;46;48;54;97;98;107,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,16,True
8,42;46;48;54;97;98;107;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,16,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,17,False
1,21,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,17,False
2,21;59,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,17,False
3,21;59;80,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,17,False
4,21;59;80;88,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,17,False
5,21;59;80;88;105,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,17,False
6,21;59;80;88;105;122,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,17,False
7,21;59;80;88;105;122;123,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,17,True
8,21;59;80;88;105;122;123;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,17,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,18,False
1,12,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,18,False
2,12;24,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,18,False
3,12;24;58,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,18,False
4,12;24;58;82,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,18,False
5,12;24;58;82;104,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,18,False
6,12;24;58;82;104;112,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,18,False
7,12;24;58;82;104;112;122,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,18,True
8,12;24;58;82;104;112;122;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,18,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,19,False
1,24,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,19,False
2,24;52,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,19,False
3,24;52;56,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,19,False
4,24;52;56;59,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,19,False
5,24;52;56;59;75,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,19,False
6,24;52;56;59;75;112,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,19,False
7,24;52;56;59;75;112;119,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,19,True
8,24;29;52;56;59;75;112;119,125,3,23.247432,3.524288,26.77172,4.670016,20.0,46.77172,True,0,19,False
9,24;29;52;56;59;75;79;112;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,True,0,19,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,20,False
1,9,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,20,False
2,9;45,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,20,False
3,9;45;48,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,20,False
4,9;45;48;65,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,20,False
5,9;45;48;65;85,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,20,False
6,9;45;48;65;85;114,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,20,False
7,9;16;45;48;65;85;114,108,20,20.312136,3.452984832,23.765120832,30.816864,20.0,50.816864,True,0,20,False
8,9;16;45;48;53;65;85;114,120,8,23.225904,3.50331648,26.72922048,12.347712,20.0,46.72922048,True,0,20,True
9,9;16;45;48;53;65;72;85;114,127,1,26.291616,3.532676608,29.824292608,1.591512,20.0,49.824292608,True,0,20,False
10,9;16;45;48;53;65;72;85;92;114,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,True,0,20,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,21,False
1,0,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,21,False
2,0;2,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,21,False
3,0;2;13,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,21,False
4,0;2;13;50,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,21,False
5,0;2;13;50;56,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,21,False
6,0;2;13;50;56;58,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,21,False
7,0;2;13;50;56;58;63,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,21,True
8,0;2;11;13;50;56;58;63,126,2,23.24868,3.528482304,26.777162304,3.112512,20.0,46.777162304,True,0,21,False
9,0;2;11;13;16;50;56;58;63,127,1,26.291616,3.532676608,29.824292608,1.591512,20.0,49.824292608,True,0,21,False
10,0;2;11;13;16;50;56;58;63;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,True,0,21,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,22,False
1,6,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,22,False
2,6;12,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,22,False
3,6;12;31,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,22,False
4,6;12;31;36,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,22,False
5,6;12;31;36;68,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,22,False
6,6;12;31;36;68;75,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,22,False
7,6;12;31;36;68;75;78,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,22,True
8,6;12;31;36;68;75;78;90,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,22,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,23,False
1,3,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,23,False
2,3;4,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,23,False
3,3;4;14,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,23,False
4,3;4;14;32,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,23,False
5,3;4;14;32;48,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,23,False
6,3;4;14;32;48;54,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,23,False
7,3;4;14;32;48;54;56,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,23,True
8,3;4;14;32;48;54;56;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,True,0,23,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,24,False
1,11,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,24,False
2,11;21,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,24,False
3,11;21;23,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,24,False
4,11;21;23;57,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,24,False
5,11;21;23;57;89,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,24,False
6,11;21;23;57;89;108,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,24,False
7,11;21;23;57;89;108;111,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,24,True
8,11;21;23;28;57;89;108;111,124,4,23.221536,3.520093696,26.741629696,6.190392,20.0,46.741629696,True,0,24,False
9,8;11;21;23;28;57;89;108;111,126,2,26.263848,3.528482304,29.792330304,3.112512,20.0,49.792330304,True,0,24,False
10,8;11;21;23;28;57;62;89;108;111,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,True,0,24,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,25,False
1,1,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,25,False
2,1;33,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,25,False
3,1;33;52,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,25,False
4,1;33;52;87,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,25,False
5,1;33;52;87;91,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,25,False
6,1;33;52;87;91;110,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,25,False
7,1;33;52;87;91;110;122,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,25,True
8,1;33;52;53;87;91;110;122,126,2,23.24868,3.528482304,26.777162304,3.112512,20.0,46.777162304,True,0,25,False
9,1;33;34;52;53;87;91;110;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,True,0,25,False
0,,0,128,0.0,0.0,0.0,197.072304,20.0,217.072304,True,0,26,False
1,61,16,112,2.461056,3.067108864,5.528164864,172.447704,20.0,192.447704,True,0,26,False
2,61;67,32,96,5.406336,3.134217728,8.540553728,147.822168,20.0,167.822168,True,0,26,False
3,61;67;81,48,80,8.421504,3.201326592,11.622830592,123.196632,20.0,143.196632,True,0,26,False
4,61;67;81;94,64,64,11.366784,3.268435456,14.635219456,98.535528,20.0,118.535528,True,0,26,False
5,61;67;81;94;104,80,48,14.381952,3.33554432,17.71749632,73.909992,20.0,93.909992,True,0,26,False
6,61;67;81;94;104;109,96,32,17.385888,3.402653184,20.788541184,49.285704,20.0,69.285704,True,0,26,False
7,61;67;81;94;104;109;121,112,16,20.327112,3.469762048,23.796874048,24.661104,20.0,44.661104,True,0,26,True
8,4;61;67;81;94;104;109;121,127,1,23.276448,3.532676608,26.809124608,1.591512,20.0,46.809124608,True,0,26,False
