scenario,design_id,config_id,chunk_count,buffer_slots,policy,case,batch_size,context_length,layer_count,decode_steps,trace_classification,timing_classification,scheduling_assumption,a800_capacity_state,a800_capacity_feasible,simulated_96gb_capacity_state,simulated_96gb_capacity_feasible,kv_cache_bytes,peak_memory_bytes,query_bytes_per_layer,partial_result_bytes_per_chunk,total_cxl_link_bytes_per_layer,stage10_link_bytes_per_layer,link_byte_inflation_over_stage10,cxl_pim_pipeline_us_per_layer,first_partial_ready_us,last_partial_ready_us,gpu_merge_us_per_chunk,gpu_merge_us_per_layer,local_gpu_attention_us,attention_latency_us,attention_latency_share,router_latency_us,routing_control_latency_us,expert_latency_us,combine_latency_us,other_non_attention_latency_us,total_latency_us,throughput_tokens_per_s,stage11_ideal_overlap_total_us,stage11_fully_serialized_total_us,stage11_memory_only_total_us,delta_vs_stage11_ideal_us,delta_vs_stage11_serialized_us,delta_vs_memory_only_us,throughput_change_vs_memory_only,max_active_buffers,buffer_stall_cycles,all_cxl_pim_work_us,all_gpu_merge_work_us,non_attention_calibration_residual_us_per_layer,stage6_expert_cache_key,stage12_pipeline_cache_key,interpolation
cxl-pim-chunked-attention,c2_mac49152_p4,chunks1_slots1,1,1,gpu-only-expert-placement,b8_c32k,8,32768,48,1,controlled B8/C4k Router template tiled to B8/C32k; not an A800 B8/C32k Router capture,"A800 local-branch trend extrapolation plus exact chunked Ramulator CXL-PIM milestones, analytic GPU merge, and exact Stage-6 Expert timing",RoPE launches local Attention and CXL-PIM together; local GPU Attention is non-preemptive and precedes ready merge kernels on shared GPU_COMPUTE,spill,True,resident,True,25769803776,86834745344,65536,532480,598016,598016,1.0,9130.145856,9130.145856,9130.145856,1.19968,1.19968,446917.2309162464,446974.81555624685,0.7795588983231939,99.35462400000007,147.360768,1274.7384698880012,49.769472000000036,124922.19974978142,573368.8840159163,13.952623211722676,573311.2993759161,1011558.3004639134,834554.2580587947,57.58464000013191,-438189.4164479971,-261185.3740428784,0.45552763905414184,1,0,438247.0010880002,57.58464000000003,2598.504868120454,6890636d0cff6c3ad9cfca23ab2c9f1ba4c8b085c3ca78b754d5cd42c26cebed,e5dcf6892f2681b8c8cc2e9774ce79d1b8c75ab5f7873bf3ec9cf7bbe4e7131b,0
cxl-pim-chunked-attention,c2_mac49152_p4,chunks8_slots1,8,1,gpu-only-expert-placement,b8_c32k,8,32768,48,1,controlled B8/C4k Router template tiled to B8/C32k; not an A800 B8/C32k Router capture,"A800 local-branch trend extrapolation plus exact chunked Ramulator CXL-PIM milestones, analytic GPU merge, and exact Stage-6 Expert timing",RoPE launches local Attention and CXL-PIM together; local GPU Attention is non-preemptive and precedes ready merge kernels on shared GPU_COMPUTE,spill,True,resident,True,25769803776,86834745344,65536,532480,4325376,598016,7.232876712328767,9225.391344,1156.217088,9225.391344,1.19968,9.59744,446917.2309162464,447377.90803624684,0.7797137649845292,99.35462400000007,147.360768,1274.7384698880012,49.769472000000036,124922.19974978293,573771.9764959178,13.942821064313373,573311.2993759161,1011558.3004639134,834554.2580587947,460.6771200016374,-437786.3239679956,-260782.2815628769,0.4545050860718227,1,209412,442818.78451199975,460.67712000000023,2598.504868120454,6890636d0cff6c3ad9cfca23ab2c9f1ba4c8b085c3ca78b754d5cd42c26cebed,5ec89b7ee0696737e328a23e3d0ff1e2bc7f2e52d35fa463a61655cdea8d8631,0
cxl-pim-chunked-attention,c2_mac49152_p4,chunks8_slots2,8,2,gpu-only-expert-placement,b8_c32k,8,32768,48,1,controlled B8/C4k Router template tiled to B8/C32k; not an A800 B8/C32k Router capture,"A800 local-branch trend extrapolation plus exact chunked Ramulator CXL-PIM milestones, analytic GPU merge, and exact Stage-6 Expert timing",RoPE launches local Attention and CXL-PIM together; local GPU Attention is non-preemptive and precedes ready merge kernels on shared GPU_COMPUTE,spill,True,resident,True,25769803776,86834745344,65536,532480,4325376,598016,7.232876712328767,9159.964944,1156.217088,9159.964944,1.19968,9.59744,446917.2309162464,447377.90803624684,0.7797137649845292,99.35462400000007,147.360768,1274.7384698880012,49.769472000000036,124922.19974978293,573771.9764959178,13.942821064313373,573311.2993759161,1011558.3004639134,834554.2580587947,460.6771200016374,-437786.3239679956,-260782.2815628769,0.4545050860718227,2,0,439678.31731200137,460.67712000000023,2598.504868120454,6890636d0cff6c3ad9cfca23ab2c9f1ba4c8b085c3ca78b754d5cd42c26cebed,9a404d5b281e76fa886f8494ff5c526122a5d03bd561d4869b551e7f9188b0d9,0
cxl-pim-chunked-attention,c4_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,b8_c32k,8,32768,48,1,controlled B8/C4k Router template tiled to B8/C32k; not an A800 B8/C32k Router capture,"A800 local-branch trend extrapolation plus exact chunked Ramulator CXL-PIM milestones, analytic GPU merge, and exact Stage-6 Expert timing",RoPE launches local Attention and CXL-PIM together; local GPU Attention is non-preemptive and precedes ready merge kernels on shared GPU_COMPUTE,spill,True,resident,True,25769803776,86834745344,65536,1064960,1130496,1130496,1.0,2304.424512,2304.424512,2304.424512,1.39936,1.39936,446917.2309162464,446984.4001962468,0.7795625832341497,99.35462400000007,147.360768,1274.7384698880012,49.769472000000036,124922.19974978112,573378.4686559159,13.95238997856544,573311.2993759161,683923.6759519154,834554.2580587947,67.16927999979816,-110545.20729599951,-261175.78940287873,0.45550330833858044,1,0,110612.37657599994,67.16928000000004,2598.504868120454,6890636d0cff6c3ad9cfca23ab2c9f1ba4c8b085c3ca78b754d5cd42c26cebed,57c7b156b0aa892ba5bf0b5a807743df5ce069bac39e3f2a85d39ecb41e0fd99,0
cxl-pim-chunked-attention,c4_mac24576_p4,chunks8_slots1,8,1,gpu-only-expert-placement,b8_c32k,8,32768,48,1,controlled B8/C4k Router template tiled to B8/C32k; not an A800 B8/C32k Router capture,"A800 local-branch trend extrapolation plus exact chunked Ramulator CXL-PIM milestones, analytic GPU merge, and exact Stage-6 Expert timing",RoPE launches local Attention and CXL-PIM together; local GPU Attention is non-preemptive and precedes ready merge kernels on shared GPU_COMPUTE,spill,True,resident,True,25769803776,86834745344,65536,1064960,8585216,1130496,7.594202898550725,2463.267456,310.94232,2463.267456,1.39936,11.19488,446917.2309162464,447454.58515624685,0.7797431994250781,99.35462400000007,147.360768,1274.7384698880012,49.769472000000036,124922.19974978002,573848.6536159149,13.940958037612674,573311.2993759161,683923.6759519154,834554.2580587947,537.3542399987346,-110075.02233600058,-260705.6044428798,0.45431073646357945,1,413252,118236.8378879996,537.3542400000005,2598.504868120454,6890636d0cff6c3ad9cfca23ab2c9f1ba4c8b085c3ca78b754d5cd42c26cebed,f970d92eb2446cc346af9eafe4244fe10851fd1c4075f126fbb6b60dd7329410,0
cxl-pim-chunked-attention,c4_mac24576_p4,chunks8_slots2,8,2,gpu-only-expert-placement,b8_c32k,8,32768,48,1,controlled B8/C4k Router template tiled to B8/C32k; not an A800 B8/C32k Router capture,"A800 local-branch trend extrapolation plus exact chunked Ramulator CXL-PIM milestones, analytic GPU merge, and exact Stage-6 Expert timing",RoPE launches local Attention and CXL-PIM together; local GPU Attention is non-preemptive and precedes ready merge kernels on shared GPU_COMPUTE,spill,True,resident,True,25769803776,86834745344,65536,1064960,8585216,1130496,7.594202898550725,2334.2436,310.94232,2334.2436,1.39936,11.19488,446917.2309162464,447454.58515624685,0.7797431994250781,99.35462400000007,147.360768,1274.7384698880012,49.769472000000036,124922.19974978002,573848.6536159149,13.940958037612674,573311.2993759161,683923.6759519154,834554.2580587947,537.3542399987346,-110075.02233600058,-260705.6044428798,0.45431073646357945,2,0,112043.69280000046,537.3542400000005,2598.504868120454,6890636d0cff6c3ad9cfca23ab2c9f1ba4c8b085c3ca78b754d5cd42c26cebed,2c3bcdf940429a10c2d7fdcb48855d992ab7be27596b117755e9de657da1c373,0
cxl-pim-chunked-attention,c8_mac24576_p4,chunks1_slots1,1,1,gpu-only-expert-placement,b8_c32k,8,32768,48,1,controlled B8/C4k Router template tiled to B8/C32k; not an A800 B8/C32k Router capture,"A800 local-branch trend extrapolation plus exact chunked Ramulator CXL-PIM milestones, analytic GPU merge, and exact Stage-6 Expert timing",RoPE launches local Attention and CXL-PIM together; local GPU Attention is non-preemptive and precedes ready merge kernels on shared GPU_COMPUTE,spill,True,resident,True,25769803776,86834745344,65536,2129920,2195456,2195456,1.0,1183.473408,1183.473408,1183.473408,1.7987199999999999,1.7987199999999999,446917.2309162464,447003.56947624683,0.779569952686489,99.35462400000007,147.360768,1274.7384698880012,49.769472000000036,124922.19974978147,573397.6379359163,13.951923535642626,573311.2993759161,630118.0229599155,834554.2580587947,86.3385600001784,-56720.385023999144,-261156.62012287835,0.45545464934765834,1,0,56806.723583999985,86.33856000000009,2598.504868120454,6890636d0cff6c3ad9cfca23ab2c9f1ba4c8b085c3ca78b754d5cd42c26cebed,a077f6e8463e827bc1421f37c1fdcff688f5e99f1606feb6d768ea6a36abe842,0
cxl-pim-chunked-attention,c8_mac24576_p4,chunks8_slots1,8,1,gpu-only-expert-placement,b8_c32k,8,32768,48,1,controlled B8/C4k Router template tiled to B8/C32k; not an A800 B8/C32k Router capture,"A800 local-branch trend extrapolation plus exact chunked Ramulator CXL-PIM milestones, analytic GPU merge, and exact Stage-6 Expert timing",RoPE launches local Attention and CXL-PIM together; local GPU Attention is non-preemptive and precedes ready merge kernels on shared GPU_COMPUTE,spill,True,resident,True,25769803776,86834745344,65536,2129920,17104896,2195456,7.791044776119403,1469.511888,186.719832,1469.511888,1.7987199999999999,14.389759999999999,446917.2309162464,447607.9393962468,0.7798020447144537,99.35462400000007,147.360768,1274.7384698880012,49.769472000000036,124922.19974978322,574002.007855918,13.93723347742732,573311.2993759161,630118.0229599155,834554.2580587947,690.7084800018929,-56116.01510399743,-260552.25020287663,0.4539221930183188,1,820932,70536.57062399949,690.708480000001,2598.504868120454,6890636d0cff6c3ad9cfca23ab2c9f1ba4c8b085c3ca78b754d5cd42c26cebed,7512f5f7d5fe2b2b9f702016d4d569489b15048e7dd51f87c5d38bfa68698e9e,0
cxl-pim-chunked-attention,c8_mac24576_p4,chunks8_slots2,8,2,gpu-only-expert-placement,b8_c32k,8,32768,48,1,controlled B8/C4k Router template tiled to B8/C32k; not an A800 B8/C32k Router capture,"A800 local-branch trend extrapolation plus exact chunked Ramulator CXL-PIM milestones, analytic GPU merge, and exact Stage-6 Expert timing",RoPE launches local Attention and CXL-PIM together; local GPU Attention is non-preemptive and precedes ready merge kernels on shared GPU_COMPUTE,spill,True,resident,True,25769803776,86834745344,65536,2129920,17104896,2195456,7.791044776119403,1213.292184,186.719832,1213.292184,1.7987199999999999,14.389759999999999,446917.2309162464,447607.9393962468,0.7798020447144537,99.35462400000007,147.360768,1274.7384698880012,49.769472000000036,124922.19974978322,574002.007855918,13.93723347742732,573311.2993759161,630118.0229599155,834554.2580587947,690.7084800018929,-56116.01510399743,-260552.25020287663,0.4539221930183188,2,0,58238.024831999865,690.708480000001,2598.504868120454,6890636d0cff6c3ad9cfca23ab2c9f1ba4c8b085c3ca78b754d5cd42c26cebed,175983400c5461c21a87527ab51a111eab00bbef3bdd9ab3efaa948542d9a4b1,0
