step,start_us,end_us,latency_us
0,0.0,8816.765952,8816.765952
1,8816.765952,17634.715008,8817.949056
2,17634.715008,26452.664064,8817.949056001
3,26452.664064,35271.796224001,8819.13216
4,35271.796224001,44092.111488001,8820.315264
5,44092.111488001,52912.426752,8820.315264
6,52912.426752,61733.92512,8821.498368
7,61733.92512,70556.591615999,8822.666495999
