step,start_us,end_us,latency_us
0,0.0,11233.081728,11233.081728
1,11233.081728,22466.065152,11232.983424
2,22466.065152,33700.133376001,11234.068224
3,33700.133376001,44935.2864,11235.153024
4,44935.2864,56170.34112,11235.05472
5,56170.34112,67406.48064,11236.13952
6,67406.48064,78643.689983999,11237.209343999
7,78643.689983999,89880.801023998,11237.111039999
