layer,previous_step,current_step,step_delta,active_expert_jaccard,hot_expert_jaccard,load_churn,mean_request_route_jaccard,changed_request_fraction,same_load_signature
17,5,6,1,0.384615385,0.333333333,0.484375,0.348484848,1.0,False
17,6,7,1,0.285714286,0.333333333,0.546875,0.294871795,1.0,False
18,0,1,1,0.545454545,0.6,0.265625,0.581818182,1.0,False
18,1,2,1,0.545454545,0.454545455,0.359375,0.472727273,1.0,False
18,2,3,1,0.454545455,0.454545455,0.375,0.454545455,1.0,True
18,3,4,1,0.5,0.454545455,0.3671875,0.463636364,1.0,False
18,4,5,1,0.461538462,0.454545455,0.3671875,0.463636364,1.0,False
18,5,6,1,0.545454545,0.6,0.2578125,0.590909091,1.0,False
18,6,7,1,0.5,0.454545455,0.328125,0.509090909,1.0,False
19,0,1,1,0.384615385,0.454545455,0.3984375,0.431818182,1.0,False
19,1,2,1,0.666666667,0.454545455,0.34375,0.490909091,1.0,False
19,2,3,1,0.461538462,0.454545455,0.40625,0.424242424,1.0,False
19,3,4,1,0.416666667,0.454545455,0.375,0.454545455,1.0,False
19,4,5,1,0.266666667,0.230769231,0.6484375,0.215201465,1.0,False
19,5,6,1,0.5,0.6,0.2890625,0.556060606,1.0,False
19,6,7,1,0.6,0.6,0.25,0.6,1.0,True
20,0,1,1,0.384615385,0.333333333,0.4921875,0.340909091,1.0,False
20,1,2,1,0.5,0.6,0.3203125,0.518181818,1.0,False
20,2,3,1,0.5,0.454545455,0.3359375,0.501515152,1.0,False
20,3,4,1,0.545454545,0.454545455,0.359375,0.472727273,1.0,False
20,4,5,1,0.375,0.333333333,0.53125,0.301282051,1.0,False
20,5,6,1,0.375,0.454545455,0.4296875,0.374458874,1.0,False
20,6,7,1,0.266666667,0.230769231,0.609375,0.243589744,1.0,False
21,0,1,1,0.357142857,0.333333333,0.53125,0.301282051,1.0,False
21,1,2,1,0.636363636,0.6,0.234375,0.624242424,1.0,False
21,2,3,1,0.416666667,0.454545455,0.375,0.454545455,1.0,False
21,3,4,1,0.333333333,0.333333333,0.5,0.333333333,1.0,True
21,4,5,1,0.357142857,0.454545455,0.375,0.454545455,1.0,False
21,5,6,1,0.357142857,0.333333333,0.4765625,0.356060606,1.0,False
21,6,7,1,0.384615385,0.230769231,0.53125,0.307692308,1.0,False
22,0,1,1,0.133333333,0.142857143,0.7734375,0.128571429,1.0,False
22,1,2,1,0.5,0.333333333,0.4375,0.378787879,1.0,False
22,2,3,1,0.545454545,0.6,0.25,0.6,1.0,False
22,3,4,1,0.307692308,0.333333333,0.5,0.333333333,1.0,False
22,4,5,1,0.222222222,0.230769231,0.640625,0.21978022,1.0,False
22,5,6,1,0.3125,0.333333333,0.5234375,0.314102564,1.0,False
22,6,7,1,0.8,0.6,0.25,0.6,1.0,False
23,0,1,1,0.2,0.230769231,0.6328125,0.225274725,1.0,False
23,1,2,1,0.666666667,0.454545455,0.3203125,0.509090909,1.0,False
23,2,3,1,0.285714286,0.230769231,0.6171875,0.237179487,1.0,False
23,3,4,1,0.307692308,0.230769231,0.6171875,0.237179487,1.0,False
23,4,5,1,0.166666667,0.142857143,0.7109375,0.165567766,1.0,False
23,5,6,1,0.166666667,0.142857143,0.703125,0.175824176,1.0,False
23,6,7,1,0.666666667,0.6,0.25,0.594949495,1.0,False
24,0,1,1,0.2,0.230769231,0.625,0.230769231,1.0,False
24,1,2,1,0.333333333,0.333333333,0.5,0.333333333,1.0,True
24,2,3,1,0.230769231,0.230769231,0.625,0.230769231,1.0,True
24,3,4,1,0.454545455,0.454545455,0.375,0.454545455,1.0,True
24,4,5,1,0.428571429,0.454545455,0.359375,0.476923077,1.0,False
24,5,6,1,0.5,0.454545455,0.3671875,0.456060606,1.0,False
24,6,7,1,0.428571429,0.454545455,0.40625,0.424242424,1.0,False
25,0,1,1,0.133333333,0.066666667,0.859375,0.076190476,1.0,False
25,1,2,1,0.307692308,0.333333333,0.5,0.333333333,1.0,False
25,2,3,1,0.307692308,0.333333333,0.5078125,0.326923077,1.0,False
25,3,4,1,0.333333333,0.333333333,0.5,0.333333333,1.0,True
25,4,5,1,0.277777778,0.142857143,0.734375,0.158241758,1.0,False
25,5,6,1,0.315789474,0.230769231,0.671875,0.193040293,1.0,False
25,6,7,1,0.5,0.454545455,0.3984375,0.431818182,1.0,False
26,0,1,1,0.2,0.230769231,0.625,0.230769231,1.0,True
26,1,2,1,0.307692308,0.230769231,0.6171875,0.237179487,1.0,False
26,2,3,1,0.333333333,0.333333333,0.5,0.333333333,1.0,True
26,3,4,1,0.066666667,0.066666667,0.875,0.066666667,1.0,True
26,4,5,1,0.5,0.6,0.265625,0.581818182,1.0,False
26,5,6,1,0.2,0.230769231,0.625,0.230769231,1.0,False
26,6,7,1,0.545454545,0.6,0.2578125,0.590909091,1.0,False
27,0,1,1,0.266666667,0.230769231,0.625,0.208791209,1.0,False
27,1,2,1,0.636363636,0.6,0.2578125,0.590909091,1.0,False
27,2,3,1,0.133333333,0.142857143,0.75,0.142857143,1.0,False
27,3,4,1,0.125,0.066666667,0.8671875,0.071428571,1.0,False
27,4,5,1,0.375,0.6,0.296875,0.54965035,1.0,False
27,5,6,1,0.294117647,0.333333333,0.5234375,0.308608059,1.0,False
27,6,7,1,0.5,0.454545455,0.390625,0.439393939,1.0,False
28,0,1,1,0.384615385,0.333333333,0.484375,0.348484848,1.0,False
28,1,2,1,0.333333333,0.333333333,0.453125,0.378787879,1.0,False
28,2,3,1,0.461538462,0.454545455,0.40625,0.416666667,1.0,False
28,3,4,1,0.285714286,0.333333333,0.5,0.333333333,1.0,False
28,4,5,1,0.538461538,0.454545455,0.40625,0.425757576,1.0,False
28,5,6,1,0.428571429,0.454545455,0.4375,0.393939394,1.0,False
28,6,7,1,0.5,0.454545455,0.375,0.454545455,1.0,False
29,0,1,1,0.230769231,0.230769231,0.625,0.230769231,1.0,True
29,1,2,1,0.454545455,0.454545455,0.375,0.454545455,1.0,True
29,2,3,1,0.454545455,0.454545455,0.375,0.454545455,1.0,True
29,3,4,1,0.384615385,0.333333333,0.4765625,0.356060606,1.0,False
29,4,5,1,0.2,0.230769231,0.6171875,0.225274725,1.0,False
29,5,6,1,0.294117647,0.333333333,0.5078125,0.33016983,1.0,False
29,6,7,1,0.307692308,0.333333333,0.5,0.333333333,1.0,False
30,0,1,1,0.214285714,0.230769231,0.625,0.230769231,1.0,False
30,1,2,1,0.214285714,0.230769231,0.625,0.230769231,1.0,False
30,2,3,1,0.583333333,0.6,0.265625,0.574747475,1.0,False
30,3,4,1,0.4,0.454545455,0.390625,0.431818182,1.0,False
30,4,5,1,0.3,0.230769231,0.5859375,0.239010989,1.0,False
30,5,6,1,0.5,0.454545455,0.3828125,0.447785548,1.0,False
30,6,7,1,0.583333333,0.454545455,0.265625,0.527272727,1.0,False
31,0,1,1,0.375,0.230769231,0.5859375,0.263986014,1.0,False
31,1,2,1,0.3125,0.333333333,0.5859375,0.265817516,1.0,False
31,2,3,1,0.5,0.6,0.2734375,0.572727273,1.0,False
31,3,4,1,0.307692308,0.230769231,0.6171875,0.237179487,1.0,False
31,4,5,1,0.173913043,0.230769231,0.71875,0.157509158,1.0,False
31,5,6,1,0.181818182,0.230769231,0.6328125,0.22985348,1.0,False
31,6,7,1,0.545454545,0.6,0.2578125,0.590909091,1.0,False
32,0,1,1,0.266666667,0.333333333,0.5625,0.282051282,1.0,False
32,1,2,1,0.357142857,0.230769231,0.6015625,0.231684982,1.0,False
32,2,3,1,0.285714286,0.142857143,0.6796875,0.193223443,1.0,False
32,3,4,1,0.235294118,0.230769231,0.6171875,0.237179487,1.0,False
32,4,5,1,0.272727273,0.230769231,0.65625,0.197847985,1.0,False
32,5,6,1,0.315789474,0.142857143,0.7109375,0.178800366,1.0,False
32,6,7,1,0.538461538,0.230769231,0.53125,0.31002331,1.0,False
33,0,1,1,0.384615385,0.230769231,0.5859375,0.262820513,1.0,False
33,1,2,1,0.461538462,0.6,0.328125,0.509090909,1.0,False
33,2,3,1,0.5,0.454545455,0.40625,0.416666667,1.0,False
33,3,4,1,0.266666667,0.230769231,0.5859375,0.262820513,1.0,False
33,4,5,1,0.368421053,0.333333333,0.5234375,0.301282051,1.0,False
33,5,6,1,0.5625,0.6,0.3125,0.503030303,1.0,False
33,6,7,1,0.461538462,0.333333333,0.484375,0.348484848,1.0,False
34,0,1,1,0.384615385,0.333333333,0.546875,0.294871795,1.0,False
34,1,2,1,0.416666667,0.333333333,0.453125,0.378787879,1.0,False
34,2,3,1,0.5,0.454545455,0.375,0.446969697,1.0,False
34,3,4,1,0.133333333,0.142857143,0.75,0.142857143,1.0,False
34,4,5,1,0.315789474,0.333333333,0.5703125,0.287695638,1.0,False
34,5,6,1,0.368421053,0.230769231,0.4921875,0.33041958,1.0,False
34,6,7,1,0.545454545,0.454545455,0.375,0.454545455,1.0,False
35,0,1,1,0.307692308,0.230769231,0.6015625,0.25,1.0,False
35,1,2,1,0.384615385,0.333333333,0.4609375,0.371212121,1.0,False
35,2,3,1,0.333333333,0.333333333,0.546875,0.296037296,1.0,False
35,3,4,1,0.357142857,0.230769231,0.5703125,0.277972028,1.0,False
35,4,5,1,0.25,0.142857143,0.6796875,0.181014819,1.0,False
35,5,6,1,0.142857143,0.230769231,0.6796875,0.193772894,1.0,False
35,6,7,1,0.5,0.6,0.265625,0.581818182,1.0,False
36,0,1,1,0.214285714,0.142857143,0.6953125,0.181318681,1.0,False
36,1,2,1,0.416666667,0.454545455,0.375,0.454545455,1.0,False
36,2,3,1,0.384615385,0.454545455,0.4140625,0.416666667,1.0,False
36,3,4,1,0.583333333,0.454545455,0.375,0.454545455,1.0,False
36,4,5,1,0.444444444,0.454545455,0.390625,0.451381951,1.0,False
36,5,6,1,0.411764706,0.454545455,0.4765625,0.361988012,1.0,False
36,6,7,1,0.5,0.454545455,0.375,0.456060606,1.0,False
37,0,1,1,0.2,0.142857143,0.734375,0.153846154,1.0,False
37,1,2,1,0.454545455,0.454545455,0.375,0.454545455,1.0,True
37,2,3,1,0.454545455,0.454545455,0.375,0.454545455,1.0,True
37,3,4,1,0.307692308,0.333333333,0.5,0.333333333,1.0,False
37,4,5,1,0.272727273,0.454545455,0.4453125,0.384232434,1.0,False
37,5,6,1,0.272727273,0.454545455,0.4453125,0.392540793,1.0,False
37,6,7,1,0.384615385,0.333333333,0.4609375,0.371212121,1.0,False
38,0,1,1,0.2,0.142857143,0.7265625,0.159340659,1.0,False
38,1,2,1,0.5,0.454545455,0.3828125,0.446969697,1.0,False
38,2,3,1,0.357142857,0.333333333,0.4921875,0.342074592,1.0,False
38,3,4,1,0.0625,0.066666667,0.875,0.066666667,1.0,False
38,4,5,1,0.272727273,0.6,0.3984375,0.453113553,1.0,False
38,5,6,1,0.318181818,0.333333333,0.5703125,0.23040293,1.0,False
38,6,7,1,0.5,0.454545455,0.3671875,0.471212121,1.0,False
39,0,1,1,0.384615385,0.230769231,0.625,0.230769231,1.0,False
39,1,2,1,0.583333333,0.777777778,0.125,0.777777778,1.0,False
39,2,3,1,0.583333333,0.6,0.3203125,0.509090909,1.0,False
39,3,4,1,0.285714286,0.333333333,0.5,0.333333333,1.0,False
39,4,5,1,0.4375,0.454545455,0.4140625,0.41969697,1.0,False
39,5,6,1,0.277777778,0.454545455,0.4921875,0.34998335,1.0,False
39,6,7,1,0.2,0.230769231,0.625,0.230769231,1.0,False
40,0,1,1,0.5,0.454545455,0.40625,0.424242424,1.0,False
40,1,2,1,0.307692308,0.333333333,0.5,0.333333333,1.0,False
40,2,3,1,0.285714286,0.333333333,0.5078125,0.326923077,1.0,False
40,3,4,1,0.125,0.142857143,0.78125,0.123809524,1.0,True
40,4,5,1,0.388888889,0.454545455,0.4375,0.402547453,1.0,False
40,5,6,1,0.19047619,0.142857143,0.7578125,0.121108059,1.0,False
40,6,7,1,0.214285714,0.230769231,0.625,0.230769231,1.0,False
41,0,1,1,0.125,0.142857143,0.75,0.142857143,1.0,False
41,1,2,1,0.285714286,0.333333333,0.5,0.333333333,1.0,False
41,2,3,1,0.230769231,0.230769231,0.625,0.230769231,1.0,True
41,3,4,1,0.142857143,0.142857143,0.75,0.142857143,1.0,True
41,4,5,1,0.411764706,0.454545455,0.4140625,0.434487734,1.0,False
41,5,6,1,0.388888889,0.230769231,0.6171875,0.240842491,1.0,False
41,6,7,1,0.5,0.454545455,0.375,0.446969697,1.0,False
42,0,1,1,0.2,0.230769231,0.625,0.230769231,1.0,False
42,1,2,1,0.5,0.454545455,0.375,0.456060606,1.0,True
42,2,3,1,0.2,0.230769231,0.625,0.230769231,1.0,False
42,3,4,1,0.125,0.066666667,0.84375,0.085714286,1.0,False
42,4,5,1,0.411764706,0.6,0.2890625,0.547630148,1.0,False
42,5,6,1,0.411764706,0.230769231,0.5546875,0.274791875,1.0,False
42,6,7,1,0.727272727,0.777777778,0.1875,0.690909091,1.0,False
43,0,1,1,0.266666667,0.230769231,0.578125,0.269230769,1.0,False
43,1,2,1,0.176470588,0.142857143,0.6875,0.186813187,1.0,False
43,2,3,1,0.285714286,0.333333333,0.53125,0.307692308,1.0,False
43,3,4,1,0.133333333,0.142857143,0.75,0.142857143,1.0,False
43,4,5,1,0.227272727,0.333333333,0.5390625,0.312670663,1.0,False
43,5,6,1,0.260869565,0.333333333,0.4765625,0.366533467,1.0,False
43,6,7,1,0.176470588,0.066666667,0.765625,0.135531136,1.0,False
44,0,1,1,0.1875,0.142857143,0.7421875,0.142857143,1.0,False
44,1,2,1,0.133333333,0.142857143,0.75,0.142857143,1.0,False
44,2,3,1,0.285714286,0.333333333,0.5,0.333333333,1.0,False
44,3,4,1,0.125,0.142857143,0.75,0.142857143,1.0,False
44,4,5,1,0.466666667,0.454545455,0.375,0.459090909,1.0,False
44,5,6,1,0.277777778,0.454545455,0.4453125,0.38986014,1.0,False
44,6,7,1,0.384615385,0.333333333,0.4453125,0.371212121,1.0,False
45,0,1,1,0.545454545,0.6,0.25,0.6,1.0,False
45,1,2,1,0.266666667,0.333333333,0.5,0.333333333,1.0,False
45,2,3,1,0.1875,0.230769231,0.625,0.230769231,1.0,False
45,3,4,1,0.133333333,0.142857143,0.75,0.142857143,1.0,False
45,4,5,1,0.5,0.6,0.3359375,0.504545455,1.0,False
45,5,6,1,0.19047619,0.066666667,0.8671875,0.072619048,1.0,False
45,6,7,1,0.1875,0.142857143,0.7421875,0.149084249,1.0,False
46,0,1,1,0.133333333,0.142857143,0.7890625,0.119047619,1.0,False
46,1,2,1,0.133333333,0.142857143,0.75,0.142857143,1.0,False
46,2,3,1,0.384615385,0.333333333,0.4765625,0.356060606,1.0,False
46,3,4,1,0.285714286,0.333333333,0.515625,0.320512821,1.0,False
46,4,5,1,0.538461538,0.6,0.3203125,0.523232323,1.0,False
46,5,6,1,0.176470588,0.230769231,0.6953125,0.183516484,1.0,False
46,6,7,1,0.2,0.230769231,0.625,0.230769231,1.0,False
47,0,1,1,0.230769231,0.230769231,0.625,0.230769231,1.0,True
47,1,2,1,0.2,0.230769231,0.625,0.230769231,1.0,False
47,2,3,1,0.285714286,0.230769231,0.59375,0.256410256,1.0,False
47,3,4,1,0.0625,0.066666667,0.875,0.066666667,1.0,False
47,4,5,1,0.357142857,0.454545455,0.375,0.454545455,1.0,False
47,5,6,1,0.125,0.066666667,0.8671875,0.071428571,1.0,False
47,6,7,1,0.307692308,0.333333333,0.5,0.333333333,1.0,False
