step,layer,batch_size,context_min,context_max,total_assignments,active_experts,inactive_experts,max_expert_load,mean_active_expert_load,cv_all_experts,cv_active_experts,gini_all_experts,hot_expert_count,hot_experts,hot_assignment_share,load_signature
1,12,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"11,24,41,57,78,106,111,125",1.0,"16,16,16,16,16,16,16,16"
1,13,16,8193,8193,128,9,119,16,14.222222222,3.708099244,0.192637938,0.936035156,8,"34,93,104,110,117,119,31,33",0.9375,"16,16,16,16,16,16,12,12,8"
1,14,16,8193,8193,128,9,119,16,14.222222222,3.793497726,0.286624005,0.937133789,8,"2,5,61,97,105,109,121,113",0.9765625,"16,16,16,16,16,16,16,13,3"
1,15,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"15,21,58,63,64,84,122,127",1.0,"16,16,16,16,16,16,16,16"
1,16,16,8193,8193,128,10,118,16,12.8,3.722818153,0.401109302,0.936401367,8,"12,42,48,97,98,107,119,53",0.9453125,"16,16,16,16,16,16,16,9,5,2"
1,17,16,8193,8193,128,9,119,16,14.222222222,3.793497726,0.286624005,0.937133789,8,"75,80,90,94,105,122,124,123",0.9765625,"16,16,16,16,16,16,16,13,3"
1,18,16,8193,8193,128,9,119,16,14.222222222,3.816084381,0.306982542,0.937255859,8,"58,82,87,91,104,112,126,12",0.984375,"16,16,16,16,16,16,16,14,2"
1,19,16,8193,8193,128,9,119,16,14.222222222,3.752082755,0.245317476,0.936767578,8,"10,29,52,56,75,119,114,28",0.9609375,"16,16,16,16,16,16,15,12,5"
1,20,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"9,10,48,76,85,92,114,123",1.0,"16,16,16,16,16,16,16,16"
1,21,16,8193,8193,128,9,119,16,14.222222222,3.768703358,0.26262088,0.936889648,8,"11,13,32,38,44,63,53,2",0.96875,"16,16,16,16,16,16,15,13,4"
1,22,16,8193,8193,128,9,119,16,14.222222222,3.793497726,0.286624005,0.937133789,8,"1,29,42,48,54,75,84,12",0.9765625,"16,16,16,16,16,16,16,13,3"
1,23,16,8193,8193,128,10,118,16,12.8,3.81198767,0.461929547,0.937011719,8,"14,32,36,62,76,109,4,31",0.984375,"16,16,16,16,16,16,15,15,1,1"
1,24,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"11,18,20,24,54,57,111,125",1.0,"16,16,16,16,16,16,16,16"
1,25,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"13,31,34,72,74,110,119,126",1.0,"16,16,16,16,16,16,16,16"
1,26,16,8193,8193,128,9,119,16,14.222222222,3.842606537,0.32942451,0.93737793,8,"61,72,81,91,97,105,121,87",0.9921875,"16,16,16,16,16,16,16,15,1"
1,27,16,8193,8193,128,10,118,16,12.8,3.712310601,0.393427447,0.936279297,8,"26,33,63,79,84,122,118,15",0.9375,"16,16,16,16,16,16,15,9,7,1"
1,28,16,8193,8193,128,10,118,16,12.8,3.789376598,0.447159001,0.937011719,8,"12,42,53,91,98,119,122,107",0.9765625,"16,16,16,16,16,16,16,13,2,1"
1,29,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"3,13,34,78,94,105,120,124",1.0,"16,16,16,16,16,16,16,16"
1,30,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"6,58,82,91,107,120,125,126",1.0,"16,16,16,16,16,16,16,16"
1,31,16,8193,8193,128,11,117,16,11.636363636,3.631459762,0.468228877,0.934936523,8,"24,36,41,56,59,79,28,29",0.9140625,"16,16,16,16,16,16,11,10,7,3,1"
1,32,16,8193,8193,128,10,118,16,12.8,3.747916088,0.41897149,0.936645508,8,"5,10,11,72,78,85,92,48",0.9609375,"16,16,16,16,16,16,16,11,3,2"
1,33,16,8193,8193,128,10,118,16,12.8,3.678484742,0.367768822,0.935546875,8,"11,13,32,44,53,63,2,115",0.921875,"16,16,16,16,16,16,11,11,9,1"
1,34,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"1,22,29,42,54,75,84,92",1.0,"16,16,16,16,16,16,16,16"
1,35,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"28,31,32,36,62,76,109,120",1.0,"16,16,16,16,16,16,16,16"
1,36,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"11,18,20,24,54,57,62,125",1.0,"16,16,16,16,16,16,16,16"
1,37,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"11,13,27,53,82,91,110,119",1.0,"16,16,16,16,16,16,16,16"
1,38,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"2,5,16,91,97,105,109,110",1.0,"16,16,16,16,16,16,16,16"
1,39,16,8193,8193,128,9,119,16,14.222222222,3.816084381,0.306982542,0.937255859,8,"5,16,48,63,72,84,118,59",0.984375,"16,16,16,16,16,16,16,14,2"
1,40,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"12,34,48,91,98,115,119,122",1.0,"16,16,16,16,16,16,16,16"
1,41,16,8193,8193,128,10,118,16,12.8,3.650770467,0.345521006,0.935302734,8,"78,80,94,120,123,124,82,68",0.9140625,"16,16,16,16,16,16,13,8,7,4"
1,42,16,8193,8193,128,9,119,16,14.222222222,3.842606537,0.32942451,0.93737793,8,"14,27,30,43,60,76,109,63",0.9921875,"16,16,16,16,16,16,16,15,1"
1,43,16,8193,8193,128,11,117,16,11.636363636,3.689088641,0.505463316,0.935913086,8,"6,11,29,45,94,98,32,106",0.9375,"16,16,16,16,16,16,14,10,6,1,1"
1,44,16,8193,8193,128,9,119,16,14.222222222,3.816084381,0.306982542,0.937255859,8,"15,49,50,79,108,112,127,2",0.984375,"16,16,16,16,16,16,16,14,2"
1,45,16,8193,8193,128,9,119,16,14.222222222,3.760402239,0.254116499,0.936889648,8,"1,2,4,18,53,58,107,126",0.9609375,"16,16,16,16,16,16,16,11,5"
1,46,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"4,15,64,70,76,102,107,112",1.0,"16,16,16,16,16,16,16,16"
1,47,16,8193,8193,128,8,120,16,16,3.872983346,0.0,0.9375,8,"7,22,36,46,48,58,110,112",1.0,"16,16,16,16,16,16,16,16"
2,0,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"23,30,41,79,86,105,112,125",1.0,"16,16,16,16,16,16,16,16"
2,1,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"9,16,28,29,48,68,88,101",1.0,"16,16,16,16,16,16,16,16"
2,2,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"23,25,44,56,71,72,74,126",1.0,"16,16,16,16,16,16,16,16"
2,3,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"3,30,32,53,56,99,101,114",1.0,"16,16,16,16,16,16,16,16"
2,4,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"12,19,26,60,64,65,100,108",1.0,"16,16,16,16,16,16,16,16"
2,5,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"4,17,20,46,63,65,73,104",1.0,"16,16,16,16,16,16,16,16"
2,6,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"22,33,39,49,58,74,82,112",1.0,"16,16,16,16,16,16,16,16"
2,7,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"15,19,29,44,56,63,114,115",1.0,"16,16,16,16,16,16,16,16"
2,8,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"11,17,22,45,50,85,100,124",1.0,"16,16,16,16,16,16,16,16"
2,9,16,8194,8194,128,9,119,16,14.222222222,3.739568825,0.231492694,0.936645508,8,"6,13,23,38,67,92,63,39",0.953125,"16,16,16,16,16,16,15,11,6"
2,10,16,8194,8194,128,9,119,16,14.222222222,3.743744783,0.236190882,0.936645508,8,"1,5,6,19,36,42,48,66",0.9453125,"16,16,16,16,16,16,16,9,7"
2,11,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"14,17,22,36,52,62,117,121",1.0,"16,16,16,16,16,16,16,16"
2,12,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"11,19,20,28,41,57,59,111",1.0,"16,16,16,16,16,16,16,16"
2,13,16,8194,8194,128,10,118,16,12.8,3.722818153,0.401109302,0.936401367,8,"13,34,52,84,93,104,110,117",0.9453125,"16,16,16,16,16,16,16,9,5,2"
2,14,16,8194,8194,128,9,119,16,14.222222222,3.743744783,0.236190882,0.936645508,8,"2,5,24,61,97,102,109,14",0.9453125,"16,16,16,16,16,16,16,9,7"
2,15,16,8194,8194,128,9,119,16,14.222222222,3.743744783,0.236190882,0.936645508,8,"58,63,64,79,84,111,127,122",0.9453125,"16,16,16,16,16,16,16,9,7"
2,16,16,8194,8194,128,9,119,16,14.222222222,3.75,0.243067956,0.936767578,8,"42,48,70,93,97,107,122,6",0.953125,"16,16,16,16,16,16,16,10,6"
2,17,16,8194,8194,128,10,118,16,12.8,3.684850743,0.372714389,0.935791016,8,"73,75,80,94,122,124,123,105",0.9296875,"16,16,16,16,16,16,12,11,8,1"
2,18,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"32,33,58,74,82,104,112,126",1.0,"16,16,16,16,16,16,16,16"
2,19,16,8194,8194,128,11,117,16,11.636363636,3.603383826,0.449201766,0.934326172,8,"10,28,29,44,52,92,63,56",0.8984375,"16,16,16,16,16,16,11,8,7,4,2"
2,20,16,8194,8194,128,10,118,16,12.8,3.689088641,0.375975294,0.935913086,8,"0,76,85,92,123,124,114,48",0.9296875,"16,16,16,16,16,16,13,10,8,1"
2,21,16,8194,8194,128,9,119,16,14.222222222,3.71441449,0.20101063,0.936157227,8,"2,32,38,44,63,6,11,39",0.9453125,"16,16,16,16,16,15,14,12,7"
2,22,16,8194,8194,128,9,119,16,14.222222222,3.760402239,0.254116499,0.936889648,8,"1,36,42,48,71,75,89,122",0.9609375,"16,16,16,16,16,16,16,11,5"
2,23,16,8194,8194,128,10,118,16,12.8,3.731202889,0.407150444,0.936523438,8,"14,31,36,62,65,76,117,108",0.9453125,"16,16,16,16,16,16,16,9,6,1"
2,24,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"11,18,19,20,28,57,59,108",1.0,"16,16,16,16,16,16,16,16"
2,25,16,8194,8194,128,9,119,16,14.222222222,3.842606537,0.32942451,0.93737793,8,"13,34,50,72,84,87,110,52",0.9921875,"16,16,16,16,16,16,16,15,1"
2,26,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"5,24,27,59,72,91,97,113",1.0,"16,16,16,16,16,16,16,16"
2,27,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"15,63,64,79,84,111,118,122",1.0,"16,16,16,16,16,16,16,16"
2,28,16,8194,8194,128,10,118,16,12.8,3.699662147,0.384006429,0.935791016,8,"6,11,42,70,91,98,122,97",0.921875,"16,16,16,16,16,16,16,6,6,4"
2,29,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"13,37,46,70,94,105,120,124",1.0,"16,16,16,16,16,16,16,16"
2,30,16,8194,8194,128,9,119,16,14.222222222,3.689088641,0.164989938,0.935546875,8,"6,25,58,74,82,39,98,48",0.921875,"16,16,16,16,16,15,12,11,10"
2,31,16,8194,8194,128,10,118,16,12.8,3.693321676,0.379208159,0.935913086,8,"24,28,29,44,63,115,59,2",0.9453125,"16,16,16,16,16,16,13,12,4,3"
2,32,16,8194,8194,128,9,119,16,14.222222222,3.741657387,0.233853587,0.936523438,8,"0,72,85,90,108,113,124,10",0.9375,"16,16,16,16,16,16,16,8,8"
2,33,16,8194,8194,128,9,119,16,14.222222222,3.760402239,0.254116499,0.936889648,8,"2,13,32,38,53,63,115,6",0.9609375,"16,16,16,16,16,16,16,11,5"
2,34,16,8194,8194,128,9,119,16,14.222222222,3.75,0.243067956,0.936767578,8,"1,5,29,36,42,75,89,35",0.953125,"16,16,16,16,16,16,16,10,6"
2,35,16,8194,8194,128,10,118,16,12.8,3.659320292,0.352516068,0.935424805,8,"6,31,36,62,110,117,120,17",0.9140625,"16,16,16,16,16,16,13,8,8,3"
2,36,16,8194,8194,128,9,119,16,14.222222222,3.760402239,0.254116499,0.936889648,8,"11,18,19,20,57,59,62,101",0.9609375,"16,16,16,16,16,16,16,11,5"
2,37,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"2,13,27,50,82,84,91,110",1.0,"16,16,16,16,16,16,16,16"
2,38,16,8194,8194,128,10,118,16,12.8,3.789376598,0.447159001,0.937011719,8,"2,16,24,102,109,110,113,91",0.9765625,"16,16,16,16,16,16,16,13,2,1"
2,39,16,8194,8194,128,10,118,16,12.8,3.727012879,0.404141161,0.936401367,8,"5,16,48,63,72,84,118,58",0.9375,"16,16,16,16,16,16,16,8,7,1"
2,40,16,8194,8194,128,9,119,16,14.222222222,3.842606537,0.32942451,0.93737793,8,"11,48,70,91,97,98,122,69",0.9921875,"16,16,16,16,16,16,16,15,1"
2,41,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"37,46,80,81,94,105,123,124",1.0,"16,16,16,16,16,16,16,16"
2,42,16,8194,8194,128,9,119,16,14.222222222,3.842606537,0.32942451,0.93737793,8,"0,30,60,63,70,76,109,58",0.9921875,"16,16,16,16,16,16,16,15,1"
2,43,16,8194,8194,128,9,119,16,14.222222222,3.741657387,0.233853587,0.936523438,8,"11,18,45,51,56,96,99,80",0.9375,"16,16,16,16,16,16,16,8,8"
2,44,16,8194,8194,128,8,120,16,16,3.872983346,0.0,0.9375,8,"7,12,15,79,99,103,104,119",1.0,"16,16,16,16,16,16,16,16"
2,45,16,8194,8194,128,10,118,16,12.8,3.731202889,0.407150444,0.936523438,8,"1,4,16,53,58,77,92,13",0.9453125,"16,16,16,16,16,16,16,9,6,1"
2,46,16,8194,8194,128,9,119,16,14.222222222,3.764555087,0.258403678,0.936645508,8,"4,42,48,81,102,40,46,29",0.96875,"16,16,16,16,16,15,15,14,4"
2,47,16,8194,8194,128,10,118,16,12.8,3.697549864,0.382413695,0.936035156,8,"10,46,58,71,108,110,51,67",0.9453125,"16,16,16,16,16,16,14,11,4,3"
3,0,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"23,66,70,77,86,87,91,112",1.0,"16,16,16,16,16,16,16,16"
3,1,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"13,14,29,78,86,101,104,107",1.0,"16,16,16,16,16,16,16,16"
3,2,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"15,23,56,64,71,72,115,119",1.0,"16,16,16,16,16,16,16,16"
3,3,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"23,46,53,56,80,90,117,119",1.0,"16,16,16,16,16,16,16,16"
3,4,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"12,19,64,65,93,108,110,127",1.0,"16,16,16,16,16,16,16,16"
3,5,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"4,41,45,46,53,63,65,120",1.0,"16,16,16,16,16,16,16,16"
3,6,16,8195,8195,128,9,119,16,14.222222222,3.774917218,0.268822665,0.937011719,8,"22,33,49,58,74,82,116,121",0.96875,"16,16,16,16,16,16,16,12,4"
3,7,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"15,19,24,29,44,52,63,114",1.0,"16,16,16,16,16,16,16,16"
3,8,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"22,45,68,85,92,97,123,124",1.0,"16,16,16,16,16,16,16,16"
3,9,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"6,13,23,38,44,67,69,92",1.0,"16,16,16,16,16,16,16,16"
3,10,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"0,1,5,19,36,42,48,92",1.0,"16,16,16,16,16,16,16,16"
3,11,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"14,15,17,52,62,81,110,121",1.0,"16,16,16,16,16,16,16,16"
3,12,16,8195,8195,128,9,119,16,14.222222222,3.793497726,0.286624005,0.937133789,8,"11,18,37,41,57,106,125,85",0.9765625,"16,16,16,16,16,16,16,13,3"
3,13,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"20,33,37,52,92,93,104,110",1.0,"16,16,16,16,16,16,16,16"
3,14,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"2,5,9,24,29,61,92,109",1.0,"16,16,16,16,16,16,16,16"
3,15,16,8195,8195,128,9,119,16,14.222222222,3.842606537,0.32942451,0.93737793,8,"0,2,51,58,79,84,127,122",0.9921875,"16,16,16,16,16,16,16,15,1"
3,16,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"23,42,48,91,93,97,98,122",1.0,"16,16,16,16,16,16,16,16"
3,17,16,8195,8195,128,9,119,16,14.222222222,3.842606537,0.32942451,0.93737793,8,"70,80,90,116,122,123,124,73",0.9921875,"16,16,16,16,16,16,16,15,1"
3,18,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"25,58,74,82,91,107,112,126",1.0,"16,16,16,16,16,16,16,16"
3,19,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"15,28,29,52,56,92,102,114",1.0,"16,16,16,16,16,16,16,16"
3,20,16,8195,8195,128,8,120,16,16,3.872983346,0.0,0.9375,8,"45,68,72,76,85,92,114,123",1.0,"16,16,16,16,16,16,16,16"
