step,layer,expert,assignment_count,normalized_assignment_share,routing_weight_sum,hot_rank
0,8,45,16,0.125,1.66073107,3
0,8,58,16,0.125,2.024815068,4
0,8,77,16,0.125,1.698375054,5
0,8,92,16,0.125,2.030683711,6
0,8,102,16,0.125,2.170259684,7
0,8,85,9,0.0703125,0.919292718,8
0,8,50,5,0.0390625,0.506887026,0
0,8,23,2,0.015625,0.200843498,0
0,9,2,16,0.125,1.894697167,1
0,9,11,16,0.125,1.847484365,2
0,9,13,16,0.125,2.775706291,3
0,9,16,16,0.125,2.337291762,4
0,9,23,16,0.125,1.721662186,5
0,9,58,16,0.125,1.470219098,6
0,9,69,16,0.125,1.711739175,7
0,9,125,16,0.125,2.241199955,8
0,10,1,16,0.125,2.212238386,1
0,10,5,16,0.125,1.729575492,2
0,10,12,16,0.125,1.631240197,3
0,10,36,16,0.125,1.743434377,4
0,10,68,16,0.125,2.882373944,5
0,10,78,16,0.125,2.412953705,6
0,10,92,16,0.125,1.57015606,7
0,10,98,16,0.125,1.818027839,8
0,11,3,16,0.125,1.835703686,1
0,11,15,16,0.125,2.603680551,2
0,11,32,16,0.125,1.475097895,3
0,11,54,16,0.125,2.742042601,4
0,11,76,16,0.125,2.657706797,5
0,11,125,16,0.125,1.982795745,6
0,11,62,13,0.1015625,1.092911147,7
0,11,121,10,0.078125,0.845847681,8
0,11,81,9,0.0703125,0.764213897,0
0,12,11,16,0.125,1.966191866,1
0,12,18,16,0.125,1.907310657,2
0,12,23,16,0.125,1.787997507,3
0,12,39,16,0.125,1.905058511,4
0,12,49,16,0.125,1.767110705,5
0,12,57,16,0.125,2.328224465,6
0,12,65,16,0.125,1.884790301,7
0,12,78,16,0.125,2.453315988,8
0,13,33,16,0.125,2.684141025,1
0,13,34,16,0.125,1.670167774,2
0,13,58,16,0.125,1.419992968,3
0,13,63,16,0.125,1.42853348,4
0,13,110,16,0.125,4.543824196,5
0,13,122,16,0.125,1.681325994,6
0,13,103,14,0.109375,1.11772912,7
0,13,104,14,0.109375,1.135566205,8
0,13,91,4,0.03125,0.318719238,0
0,14,2,16,0.125,1.680598699,1
0,14,5,16,0.125,2.279070094,2
0,14,61,16,0.125,2.007333711,3
0,14,63,16,0.125,2.077141955,4
0,14,67,16,0.125,1.9384657,5
0,14,81,16,0.125,2.198301479,6
0,14,104,16,0.125,1.769986458,7
0,14,109,16,0.125,2.049101904,8
0,15,2,16,0.125,2.177242234,1
0,15,33,16,0.125,1.775295839,2
0,15,49,16,0.125,1.775199018,3
0,15,58,16,0.125,1.835294105,4
0,15,84,16,0.125,2.170852348,5
0,15,106,16,0.125,1.680970743,6
0,15,122,16,0.125,2.059731513,7
0,15,127,16,0.125,2.525414199,8
0,16,42,16,0.125,2.320191801,1
0,16,46,16,0.125,1.541165791,2
0,16,48,16,0.125,2.2909206,3
0,16,54,16,0.125,1.562317036,4
0,16,97,16,0.125,2.345529377,5
0,16,98,16,0.125,1.857262038,6
0,16,107,16,0.125,2.538431302,7
0,16,122,16,0.125,1.544182055,8
0,17,21,16,0.125,1.450163916,1
0,17,59,16,0.125,1.878563777,2
0,17,80,16,0.125,1.995750666,3
0,17,88,16,0.125,1.574120857,4
0,17,105,16,0.125,4.321162552,5
0,17,122,16,0.125,1.900815345,6
0,17,123,16,0.125,1.450307548,7
0,17,124,16,0.125,1.42911534,8
0,18,12,16,0.125,1.410919882,1
0,18,24,16,0.125,1.412307717,2
0,18,58,16,0.125,1.754252993,3
0,18,82,16,0.125,1.197546504,4
0,18,104,16,0.125,1.377035901,5
0,18,112,16,0.125,3.192315295,6
0,18,122,16,0.125,1.301110625,7
0,18,126,16,0.125,4.354511082,8
0,19,24,16,0.125,2.152793124,1
0,19,52,16,0.125,2.038106106,2
0,19,56,16,0.125,1.571928449,3
0,19,59,16,0.125,1.807337634,4
0,19,75,16,0.125,1.923846155,5
0,19,112,16,0.125,3.419602454,6
0,19,119,16,0.125,1.644014582,7
0,19,29,13,0.1015625,1.17103149,8
0,19,79,3,0.0234375,0.271340005,0
0,20,9,16,0.125,2.209510788,1
0,20,45,16,0.125,1.734264471,2
0,20,48,16,0.125,1.998082168,3
0,20,65,16,0.125,2.188030735,4
0,20,85,16,0.125,1.936603412,5
0,20,114,16,0.125,2.678250775,6
0,20,16,12,0.09375,1.220089093,7
0,20,53,12,0.09375,1.215993106,8
0,20,72,7,0.0546875,0.716262303,0
0,20,92,1,0.0078125,0.102913149,0
0,21,0,16,0.125,2.663911238,1
0,21,2,16,0.125,2.566572443,2
0,21,13,16,0.125,3.033093601,3
0,21,50,16,0.125,1.798744559,4
0,21,56,16,0.125,1.423010603,5
0,21,58,16,0.125,1.490034729,6
0,21,63,16,0.125,1.609387092,7
0,21,11,14,0.109375,1.238373861,8
0,21,16,1,0.0078125,0.085616603,0
0,21,124,1,0.0078125,0.09125527,0
0,22,6,16,0.125,2.157172501,1
0,22,12,16,0.125,1.910780393,2
0,22,31,16,0.125,2.539062008,3
0,22,36,16,0.125,2.221075535,4
0,22,68,16,0.125,2.396797031,5
0,22,75,16,0.125,1.484027065,6
0,22,78,16,0.125,1.729777202,7
0,22,90,16,0.125,1.561308265,8
0,23,3,16,0.125,2.021278903,1
0,23,4,16,0.125,1.932787642,2
0,23,14,16,0.125,1.357012779,3
0,23,32,16,0.125,2.239478096,4
0,23,48,16,0.125,1.412456535,5
0,23,54,16,0.125,3.828069896,6
0,23,56,16,0.125,1.614675269,7
0,23,121,16,0.125,1.594240882,8
0,24,11,16,0.125,1.473929271,1
0,24,21,16,0.125,3.160170183,2
0,24,23,16,0.125,1.458086267,3
0,24,57,16,0.125,1.590679921,4
0,24,89,16,0.125,3.393646419,5
0,24,108,16,0.125,1.788365416,6
0,24,111,16,0.125,1.742049791,7
0,24,28,12,0.09375,1.05218976,8
0,24,8,2,0.015625,0.168607354,0
0,24,62,2,0.015625,0.172275618,0
0,25,1,16,0.125,1.538705125,1
0,25,33,16,0.125,2.908357099,2
0,25,52,16,0.125,1.441089652,3
0,25,87,16,0.125,1.52514635,4
0,25,91,16,0.125,1.534028158,5
0,25,110,16,0.125,4.264094472,6
0,25,122,16,0.125,1.476533562,7
0,25,53,14,0.109375,1.149537012,8
0,25,34,2,0.015625,0.16250857,0
0,26,61,16,0.125,1.643571921,1
0,26,67,16,0.125,2.834201738,2
0,26,81,16,0.125,2.535542771,3
0,26,94,16,0.125,1.629178628,4
0,26,104,16,0.125,2.077602074,5
0,26,109,16,0.125,1.965049893,6
0,26,121,16,0.125,1.682489172,7
0,26,4,15,0.1171875,1.531496473,8
0,26,59,1,0.0078125,0.100867331,0
0,27,2,16,0.125,1.806336842,1
0,27,33,16,0.125,1.752362691,2
0,27,49,16,0.125,1.620589457,3
0,27,51,16,0.125,1.638195165,4
0,27,106,16,0.125,2.719336927,5
0,27,122,16,0.125,2.6852469,6
0,27,127,16,0.125,2.279057339,7
0,27,15,8,0.0625,0.743671738,8
0,27,118,8,0.0625,0.755202942,0
0,28,42,16,0.125,2.610420838,1
0,28,48,16,0.125,2.912246734,2
0,28,58,16,0.125,1.811972789,3
0,28,91,16,0.125,1.512305669,4
0,28,97,16,0.125,1.930433705,5
0,28,98,16,0.125,1.630593427,6
0,28,109,16,0.125,1.815405689,7
0,28,122,16,0.125,1.776621148,8
0,29,33,16,0.125,1.651021875,1
0,29,34,16,0.125,1.7335812,2
0,29,50,16,0.125,1.397024311,3
0,29,59,16,0.125,1.384839691,4
0,29,75,16,0.125,1.889328241,5
0,29,80,16,0.125,1.398528077,6
0,29,105,16,0.125,4.962543607,7
0,29,120,16,0.125,1.583132997,8
0,30,24,16,0.125,1.917301439,1
0,30,58,16,0.125,1.354164273,2
0,30,71,16,0.125,1.331931747,3
0,30,107,16,0.125,1.428961016,4
0,30,122,16,0.125,1.485873953,5
0,30,126,16,0.125,6.098613173,6
0,30,84,13,0.1015625,0.971775189,7
0,30,63,10,0.078125,0.74321235,8
0,30,87,9,0.0703125,0.668166861,0
0,31,10,16,0.125,1.735471174,1
0,31,24,16,0.125,2.559661955,2
0,31,59,16,0.125,2.860952377,3
0,31,79,16,0.125,1.883671515,4
0,31,114,16,0.125,1.861714438,5
0,31,38,14,0.109375,1.483581953,6
0,31,47,13,0.1015625,1.38074936,7
0,31,82,10,0.078125,1.063512146,8
0,31,45,9,0.0703125,0.961293906,0
0,31,36,1,0.0078125,0.104360245,0
0,31,112,1,0.0078125,0.105030932,0
0,32,5,16,0.125,1.662613809,1
0,32,16,16,0.125,3.034118086,2
0,32,30,16,0.125,1.749197789,3
0,32,48,16,0.125,1.630550645,4
0,32,83,16,0.125,1.730405517,5
0,32,92,16,0.125,2.344490409,6
0,32,114,16,0.125,2.241588295,7
0,32,10,13,0.1015625,1.303988293,8
0,32,57,3,0.0234375,0.303047158,0
0,33,0,16,0.125,1.617745578,1
0,33,2,16,0.125,2.383657008,2
0,33,13,16,0.125,4.183513284,3
0,33,14,16,0.125,1.787760325,4
0,33,34,16,0.125,1.586352803,5
0,33,50,16,0.125,1.670605928,6
0,33,51,16,0.125,1.393497057,7
0,33,63,16,0.125,1.376868017,8
0,34,12,16,0.125,1.459741712,1
0,34,29,16,0.125,2.355531499,2
0,34,58,16,0.125,1.444125995,3
0,34,67,16,0.125,1.933996208,4
0,34,68,16,0.125,3.709436625,5
0,34,75,16,0.125,1.97961098,6
0,34,84,16,0.125,1.742241047,7
0,34,22,7,0.0546875,0.601754755,8
0,34,51,6,0.046875,0.517410211,0
0,34,92,3,0.0234375,0.256150968,0
0,35,3,16,0.125,3.140168816,1
0,35,14,16,0.125,1.518601134,2
0,35,15,16,0.125,2.479341388,3
0,35,32,16,0.125,2.071705297,4
0,35,54,16,0.125,2.316496208,5
0,35,62,16,0.125,1.63118954,6
0,35,31,14,0.109375,1.258028209,7
0,35,17,13,0.1015625,1.137476742,8
0,35,76,5,0.0390625,0.446992666,0
0,36,20,16,0.125,1.961116403,1
0,36,21,16,0.125,2.417887777,2
0,36,62,16,0.125,2.555270866,3
0,36,85,16,0.125,2.01748991,4
0,36,89,16,0.125,1.768541776,5
0,36,111,16,0.125,2.041316159,6
0,36,122,16,0.125,1.65345981,7
0,36,78,9,0.0703125,0.890081294,8
0,36,11,7,0.0546875,0.694836006,0
0,37,0,16,0.125,1.564267337,1
0,37,25,16,0.125,1.44983235,2
0,37,26,16,0.125,1.476771526,3
0,37,71,16,0.125,1.338146187,4
0,37,91,16,0.125,2.512065887,5
0,37,110,16,0.125,4.729986995,6
0,37,122,16,0.125,1.620545961,7
0,37,73,13,0.1015625,1.065702707,8
0,37,11,2,0.015625,0.160788596,0
0,37,97,1,0.0078125,0.081892453,0
0,38,12,16,0.125,2.668208897,1
0,38,76,16,0.125,1.524831511,2
0,38,81,16,0.125,2.563475609,3
0,38,100,16,0.125,1.478143908,4
0,38,104,16,0.125,2.843494251,5
0,38,109,16,0.125,1.417149425,6
0,38,110,16,0.125,2.110801622,7
0,38,4,7,0.0546875,0.605126686,8
0,38,121,6,0.046875,0.525713019,0
0,38,5,3,0.0234375,0.263055071,0
0,39,2,16,0.125,2.189356402,1
0,39,49,16,0.125,2.375588998,2
0,39,59,16,0.125,1.717682429,3
0,39,70,16,0.125,1.94072783,4
0,39,106,16,0.125,2.010205716,5
0,39,118,16,0.125,1.692979291,6
0,39,127,16,0.125,2.366622686,7
0,39,16,15,0.1171875,1.60800571,8
0,39,5,1,0.0078125,0.098830938,0
0,40,34,16,0.125,1.83489307,1
0,40,48,16,0.125,2.997758687,2
0,40,58,16,0.125,1.983610399,3
0,40,65,16,0.125,1.783360593,4
0,40,91,16,0.125,2.038644381,5
0,40,122,16,0.125,2.056750849,6
0,40,87,15,0.1171875,1.560878336,7
0,40,115,8,0.0625,0.825683296,8
0,40,89,5,0.0390625,0.508563906,0
0,40,98,4,0.03125,0.409856483,0
0,41,1,16,0.125,1.720486268,1
0,41,10,16,0.125,1.499184065,2
0,41,21,16,0.125,1.961216964,3
0,41,33,16,0.125,1.860607237,4
0,41,37,16,0.125,1.430547826,5
0,41,80,16,0.125,1.732562356,6
0,41,105,16,0.125,4.225445658,7
0,41,123,16,0.125,1.569949627,8
0,42,30,16,0.125,1.767487429,1
0,42,35,16,0.125,2.348851487,2
0,42,43,16,0.125,2.182375163,3
0,42,76,16,0.125,2.344084501,4
0,42,81,16,0.125,2.260514721,5
0,42,114,16,0.125,1.726717465,6
0,42,39,15,0.1171875,1.598628111,7
0,42,115,11,0.0859375,1.146171957,8
0,42,88,6,0.046875,0.625169165,0
0,43,10,16,0.125,1.429131642,1
0,43,11,16,0.125,5.347928703,2
0,43,37,16,0.125,1.55772353,3
0,43,45,16,0.125,1.496940121,4
0,43,83,16,0.125,1.413956456,5
0,43,92,16,0.125,1.632442757,6
0,43,94,16,0.125,1.439339235,7
0,43,96,16,0.125,1.682537556,8
0,44,7,16,0.125,1.447534807,1
0,44,12,16,0.125,1.78366179,2
0,44,15,16,0.125,1.595905401,3
0,44,79,16,0.125,1.945823036,4
0,44,90,16,0.125,3.544238344,5
0,44,102,16,0.125,2.376918837,6
0,44,107,16,0.125,1.899005964,7
0,44,65,13,0.1015625,1.144303001,8
0,44,104,2,0.015625,0.17543681,0
0,44,96,1,0.0078125,0.087172009,0
0,45,1,16,0.125,1.950927809,1
0,45,2,16,0.125,2.251624569,2
0,45,4,16,0.125,1.573407486,3
0,45,18,16,0.125,2.001013726,4
0,45,53,16,0.125,1.607615419,5
0,45,64,16,0.125,2.556973234,6
0,45,92,16,0.125,1.628431045,7
0,45,107,16,0.125,2.430006713,8
0,46,21,16,0.125,1.623489164,1
0,46,34,16,0.125,2.26286076,2
0,46,35,16,0.125,1.828926228,3
0,46,38,16,0.125,3.228516504,4
0,46,97,16,0.125,2.012478158,5
0,46,102,16,0.125,1.637807973,6
0,46,103,16,0.125,1.809406169,7
0,46,4,11,0.0859375,1.098451324,8
0,46,99,5,0.0390625,0.498063721,0
0,47,20,16,0.125,2.132441059,1
0,47,46,16,0.125,1.367693022,2
0,47,57,16,0.125,1.561850794,3
0,47,58,16,0.125,1.394601233,4
0,47,73,16,0.125,1.424230456,5
0,47,105,16,0.125,5.498518527,6
0,47,109,16,0.125,1.452813685,7
0,47,110,16,0.125,1.167851225,8
1,0,14,16,0.125,1.391495124,1
1,0,21,16,0.125,1.458274364,2
1,0,50,16,0.125,4.121969461,3
1,0,51,16,0.125,1.153589867,4
1,0,57,16,0.125,1.786715098,5
1,0,103,16,0.125,1.348683305,6
1,0,106,16,0.125,3.390589476,7
1,0,110,16,0.125,1.348683305,8
1,1,3,16,0.125,2.199289843,1
1,1,6,16,0.125,3.199947774,2
1,1,9,16,0.125,1.66011101,3
1,1,33,16,0.125,1.609034821,4
1,1,42,16,0.125,1.971430652,5
1,1,49,16,0.125,1.584088996,6
1,1,51,16,0.125,1.656885125,7
1,1,95,16,0.125,2.119211778,8
1,2,56,16,0.125,1.702859312,1
1,2,72,16,0.125,4.985504746,2
1,2,82,16,0.125,1.456532493,3
1,2,90,16,0.125,1.758639298,4
1,2,92,16,0.125,1.44241032,5
1,2,95,16,0.125,1.52793248,6
1,2,122,16,0.125,1.526433095,7
1,2,123,16,0.125,1.599688254,8
1,3,30,16,0.125,1.857166782,1
1,3,39,16,0.125,1.826593541,2
1,3,56,16,0.125,1.775592908,3
1,3,71,16,0.125,2.41277954,4
1,3,87,16,0.125,2.084013849,5
1,3,108,16,0.125,2.171247855,6
1,3,114,16,0.125,1.895661749,7
1,3,117,16,0.125,1.976943776,8
1,4,12,16,0.125,2.56825164,1
1,4,19,16,0.125,1.654944785,2
1,4,64,16,0.125,3.544829994,3
1,4,65,16,0.125,1.446308583,4
1,4,100,16,0.125,1.860718668,5
1,4,108,16,0.125,1.699174158,6
1,4,110,16,0.125,1.556199193,7
1,4,114,16,0.125,1.669572979,8
1,5,4,16,0.125,2.041305467,1
1,5,38,16,0.125,1.682379842,2
1,5,46,16,0.125,2.029337242,3
1,5,53,16,0.125,1.766572297,4
1,5,65,16,0.125,1.851352885,5
1,5,73,16,0.125,2.023427345,6
1,5,84,16,0.125,1.94589927,7
1,5,104,16,0.125,2.659725651,8
1,6,33,16,0.125,1.760152608,1
1,6,43,16,0.125,1.80191572,2
1,6,49,16,0.125,1.729483657,3
1,6,58,16,0.125,2.336399406,4
1,6,82,16,0.125,2.082092687,5
1,6,112,16,0.125,2.021971062,6
1,6,116,16,0.125,1.780905657,7
1,6,126,16,0.125,2.487079203,8
1,7,15,16,0.125,1.924616024,1
1,7,19,16,0.125,1.904066339,2
1,7,29,16,0.125,2.081014484,3
1,7,44,16,0.125,2.095278636,4
1,7,52,16,0.125,2.103472546,5
1,7,56,16,0.125,1.769574255,6
1,7,75,16,0.125,1.802718788,7
1,7,114,16,0.125,2.319258928,8
1,8,11,16,0.125,1.940685727,1
1,8,50,16,0.125,1.916203156,2
1,8,53,16,0.125,1.91245766,3
1,8,85,16,0.125,2.494314939,4
1,8,92,16,0.125,2.037792146,5
1,8,102,16,0.125,1.906883053,6
1,8,123,16,0.125,1.9143437,7
1,8,83,14,0.109375,1.645055652,8
1,8,68,2,0.015625,0.232263967,0
1,9,2,16,0.125,1.873026252,1
1,9,11,16,0.125,2.029196441,2
1,9,13,16,0.125,2.101789996,3
1,9,16,16,0.125,2.430984586,4
1,9,38,16,0.125,1.906322509,5
1,9,92,16,0.125,1.849391088,6
1,9,124,16,0.125,1.880440086,7
1,9,125,16,0.125,1.928849041,8
1,10,1,16,0.125,2.730442867,1
1,10,6,16,0.125,1.756035216,2
1,10,29,16,0.125,2.321861669,3
1,10,42,16,0.125,1.915480852,4
1,10,48,16,0.125,1.851117566,5
1,10,84,16,0.125,1.959006444,6
1,10,98,16,0.125,1.787164047,7
1,10,9,12,0.09375,1.256366611,8
1,10,19,4,0.03125,0.422524728,0
1,11,17,16,0.125,1.506138377,1
1,11,62,16,0.125,2.29907386,2
1,11,76,16,0.125,2.674491569,3
1,11,81,16,0.125,1.592365816,4
1,11,108,16,0.125,2.054580554,5
1,11,109,16,0.125,2.971932948,6
1,11,3,15,0.1171875,1.363691635,7
1,11,121,15,0.1171875,1.35913191,8
1,11,52,2,0.015625,0.17859333,0
1,12,11,16,0.125,2.044006988,1
1,12,24,16,0.125,1.739931419,2
1,12,41,16,0.125,1.905300841,3
1,12,57,16,0.125,2.255913109,4
1,12,78,16,0.125,1.979192302,5
1,12,106,16,0.125,1.526419878,6
1,12,111,16,0.125,2.175839946,7
1,12,125,16,0.125,2.373395517,8
1,13,34,16,0.125,1.967170432,1
1,13,93,16,0.125,1.929152764,2
1,13,104,16,0.125,1.889988787,3
1,13,110,16,0.125,2.33379969,4
1,13,117,16,0.125,1.932974018,5
1,13,119,16,0.125,2.450700775,6
1,13,31,12,0.09375,1.312446006,7
1,13,33,12,0.09375,1.32269147,8
1,13,11,8,0.0625,0.861076057,0
1,14,2,16,0.125,1.98306708,1
1,14,5,16,0.125,1.782555826,2
1,14,61,16,0.125,2.022159249,3
1,14,97,16,0.125,1.741671063,4
1,14,105,16,0.125,3.650792599,5
1,14,109,16,0.125,1.751585029,6
1,14,121,16,0.125,1.679565035,7
1,14,113,13,0.1015625,1.137843803,8
1,14,14,3,0.0234375,0.250760317,0
1,15,15,16,0.125,1.878512435,1
1,15,21,16,0.125,1.624179088,2
1,15,58,16,0.125,2.228547737,3
1,15,63,16,0.125,1.845634423,4
1,15,64,16,0.125,2.035392247,5
1,15,84,16,0.125,2.035034671,6
1,15,122,16,0.125,2.017294034,7
1,15,127,16,0.125,2.335405365,8
1,16,12,16,0.125,2.6604366,1
1,16,42,16,0.125,2.235958427,2
1,16,48,16,0.125,2.100518808,3
1,16,97,16,0.125,2.334175959,4
1,16,98,16,0.125,1.553397216,5
1,16,107,16,0.125,1.828649253,6
1,16,119,16,0.125,1.946481794,7
1,16,53,9,0.0703125,0.751532093,8
1,16,122,5,0.0390625,0.420061097,0
1,16,91,2,0.015625,0.168788753,0
1,17,75,16,0.125,1.73596216,1
1,17,80,16,0.125,2.094171658,2
1,17,90,16,0.125,2.012146205,3
1,17,94,16,0.125,2.331621781,4
1,17,105,16,0.125,1.946160302,5
1,17,122,16,0.125,2.061686814,6
1,17,124,16,0.125,2.266516775,7
1,17,123,13,0.1015625,1.268244311,8
1,17,73,3,0.0234375,0.283489995,0
1,18,58,16,0.125,1.865660965,1
1,18,82,16,0.125,1.740610942,2
1,18,87,16,0.125,1.624044999,3
1,18,91,16,0.125,2.077517323,4
1,18,104,16,0.125,1.575788401,5
1,18,112,16,0.125,2.547430873,6
1,18,126,16,0.125,3.127327859,7
1,18,12,14,0.109375,1.259935759,8
1,18,74,2,0.015625,0.181682877,0
1,19,10,16,0.125,1.809126146,1
1,19,29,16,0.125,2.327662274,2
1,19,52,16,0.125,2.201554462,3
1,19,56,16,0.125,2.10282582,4
1,19,75,16,0.125,2.09250471,5
1,19,119,16,0.125,1.908988297,6
1,19,114,15,0.1171875,1.690250359,7
1,19,28,12,0.09375,1.3171141,8
1,19,92,5,0.0390625,0.549973831,0
1,20,9,16,0.125,1.988469109,1
1,20,10,16,0.125,1.630909547,2
1,20,48,16,0.125,1.812374331,3
1,20,76,16,0.125,1.910565116,4
1,20,85,16,0.125,3.020418599,5
1,20,92,16,0.125,1.978667058,6
1,20,114,16,0.125,1.770297736,7
1,20,123,16,0.125,1.888298504,8
1,21,11,16,0.125,2.759966493,1
1,21,13,16,0.125,2.071280017,2
1,21,32,16,0.125,1.698713176,3
1,21,38,16,0.125,1.785466008,4
1,21,44,16,0.125,1.757695563,5
1,21,63,16,0.125,2.567438513,6
1,21,53,15,0.1171875,1.577109262,7
1,21,2,13,0.1015625,1.36563389,8
1,21,124,4,0.03125,0.416697077,0
1,22,1,16,0.125,1.721134692,1
1,22,29,16,0.125,2.799046949,2
1,22,42,16,0.125,2.3364425,3
1,22,48,16,0.125,1.931292072,4
1,22,54,16,0.125,1.721454196,5
1,22,75,16,0.125,2.084563673,6
1,22,84,16,0.125,1.78455548,7
1,22,12,13,0.1015625,1.319149435,8
1,22,71,3,0.0234375,0.302361004,0
1,23,14,16,0.125,2.07680428,1
1,23,32,16,0.125,1.806514807,2
1,23,36,16,0.125,1.910173602,3
1,23,62,16,0.125,1.766733386,4
1,23,76,16,0.125,2.208676085,5
1,23,109,16,0.125,2.986512125,6
1,23,4,15,0.1171875,1.518226042,7
1,23,31,15,0.1171875,1.527657352,8
1,23,17,1,0.0078125,0.097798921,0
1,23,108,1,0.0078125,0.100903399,0
1,24,11,16,0.125,1.828920253,1
1,24,18,16,0.125,1.636815414,2
1,24,20,16,0.125,1.94526276,3
1,24,24,16,0.125,2.68463248,4
1,24,54,16,0.125,1.883303687,5
1,24,57,16,0.125,2.089303762,6
1,24,111,16,0.125,1.818080634,7
1,24,125,16,0.125,2.113681011,8
1,25,13,16,0.125,1.663093001,1
1,25,31,16,0.125,1.632512614,2
1,25,34,16,0.125,1.499435998,3
1,25,72,16,0.125,1.460439682,4
1,25,74,16,0.125,1.582281701,5
1,25,110,16,0.125,3.997461244,6
1,25,119,16,0.125,2.533962458,7
1,25,126,16,0.125,1.630813301,8
1,26,61,16,0.125,1.712942585,1
1,26,72,16,0.125,1.824881859,2
1,26,81,16,0.125,1.793226764,3
1,26,91,16,0.125,1.933067299,4
1,26,97,16,0.125,2.171899199,5
1,26,105,16,0.125,3.178025275,6
1,26,121,16,0.125,1.754919395,7
1,26,87,15,0.1171875,1.530201487,8
1,26,113,1,0.0078125,0.100836135,0
1,27,26,16,0.125,1.892493017,1
1,27,33,16,0.125,1.830651209,2
1,27,63,16,0.125,2.359783247,3
1,27,79,16,0.125,1.993084349,4
1,27,84,16,0.125,2.298386157,5
1,27,122,16,0.125,2.005100384,6
1,27,118,15,0.1171875,1.695780315,7
1,27,15,9,0.0703125,1.014972538,8
1,27,64,7,0.0546875,0.796262644,0
1,27,24,1,0.0078125,0.113486141,0
1,28,12,16,0.125,3.218612954,1
1,28,42,16,0.125,1.957937278,2
1,28,53,16,0.125,1.321126819,3
1,28,91,16,0.125,1.99870874,4
1,28,98,16,0.125,1.686351992,5
1,28,119,16,0.125,2.062091544,6
1,28,122,16,0.125,2.502067655,7
1,28,107,13,0.1015625,1.016785599,8
1,28,58,2,0.015625,0.157305859,0
1,28,34,1,0.0078125,0.079011559,0
1,29,3,16,0.125,1.590247571,1
1,29,13,16,0.125,2.020099737,2
1,29,34,16,0.125,1.627981924,3
1,29,78,16,0.125,1.731332347,4
1,29,94,16,0.125,1.866582058,5
1,29,105,16,0.125,1.523385815,6
1,29,120,16,0.125,2.723750785,7
1,29,124,16,0.125,2.916619763,8
1,30,6,16,0.125,1.852176636,1
1,30,58,16,0.125,1.927911073,2
1,30,82,16,0.125,1.706285104,3
1,30,91,16,0.125,1.977356926,4
1,30,107,16,0.125,1.92779009,5
