step,layer,expert_id,token_count,target
0,16,24,1,pim
0,16,39,1,pim
0,16,50,3,gpu
0,16,55,3,gpu
0,16,64,1,pim
0,16,65,1,pim
0,16,73,6,gpu
0,16,80,1,pim
0,16,81,3,gpu
0,16,83,3,gpu
0,16,84,4,gpu
0,16,87,2,pim
0,16,89,2,pim
0,16,97,2,pim
0,16,103,5,gpu
0,16,105,1,pim
0,16,114,1,pim
0,16,115,2,pim
0,16,119,3,gpu
0,16,124,6,gpu
0,17,1,1,pim
0,17,2,1,pim
0,17,9,1,pim
0,17,17,1,pim
0,17,18,7,gpu
0,17,19,2,gpu
0,17,21,5,gpu
0,17,22,1,pim
0,17,35,1,pim
0,17,42,2,pim
0,17,48,2,pim
0,17,52,1,pim
0,17,55,3,gpu
0,17,56,1,pim
0,17,66,1,pim
0,17,69,4,gpu
0,17,71,1,pim
0,17,73,1,pim
0,17,78,4,gpu
0,17,79,1,pim
0,17,82,1,pim
0,17,83,7,gpu
0,17,91,1,pim
0,17,102,1,pim
0,17,103,2,pim
0,17,105,3,gpu
0,17,116,3,gpu
0,17,120,4,gpu
0,17,123,1,pim
0,18,8,8,gpu
0,18,12,2,gpu
0,18,13,1,pim
0,18,22,1,pim
0,18,25,5,gpu
0,18,26,1,pim
0,18,27,1,pim
0,18,30,2,gpu
0,18,32,3,gpu
0,18,34,2,pim
0,18,40,1,pim
0,18,44,4,gpu
0,18,51,1,pim
0,18,53,3,gpu
0,18,56,4,gpu
0,18,58,1,pim
0,18,59,1,pim
0,18,63,2,pim
0,18,64,1,pim
0,18,68,1,pim
0,18,71,7,gpu
0,18,74,1,pim
0,18,76,1,pim
0,18,80,2,pim
0,18,88,1,pim
0,18,100,1,pim
0,18,105,4,gpu
0,18,106,1,pim
0,18,122,1,pim
0,19,3,3,gpu
0,19,9,4,gpu
0,19,18,7,gpu
0,19,21,1,pim
0,19,24,2,gpu
0,19,25,1,pim
0,19,28,2,pim
0,19,31,3,gpu
0,19,34,2,pim
0,19,39,1,pim
0,19,49,3,gpu
0,19,51,1,pim
0,19,59,7,gpu
0,19,62,1,pim
0,19,71,1,pim
0,19,75,2,pim
0,19,78,1,pim
0,19,79,5,gpu
0,19,97,1,pim
0,19,98,1,pim
0,19,101,2,pim
0,19,106,1,pim
0,19,109,6,gpu
0,19,110,1,pim
0,19,112,4,gpu
0,19,119,1,pim
0,20,3,5,gpu
0,20,9,1,pim
0,20,22,1,pim
0,20,26,1,pim
0,20,36,2,pim
0,20,38,7,gpu
0,20,43,1,pim
0,20,46,6,gpu
0,20,57,5,gpu
0,20,65,4,gpu
0,20,66,2,pim
0,20,72,2,pim
0,20,80,1,pim
0,20,82,1,pim
0,20,84,4,gpu
0,20,101,3,gpu
0,20,103,1,pim
0,20,106,1,pim
0,20,109,3,gpu
0,20,111,1,pim
0,20,116,8,gpu
0,20,121,3,pim
0,20,122,1,pim
0,21,0,1,pim
0,21,2,1,pim
0,21,9,5,gpu
0,21,10,8,gpu
0,21,19,2,pim
0,21,49,5,gpu
0,21,52,1,pim
0,21,62,1,pim
0,21,64,1,pim
0,21,66,1,pim
0,21,77,1,pim
0,21,80,1,pim
0,21,87,3,gpu
0,21,96,3,gpu
0,21,97,1,pim
0,21,98,2,pim
0,21,102,1,pim
0,21,104,1,pim
0,21,110,4,gpu
0,21,111,2,pim
0,21,114,4,gpu
0,21,117,2,pim
0,21,118,1,pim
0,21,122,7,gpu
0,21,125,5,gpu
0,22,16,1,pim
0,22,26,5,gpu
0,22,30,4,gpu
0,22,43,2,pim
0,22,50,1,pim
0,22,53,5,gpu
0,22,56,6,gpu
0,22,58,2,pim
0,22,61,4,gpu
0,22,62,1,pim
0,22,68,2,pim
0,22,69,5,gpu
0,22,73,3,pim
0,22,74,3,pim
0,22,78,4,gpu
0,22,83,1,pim
0,22,86,1,pim
0,22,90,1,pim
0,22,97,1,pim
0,22,98,8,gpu
0,22,105,4,gpu
0,23,0,1,pim
0,23,3,2,pim
0,23,6,1,pim
0,23,7,7,gpu
0,23,21,7,gpu
0,23,23,6,gpu
0,23,24,4,gpu
0,23,26,4,gpu
0,23,28,1,pim
0,23,30,1,pim
0,23,43,1,pim
0,23,49,4,gpu
0,23,58,1,pim
0,23,59,1,pim
0,23,61,5,gpu
0,23,63,2,pim
0,23,67,1,pim
0,23,82,3,pim
0,23,89,1,pim
0,23,96,6,gpu
0,23,125,5,gpu
0,24,2,1,pim
0,24,8,2,pim
0,24,9,3,gpu
0,24,14,1,pim
0,24,15,4,gpu
0,24,17,1,pim
0,24,23,1,pim
0,24,24,5,gpu
0,24,46,1,pim
0,24,49,1,pim
0,24,50,3,gpu
0,24,52,2,pim
0,24,56,8,gpu
0,24,65,8,gpu
0,24,79,2,pim
0,24,85,1,pim
0,24,95,1,pim
0,24,96,5,gpu
0,24,97,1,pim
0,24,99,4,gpu
0,24,100,1,pim
0,24,102,1,pim
0,24,105,1,pim
0,24,107,2,pim
0,24,116,3,gpu
0,24,126,1,pim
0,25,0,4,gpu
0,25,6,4,gpu
0,25,15,4,gpu
0,25,16,1,pim
0,25,23,2,pim
0,25,26,5,gpu
0,25,28,4,gpu
0,25,32,3,gpu
0,25,42,5,gpu
0,25,58,5,gpu
0,25,61,1,pim
0,25,66,3,gpu
0,25,77,2,pim
0,25,78,2,pim
0,25,82,3,pim
0,25,91,1,pim
0,25,99,1,pim
0,25,101,1,pim
0,25,103,1,pim
0,25,104,8,gpu
0,25,115,1,pim
0,25,118,2,pim
0,25,124,1,pim
0,26,0,1,pim
0,26,4,2,gpu
0,26,6,1,pim
0,26,7,1,pim
0,26,8,2,gpu
0,26,10,2,pim
0,26,16,1,pim
0,26,17,4,gpu
0,26,27,1,pim
0,26,44,1,pim
0,26,48,4,gpu
0,26,55,3,gpu
0,26,69,1,pim
0,26,75,3,gpu
0,26,79,4,gpu
0,26,80,2,pim
0,26,81,2,pim
0,26,86,2,pim
0,26,88,4,gpu
0,26,89,1,pim
0,26,90,6,gpu
0,26,92,1,pim
0,26,95,1,pim
0,26,96,2,pim
0,26,100,5,gpu
0,26,105,1,pim
0,26,107,4,gpu
0,26,108,1,pim
0,26,110,1,pim
