gpu_prefix_length,gpu_experts,gpu_tokens,pim_tokens,gpu_memory_us,gpu_compute_us,gpu_path_us,pim_path_us,scheduler_us,objective_us,step,layer,selected
9,24;58;63;71;84;87;107;122;126,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,0,30,True
11,10;24;36;38;45;47;59;79;82;112;114,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,0,31,True
9,5;10;16;30;48;57;83;92;114,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,0,32,True
8,0;2;13;14;34;50;51;63,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,0,33,True
10,12;22;29;51;58;67;68;75;84;92,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,0,34,True
9,3;14;15;17;31;32;54;62;76,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,0,35,True
9,11;20;21;62;78;85;89;111;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,0,36,True
10,0;11;25;26;71;73;91;97;110;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,0,37,True
10,4;5;12;76;81;100;104;109;110;121,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,0,38,True
9,2;5;16;49;59;70;106;118;127,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,0,39,True
10,34;48;58;65;87;89;91;98;115;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,0,40,True
8,1;10;21;33;37;80;105;123,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,0,41,True
9,30;35;39;43;76;81;88;114;115,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,0,42,True
8,10;11;37;45;83;92;94;96,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,0,43,True
10,7;12;15;65;79;90;96;102;104;107,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,0,44,True
8,1;2;4;18;53;64;92;107,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,0,45,True
9,4;21;34;35;38;97;99;102;103,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,0,46,True
8,20;46;57;58;73;105;109;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,0,47,True
8,14;21;50;51;57;103;106;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,0,True
8,3;6;9;33;42;49;51;95,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,1,True
8,56;72;82;90;92;95;122;123,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,2,True
8,30;39;56;71;87;108;114;117,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,3,True
8,12;19;64;65;100;108;110;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,4,True
8,4;38;46;53;65;73;84;104,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,5,True
8,33;43;49;58;82;112;116;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,6,True
8,15;19;29;44;52;56;75;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,7,True
9,11;50;53;68;83;85;92;102;123,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,8,True
8,2;11;13;16;38;92;124;125,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,9,True
9,1;6;9;19;29;42;48;84;98,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,10,True
9,3;17;52;62;76;81;108;109;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,11,True
8,11;24;41;57;78;106;111;125,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,12,True
9,11;31;33;34;93;104;110;117;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,13,True
9,2;5;14;61;97;105;109;113;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,14,True
8,15;21;58;63;64;84;122;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,15,True
10,12;42;48;53;91;97;98;107;119;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,16,True
9,73;75;80;90;94;105;122;123;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,17,True
9,12;58;74;82;87;91;104;112;126,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,18,True
9,10;28;29;52;56;75;92;114;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,19,True
8,9;10;48;76;85;92;114;123,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,20,True
9,2;11;13;32;38;44;53;63;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,21,True
9,1;12;29;42;48;54;71;75;84,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,22,True
10,4;14;17;31;32;36;62;76;108;109,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,23,True
8,11;18;20;24;54;57;111;125,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,24,True
8,13;31;34;72;74;110;119;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,25,True
9,61;72;81;87;91;97;105;113;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,26,True
10,15;24;26;33;63;64;79;84;118;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,27,True
10,12;34;42;53;58;91;98;107;119;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,28,True
8,3;13;34;78;94;105;120;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,29,True
8,6;58;82;91;107;120;125;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,30,True
11,24;28;29;36;38;41;56;59;79;88;114,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,1,31,True
10,5;10;11;48;72;78;85;90;92;118,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,32,True
10,2;11;13;14;32;44;51;53;63;115,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,33,True
8,1;22;29;42;54;75;84;92,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,34,True
8,28;31;32;36;62;76;109;120,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,35,True
8,11;18;20;24;54;57;62;125,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,36,True
8,11;13;27;53;82;91;110;119,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,37,True
8,2;5;16;91;97;105;109;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,38,True
9,5;16;48;49;59;63;72;84;118,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,39,True
8,12;34;48;91;98;115;119;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,40,True
10,49;68;78;80;82;94;100;120;123;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,1,41,True
9,14;27;30;43;60;63;71;76;109,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,42,True
11,6;11;29;32;37;45;85;94;98;106;120,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,1,43,True
9,2;15;49;50;79;96;108;112;127,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,44,True
9,1;2;4;18;53;54;58;107;126,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,1,45,True
8,4;15;64;70;76;102;107;112,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,46,True
8,7;22;36;46;48;58;110;112,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,1,47,True
8,23;30;41;79;86;105;112;125,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,0,True
8,9;16;28;29;48;68;88;101,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,1,True
8,23;25;44;56;71;72;74;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,2,True
8,3;30;32;53;56;99;101;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,3,True
8,12;19;26;60;64;65;100;108,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,4,True
8,4;17;20;46;63;65;73;104,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,5,True
8,22;33;39;49;58;74;82;112,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,6,True
8,15;19;29;44;56;63;114;115,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,7,True
8,11;17;22;45;50;85;100;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,8,True
9,6;13;23;38;39;63;66;67;92,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,9,True
9,1;5;6;19;36;42;48;66;92,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,10,True
8,14;17;22;36;52;62;117;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,11,True
8,11;19;20;28;41;57;59;111,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,12,True
10,11;13;27;34;52;84;93;104;110;117,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,13,True
9,2;5;14;24;61;66;97;102;109,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,14,True
9,2;58;63;64;79;84;111;122;127,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,15,True
9,6;42;48;70;93;97;107;116;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,16,True
10,73;75;80;90;94;105;116;122;123;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,17,True
8,32;33;58;74;82;104;112;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,18,True
11,10;28;29;32;44;52;56;63;75;92;114,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,2,19,True
10,0;45;48;76;85;92;100;114;123;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,20,True
9,2;6;11;13;32;38;39;44;63,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,21,True
9,1;12;36;42;48;71;75;89;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,22,True
10,4;14;17;31;36;62;65;76;108;117,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,23,True
8,11;18;19;20;28;57;59;108,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,24,True
9,13;34;50;52;72;84;86;87;110,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,25,True
8,5;24;27;59;72;91;97;113,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,26,True
8,15;63;64;79;84;111;118;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,27,True
10,6;11;42;70;91;97;98;107;116;122,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,28,True
8,13;37;46;70;94;105;120;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,29,True
9,6;25;33;39;48;58;74;82;98,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,30,True
10,2;10;24;28;29;41;44;59;63;115,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,31,True
9,0;10;48;72;85;90;108;113;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,32,True
9,2;6;13;32;38;39;53;63;115,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,33,True
9,1;5;29;35;36;42;75;84;89,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,34,True
10,6;17;31;32;36;62;104;110;117;120,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,35,True
9,11;18;19;20;28;57;59;62;101,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,36,True
8,2;13;27;50;82;84;91;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,37,True
10,2;16;24;91;97;102;108;109;110;113,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,38,True
10,5;14;16;48;58;63;72;84;111;118,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,39,True
9,6;11;48;69;70;91;97;98;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,40,True
8,37;46;80;81;94;105;123;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,41,True
9,0;14;30;58;60;63;70;76;109,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,42,True
9,11;18;45;51;56;80;96;98;99,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,43,True
8,7;12;15;79;99;103;104;119,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,2,44,True
10,1;4;13;16;36;53;58;76;77;92,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,45,True
9,4;13;29;40;42;46;48;81;102,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,2,46,True
10,10;41;46;51;58;67;71;83;108;110,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,2,47,True
8,23;66;70;77;86;87;91;112,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,0,True
8,13;14;29;78;86;101;104;107,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,1,True
8,15;23;56;64;71;72;115;119,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,2,True
8,23;46;53;56;80;90;117;119,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,3,True
8,12;19;64;65;93;108;110;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,4,True
8,4;41;45;46;53;63;65;120,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,5,True
9,22;33;49;58;74;82;101;116;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,6,True
8,15;19;24;29;44;52;63;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,7,True
8,22;45;68;85;92;97;123;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,8,True
8,6;13;23;38;44;67;69;92,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,9,True
8,0;1;5;19;36;42;48;92,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,10,True
8,14;15;17;52;62;81;110;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,11,True
9,11;18;27;37;41;57;85;106;125,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,12,True
8,20;33;37;52;92;93;104;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,13,True
8,2;5;9;24;29;61;92;109,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,14,True
9,0;2;25;51;58;79;84;122;127,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,15,True
8,23;42;48;91;93;97;98;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,16,True
9,70;73;80;82;90;116;122;123;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,17,True
8,25;58;74;82;91;107;112;126,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,18,True
8,15;28;29;52;56;92;102;114,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,19,True
8,45;68;72;76;85;92;114;123,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,20,True
8,2;32;38;44;51;56;63;67,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,21,True
8,0;1;36;42;48;71;75;77,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,22,True
8,6;14;15;17;31;36;110;121,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,23,True
8,11;18;28;37;62;101;106;125,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,24,True
8,37;52;53;72;84;91;110;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,25,True
8,5;9;24;29;72;87;97;109,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,26,True
9,2;14;24;33;51;84;99;102;118,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,27,True
9,23;42;48;63;70;91;97;107;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,28,True
8,13;14;34;37;51;70;120;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,29,True
10,6;25;33;39;48;58;79;82;94;107,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,3,30,True
8,24;28;29;39;59;63;87;115,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,31,True
9,5;6;18;24;48;51;72;85;124,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,32,True
9,6;13;38;44;53;56;63;67;115,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,33,True
9,1;5;35;36;42;70;75;77;92,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,34,True
10,6;15;17;28;31;48;62;77;87;110,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,3,35,True
9,11;18;37;57;62;85;101;106;125,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,36,True
8,13;27;36;37;72;82;91;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,37,True
9,2;5;24;29;62;72;97;109;110,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,38,True
9,5;14;16;48;49;51;58;84;118,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,39,True
9,19;23;48;50;69;91;105;122;123,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,40,True
8,49;51;58;80;81;100;116;124,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,41,True
9,25;28;30;43;63;76;88;115;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,42,True
9,2;11;18;29;45;46;86;91;96,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,43,True
10,2;12;15;49;50;79;104;112;113;114,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,3,44,True
9,1;2;3;4;53;54;60;65;127,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,45,True
9,4;13;17;40;48;64;74;76;102,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,3,46,True
8,39;41;45;46;54;58;79;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,3,47,True
8,0;27;33;37;64;68;72;79,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,0,True
8,14;19;28;88;90;96;101;111,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,1,True
8,46;56;71;72;74;77;94;107,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,2,True
8,3;37;51;56;71;99;101;109,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,3,True
8,12;19;52;53;65;107;108;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,4,True
9,4;32;41;46;63;65;73;84;114,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,5,True
8,33;49;58;74;82;92;112;116,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,6,True
9,15;19;24;44;52;56;63;114;125,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,7,True
9,17;22;23;50;53;68;76;100;123,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,8,True
8,2;13;23;34;39;69;82;95,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,9,True
9,0;1;6;19;31;36;48;67;92,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,10,True
9,3;48;52;72;75;81;104;110;121,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,11,True
11,11;18;28;37;39;41;57;78;92;111;122,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,4,12,True
9,1;27;31;43;52;61;63;104;117,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,13,True
10,2;19;49;61;66;78;92;97;109;113,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,14,True
8,0;26;58;79;84;122;125;127,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,15,True
8,35;42;48;82;91;97;107;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,16,True
11,3;13;54;73;80;90;100;118;122;123;124,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,4,17,True
10,25;49;58;74;82;87;104;112;122;126,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,18,True
9,10;15;24;29;52;56;63;114;119,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,19,True
9,10;45;48;53;76;85;92;114;123,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,20,True
8,2;8;13;34;39;51;63;67,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,21,True
9,0;1;9;12;36;48;67;118;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,22,True
9,5;6;15;31;48;75;104;110;117,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,23,True
8,11;18;28;37;57;59;101;122,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,24,True
8,1;13;43;52;72;91;108;110,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,25,True
8,2;19;27;29;49;59;78;113,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,26,True
9,0;15;26;33;63;64;79;84;111,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,27,True
9,10;42;70;82;91;98;109;116;122,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,28,True
10,3;13;37;40;51;54;59;105;120;124,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,29,True
11,6;18;25;48;58;62;82;93;94;98;111,128,0,32.264232,3.536870912,35.801102912,0.0,20.0,55.801102912,4,30,True
9,24;29;38;41;47;56;87;114;115,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,31,True
12,4;10;48;50;51;76;78;85;92;108;123;124,128,0,35.209512,3.536870912,38.746382912,0.0,20.0,58.746382912,4,32,True
10,2;4;13;15;34;39;51;63;67;115,128,0,29.249064,3.536870912,32.785934912,0.0,20.0,52.785934912,4,33,True
8,0;1;9;22;67;81;92;118,128,0,23.288616,3.536870912,26.825486912,0.0,20.0,46.825486912,4,34,True
9,5;6;15;31;51;75;77;104;110,128,0,26.303784,3.536870912,29.840654912,0.0,20.0,49.840654912,4,35,True
