case,policy,request_scale,layer,layer_start_us,layer_end_us,layer_span_us,attention_critical_path_us,expert_critical_path_us,cxl_critical_path_us,cxl_queue_wait_us_all_requests,cxl_link_busy_ratio
b8_c32k,gpu-only,1,0,0.0,2472.255275456,2472.255275456,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,1,2472.255275456,4944.5105509119985,2472.2552754559983,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,2,4944.5105509119985,7416.765826367998,2472.2552754559993,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,3,7416.765826367998,9889.021101823997,2472.2552754559993,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,4,9889.021101823997,12361.276377279995,2472.2552754559983,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,5,12361.276377279995,14833.531652735994,2472.2552754559983,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,6,14833.531652735994,17305.786928192003,2472.2552754560093,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,7,17305.786928192003,19778.042203648012,2472.2552754560093,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,8,19778.042203648012,22250.29747910402,2472.2552754560093,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,9,22250.29747910402,24722.55275456003,2472.2552754560093,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,10,24722.55275456003,27194.80803001604,2472.2552754560093,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,11,27194.80803001604,29667.06330547205,2472.2552754560093,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,12,29667.06330547205,32139.31858092806,2472.2552754560093,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,13,32139.31858092806,34611.57385638405,2472.255275455991,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,14,34611.57385638405,37083.829131840044,2472.2552754559947,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,15,37083.829131840044,39556.08440729604,2472.2552754559947,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,16,39556.08440729604,42028.339682752034,2472.2552754559947,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,17,42028.339682752034,44500.59495820803,2472.2552754559947,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,18,44500.59495820803,46972.85023366402,2472.2552754559947,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
b8_c32k,gpu-only,1,19,46972.85023366402,49445.10550912002,2472.2552754559947,2429.786736,26.557051456,2429.786736,2487538.33536,0.9998977885604854
