step,layer,expert_id,token_count,target
0,0,6,8,gpu
0,0,26,8,gpu
0,0,43,8,gpu
0,0,44,8,gpu
0,0,59,8,gpu
0,0,65,8,gpu
0,0,92,8,gpu
0,0,114,8,gpu
0,1,26,8,gpu
0,1,33,8,gpu
0,1,34,8,gpu
0,1,49,8,gpu
0,1,50,8,gpu
0,1,94,8,gpu
0,1,111,8,gpu
0,1,124,8,gpu
0,2,18,8,gpu
0,2,49,8,gpu
0,2,53,8,gpu
0,2,62,8,gpu
0,2,72,8,gpu
0,2,82,8,gpu
0,2,88,8,gpu
0,2,123,8,gpu
0,3,51,8,gpu
0,3,56,8,gpu
0,3,67,8,gpu
0,3,71,8,gpu
0,3,87,8,gpu
0,3,101,8,gpu
0,3,108,8,gpu
0,3,114,8,gpu
0,4,12,8,gpu
0,4,43,8,gpu
0,4,64,8,gpu
0,4,65,3,pim
0,4,100,8,gpu
0,4,107,8,gpu
0,4,108,8,gpu
0,4,114,8,gpu
0,4,127,5,gpu
0,5,20,1,pim
0,5,32,8,gpu
0,5,46,8,gpu
0,5,53,8,gpu
0,5,65,8,gpu
0,5,73,6,gpu
0,5,94,8,gpu
0,5,104,8,gpu
0,5,106,8,gpu
0,5,120,1,pim
0,6,22,6,gpu
0,6,33,8,gpu
0,6,49,8,gpu
0,6,58,8,gpu
0,6,82,8,gpu
0,6,92,8,gpu
0,6,112,8,gpu
0,6,121,8,gpu
0,6,126,2,pim
0,7,15,8,gpu
0,7,19,8,gpu
0,7,24,8,gpu
0,7,29,8,gpu
0,7,52,8,gpu
0,7,56,8,gpu
0,7,114,8,gpu
0,7,125,8,gpu
0,8,17,1,pim
0,8,23,8,gpu
0,8,50,8,gpu
0,8,53,8,gpu
0,8,58,8,gpu
0,8,66,6,gpu
0,8,68,1,pim
0,8,83,8,gpu
0,8,92,8,gpu
0,8,102,8,gpu
0,9,2,6,gpu
0,9,11,8,gpu
0,9,23,8,gpu
0,9,26,8,gpu
0,9,39,5,gpu
0,9,58,8,gpu
0,9,63,1,pim
0,9,67,8,gpu
0,9,69,4,gpu
0,9,124,8,gpu
0,10,1,1,pim
0,10,5,7,gpu
0,10,6,8,gpu
0,10,36,8,gpu
0,10,42,8,gpu
0,10,48,8,gpu
0,10,59,8,gpu
0,10,84,8,gpu
0,10,92,8,gpu
0,11,14,8,gpu
0,11,15,6,gpu
0,11,17,8,gpu
0,11,36,7,gpu
0,11,48,1,pim
0,11,52,2,pim
0,11,76,8,gpu
0,11,81,8,gpu
0,11,104,8,gpu
0,11,121,8,gpu
0,12,11,8,gpu
0,12,18,8,gpu
0,12,27,8,gpu
0,12,39,8,gpu
0,12,49,8,gpu
0,12,62,8,gpu
0,12,111,8,gpu
0,12,125,8,gpu
0,13,13,8,gpu
0,13,27,8,gpu
0,13,31,8,gpu
0,13,33,8,gpu
0,13,34,8,gpu
0,13,92,8,gpu
0,13,93,8,gpu
0,13,110,8,gpu
0,14,2,8,gpu
0,14,5,8,gpu
0,14,61,8,gpu
0,14,63,8,gpu
0,14,72,1,pim
0,14,87,7,gpu
0,14,97,8,gpu
0,14,109,8,gpu
0,14,113,8,gpu
0,15,15,1,pim
0,15,24,5,gpu
0,15,26,8,gpu
0,15,50,8,gpu
0,15,58,8,gpu
0,15,63,8,gpu
0,15,79,8,gpu
0,15,84,8,gpu
0,15,122,2,pim
0,15,127,8,gpu
0,16,23,8,gpu
0,16,42,8,gpu
0,16,48,8,gpu
0,16,70,8,gpu
0,16,91,8,gpu
0,16,97,8,gpu
0,16,107,8,gpu
0,16,122,8,gpu
0,17,30,8,gpu
0,17,34,8,gpu
0,17,59,8,gpu
0,17,80,8,gpu
0,17,90,8,gpu
0,17,105,8,gpu
0,17,122,8,gpu
0,17,124,8,gpu
0,18,58,8,gpu
0,18,82,8,gpu
0,18,87,8,gpu
0,18,91,8,gpu
0,18,104,8,gpu
0,18,107,8,gpu
0,18,112,8,gpu
0,18,126,8,gpu
0,19,10,8,gpu
0,19,29,8,gpu
0,19,52,8,gpu
0,19,56,8,gpu
0,19,76,8,gpu
0,19,92,8,gpu
0,19,102,8,gpu
0,19,114,8,gpu
0,20,11,8,gpu
0,20,48,8,gpu
0,20,53,8,gpu
0,20,76,8,gpu
0,20,85,8,gpu
0,20,92,8,gpu
0,20,102,8,gpu
0,20,114,8,gpu
0,21,2,8,gpu
0,21,14,8,gpu
0,21,26,8,gpu
0,21,39,8,gpu
0,21,44,8,gpu
0,21,56,8,gpu
0,21,63,8,gpu
0,21,67,8,gpu
0,22,1,8,gpu
0,22,8,8,gpu
0,22,36,8,gpu
0,22,48,8,gpu
0,22,59,8,gpu
0,22,75,8,gpu
0,22,81,7,gpu
0,22,84,8,gpu
0,22,92,1,pim
0,23,14,8,gpu
0,23,17,8,gpu
0,23,31,8,gpu
0,23,32,8,gpu
0,23,36,8,gpu
0,23,65,8,gpu
0,23,104,8,gpu
0,23,108,1,pim
0,23,121,7,gpu
0,24,11,8,gpu
0,24,18,8,gpu
0,24,28,7,gpu
0,24,54,1,pim
0,24,57,8,gpu
0,24,77,7,gpu
0,24,91,8,gpu
0,24,109,1,pim
0,24,111,8,gpu
0,24,125,8,gpu
0,25,13,8,gpu
0,25,31,8,gpu
0,25,34,8,gpu
0,25,43,8,gpu
0,25,53,8,gpu
0,25,72,8,gpu
0,25,84,8,gpu
0,25,110,8,gpu
0,26,2,8,gpu
0,26,5,6,gpu
0,26,49,2,pim
0,26,61,8,gpu
0,26,72,8,gpu
0,26,87,8,gpu
0,26,97,8,gpu
0,26,109,8,gpu
0,26,121,8,gpu
0,27,24,8,gpu
0,27,26,8,gpu
0,27,27,6,gpu
0,27,44,2,pim
0,27,63,8,gpu
0,27,84,8,gpu
0,27,106,8,gpu
0,27,111,8,gpu
0,27,118,8,gpu
0,28,10,8,gpu
0,28,42,8,gpu
0,28,53,8,gpu
0,28,70,8,gpu
0,28,91,8,gpu
0,28,98,8,gpu
0,28,107,8,gpu
0,28,122,8,gpu
0,29,12,7,gpu
0,29,13,8,gpu
0,29,34,8,gpu
0,29,50,8,gpu
0,29,51,8,gpu
0,29,59,8,gpu
0,29,61,1,pim
0,29,105,8,gpu
0,29,124,8,gpu
0,30,6,8,gpu
0,30,18,8,gpu
0,30,58,8,gpu
0,30,62,5,gpu
0,30,82,2,pim
0,30,91,8,gpu
0,30,93,8,gpu
0,30,94,8,gpu
0,30,120,8,gpu
0,30,126,1,pim
0,31,24,8,gpu
0,31,28,8,gpu
0,31,29,8,gpu
0,31,38,8,gpu
0,31,41,8,gpu
0,31,59,8,gpu
0,31,72,8,gpu
0,31,87,7,gpu
0,31,114,1,pim
0,32,6,4,gpu
0,32,10,4,gpu
0,32,11,8,gpu
0,32,28,3,pim
0,32,48,4,gpu
0,32,50,1,pim
0,32,83,8,gpu
0,32,85,8,gpu
0,32,99,8,gpu
0,32,102,8,gpu
0,32,118,8,gpu
0,33,13,8,gpu
0,33,14,8,gpu
0,33,26,8,gpu
0,33,39,8,gpu
0,33,44,8,gpu
0,33,63,8,gpu
0,33,67,8,gpu
0,33,124,8,gpu
0,34,1,8,gpu
0,34,29,8,gpu
0,34,42,8,gpu
0,34,59,8,gpu
0,34,75,8,gpu
0,34,81,8,gpu
0,34,84,8,gpu
0,34,92,8,gpu
0,35,6,8,gpu
0,35,17,8,gpu
0,35,28,8,gpu
0,35,31,8,gpu
0,35,32,8,gpu
0,35,36,8,gpu
0,35,70,8,gpu
0,35,104,8,gpu
0,36,11,8,gpu
0,36,18,8,gpu
0,36,28,2,pim
0,36,33,8,gpu
0,36,47,8,gpu
0,36,49,6,gpu
0,36,62,8,gpu
0,36,77,8,gpu
0,36,109,8,gpu
0,37,13,8,gpu
0,37,27,8,gpu
0,37,31,8,gpu
0,37,34,8,gpu
0,37,53,1,pim
0,37,72,8,gpu
0,37,91,8,gpu
0,37,97,7,gpu
0,37,110,8,gpu
0,38,2,8,gpu
0,38,12,3,pim
0,38,19,8,gpu
0,38,29,8,gpu
0,38,91,8,gpu
0,38,97,1,pim
0,38,109,8,gpu
0,38,110,8,gpu
0,38,113,8,gpu
0,38,121,4,gpu
0,39,14,8,gpu
0,39,16,8,gpu
0,39,26,8,gpu
0,39,48,8,gpu
0,39,63,8,gpu
0,39,79,8,gpu
0,39,84,8,gpu
0,39,118,8,gpu
0,40,4,8,gpu
0,40,10,8,gpu
0,40,19,8,gpu
0,40,48,8,gpu
0,40,53,8,gpu
0,40,91,8,gpu
0,40,98,8,gpu
0,40,122,8,gpu
0,41,34,4,gpu
0,41,37,8,gpu
0,41,51,2,pim
0,41,72,8,gpu
0,41,80,8,gpu
0,41,100,8,gpu
0,41,105,8,gpu
0,41,116,8,gpu
0,41,118,2,pim
0,41,124,8,gpu
0,42,15,4,gpu
0,42,30,8,gpu
0,42,33,8,gpu
0,42,39,8,gpu
0,42,43,8,gpu
0,42,63,8,gpu
0,42,76,3,pim
0,42,88,8,gpu
0,42,95,1,pim
0,42,119,8,gpu
0,43,10,8,gpu
0,43,11,8,gpu
0,43,30,5,gpu
0,43,32,8,gpu
0,43,37,3,pim
0,43,45,7,gpu
0,43,69,3,pim
0,43,86,5,gpu
0,43,92,1,pim
0,43,98,8,gpu
0,43,99,8,gpu
0,44,12,8,gpu
0,44,15,8,gpu
0,44,40,7,gpu
0,44,49,8,gpu
0,44,50,8,gpu
0,44,63,8,gpu
0,44,79,8,gpu
0,44,96,1,pim
0,44,112,8,gpu
0,45,1,8,gpu
0,45,2,7,gpu
0,45,4,8,gpu
0,45,18,8,gpu
0,45,53,8,gpu
0,45,65,8,gpu
0,45,72,8,gpu
0,45,92,1,pim
0,45,121,8,gpu
0,46,4,8,gpu
0,46,13,8,gpu
0,46,17,8,gpu
0,46,21,8,gpu
0,46,48,8,gpu
0,46,64,8,gpu
0,46,102,8,gpu
0,46,110,8,gpu
0,47,38,8,gpu
0,47,46,8,gpu
0,47,54,7,gpu
0,47,58,8,gpu
0,47,65,8,gpu
0,47,72,8,gpu
0,47,79,8,gpu
0,47,108,1,pim
0,47,110,8,gpu
1,0,17,8,gpu
1,0,29,8,gpu
1,0,54,8,gpu
1,0,62,8,gpu
1,0,79,8,gpu
1,0,86,8,gpu
1,0,105,8,gpu
1,0,112,8,gpu
1,1,6,8,gpu
1,1,8,8,gpu
1,1,28,8,gpu
1,1,68,8,gpu
1,1,90,8,gpu
1,1,101,8,gpu
1,1,104,8,gpu
1,1,105,8,gpu
1,2,44,8,gpu
1,2,46,8,gpu
1,2,56,8,gpu
1,2,71,8,gpu
1,2,72,8,gpu
1,2,76,8,gpu
1,2,94,8,gpu
1,2,115,8,gpu
1,3,29,8,gpu
